review_id,user_id,product_id,rating,review_text,review_date
60,89105,27,4.2,It's fine. The Dri-FIT T-Shirt fits okay but the color is slightly different than pictured.,2025-05-14
61,80212,37,4.5,It's fine. Does what it's supposed to do but I've seen better in this price range.,2025-05-26
62,99349,34,4.8,Great Gym Bag! Fits perfectly and the material is soft and comfortable.,2025-05-11
63,41252,103,5.0,"Perfect! Fast shipping, great packaging, and the PlayStation 5 exceeded my expectations.",2024-09-29
64,99309,48,4.0,Decent quality for the price. The Denali Fleece Jacket is okay but could be better.,2025-01-02
65,82614,19,1.5,Would not recommend. The MagSafe Charger is cheaply made and doesn't last.,2025-06-02
66,98390,93,4.1,It's fine. The Niacinamide 10% + Zinc 1% does what it's supposed to do but nothing special.,2025-02-20
67,81501,49,5.0,Amazing product! Great value for money and the quality is top-notch.,2025-06-14
68,91850,88,4.7,Excellent All Nighter Setting Spray! Great value for money and the results are outstanding.,2025-07-29
69,87055,83,5.0,Excellent quality fabric and construction. Very happy with this purchase.,2024-12-05
70,13146,18,5.0,Amazing product! Great value for money and the quality is top-notch.,2024-09-26
71,84090,8,4.8,Perfect fit and great quality! The Air Jordan 1 looks exactly like the picture.,2024-12-07
72,82279,7,5.0,"Love this Tiro Pants! Comfortable, stylish, and true to size.",2024-10-07
73,98918,91,3.2,Average WH-CH720N. Not bad but not great either. Would consider other options next time.,2025-08-29
74,2169,8,5.0,Beautiful Air Jordan 1! The color and fit are perfect. Will definitely buy again.,2025-02-19
75,99782,85,4.0,Works well enough. The iPad Air is functional but has some minor issues.,2024-10-19
76,86300,2,1.6,Would not recommend. The Water Bottle is overpriced for such poor quality.,2025-02-27
77,67784,3,4.6,Excellent Prep + Prime Skin! Great value for money and the results are outstanding.,2025-04-29
78,94719,14,5.0,Best electronics purchase I've made in years. Highly recommend to anyone looking for quality.,2025-04-28
79,64866,80,4.7,"Perfect! Fast shipping, great packaging, and the Galaxy S24 exceeded my expectations.",2024-09-25
80,92130,11,4.4,"Works well enough. The iPad Pro 11"" is functional but has some minor issues.",2025-01-02
81,36043,90,3.6,"Good AirTag, works as expected. Nothing extraordinary but gets the job done.",2025-05-20
82,91850,84,5.0,Great Trefoil Socks! Fits perfectly and the material is soft and comfortable.,2025-06-19
83,55005,71,4.6,Best electronics purchase I've made in years. Highly recommend to anyone looking for quality.,2025-05-17
84,83309,64,5.0,Perfect! The Studio Moisture Cream exceeded my expectations and arrived quickly.,2025-06-18
85,65099,13,5.0,Best electronics purchase I've made in years. Highly recommend to anyone looking for quality.,2024-11-11
86,89115,89,5.0,Absolutely love this iPhone 14 Pro! The quality is outstanding and it works exactly as described.,2024-10-20
87,81423,88,5.0,Best All Nighter Setting Spray I've tried! Highly recommend to anyone looking for quality beauty products.,2024-09-08
88,56500,5,3.8,"Good Galaxy Buds FE, works as expected. Nothing extraordinary but gets the job done.",2025-06-05
89,99309,76,2.7,Would not recommend. The Foaming Facial Cleanser is cheaply made and doesn't deliver results.,2024-10-27
90,81423,39,3.2,Average Galaxy S24+. Not bad but not great either. Would consider other options next time.,2025-06-03
91,59920,70,4.7,Love this Great Lash Mascara! Great pigmentation and long-lasting wear.,2024-09-08
92,86865,93,2.7,Terrible Niacinamide 10% + Zinc 1%. The formula is bad and it doesn't last at all.,2024-11-06
93,91954,13,4.8,"Perfect! Fast shipping, great packaging, and the Alpha 7 IV exceeded my expectations.",2025-03-15
94,81041,99,5.0,Excellent quality fabric and construction. Very happy with this purchase.,2025-01-16
95,50294,82,3.9,Average Galaxy Watch6. Not bad but not great either. Would consider other options next time.,2025-03-26
96,81501,46,5.0,Love this Naked Eyeshadow Palette! Great pigmentation and long-lasting wear.,2025-03-23
97,1052,75,5.0,Amazing product! Great value for money and the quality is top-notch.,2025-07-05
98,87467,103,3.1,It's fine. Does what it's supposed to do but I've seen better in this price range.,2025-07-20
99,83349,49,5.0,"Worth every penny. The MacBook Air 15"" is exactly what I needed and works flawlessly.",2025-06-10
100,80976,47,2.0,Poor quality. The AirPods Max broke after just a few weeks of use.,2024-12-13
