product_id,name,category,price,stock_quantity,rating
96,Home Product 96,Beauty,776.47,203,3.5
97,Clothing Product 97,Toys,275.05,70,3.2
98,Toys Product 98,Clothing,499.21,386,4.6
99,Beauty Product 99,Sports,287.85,265,2.8
100,Clothing Product 100,Sports,138.16,97,4.5
101,Sports Product 101,Sports,631.41,344,4.8
102,Toys Product 102,Home,59.06,290,4.4
103,Sports Product 103,Sports,749.9,207,4.6
104,Toys Product 104,Beauty,321.0,1,4.6
105,Sports Product 105,Home,5.13,123,3.2
106,Clothing Product 106,Electronics,513.57,279,5.0
107,Toys Product 107,Sports,51.62,73,3.6
108,Toys Product 108,Sports,279.79,165,3.9
109,Home Product 109,Electronics,708.44,21,3.7
110,Home Product 110,Sports,67.38,153,4.4
111,Electronics Product 111,Electronics,840.14,426,3.6
112,Sports Product 112,Home,8.8,438,4.1
113,Home Product 113,Beauty,250.59,294,3.0
114,Electronics Product 114,Electronics,742.2,218,4.9
115,Home Product 115,Clothing,319.69,156,4.5
116,Sports Product 116,Electronics,106.38,494,3.8
117,Toys Product 117,Sports,363.43,229,3.6
118,Beauty Product 118,Home,274.04,19,4.5
119,Sports Product 119,Toys,843.5,474,3.4
120,Clothing Product 120,Home,316.78,40,4.1
121,Home Product 121,Toys,789.99,437,4.9
122,Home Product 122,Electronics,892.41,147,3.4
123,Toys Product 123,Beauty,436.65,107,4.3
124,Clothing Product 124,Clothing,910.39,402,4.3
125,Toys Product 125,Home,380.43,83,3.9
126,Clothing Product 126,Sports,964.26,482,3.6
127,Beauty Product 127,Toys,93.84,366,5.0
128,Home Product 128,Sports,688.58,321,3.5
129,Home Product 129,Beauty,496.34,413,2.6
130,Beauty Product 130,Toys,390.71,308,4.5
131,Electronics Product 131,Home,634.55,289,3.0
132,Toys Product 132,Electronics,705.34,405,4.6
133,Beauty Product 133,Sports,9.34,322,5.0
134,Toys Product 134,Beauty,171.12,133,4.5
135,Sports Product 135,Home,714.48,206,4.9
136,Home Product 136,Home,668.05,282,5.0
137,Toys Product 137,Home,966.22,265,4.8
138,Clothing Product 138,Home,762.23,72,4.3
139,Toys Product 139,Toys,951.02,480,5.0
140,Sports Product 140,Home,704.03,351,5.0
141,Home Product 141,Sports,301.56,47,5.0
142,Beauty Product 142,Beauty,109.84,325,3.6
143,Sports Product 143,Toys,782.91,232,2.9
144,Home Product 144,Home,645.93,442,3.6
145,Toys Product 145,Clothing,52.95,99,4.6
146,Electronics Product 146,Clothing,363.25,58,4.1
147,Electronics Product 147,Beauty,957.02,257,3.8
148,Clothing Product 148,Electronics,502.9,412,4.4
149,Home Product 149,Electronics,435.57,451,2.8
150,Electronics Product 150,Toys,460.41,64,4.1
151,Beauty Product 151,Toys,212.84,82,4.9
152,Home Product 152,Toys,371.86,153,4.4
153,Beauty Product 153,Electronics,372.96,472,4.6
154,Beauty Product 154,Clothing,57.09,265,5.0
155,Electronics Product 155,Electronics,768.73,308,3.9
156,Home Product 156,Sports,419.42,78,3.5
157,Toys Product 157,Home,823.07,314,5.0
158,Sports Product 158,Toys,851.1,149,4.9
159,Electronics Product 159,Clothing,215.93,434,4.4
160,Electronics Product 160,Beauty,659.07,47,3.9
161,Toys Product 161,Beauty,474.92,404,4.0
162,Home Product 162,Home,880.76,378,3.0
163,Home Product 163,Clothing,219.66,247,4.9
164,Beauty Product 164,Electronics,679.42,277,4.9
165,Toys Product 165,Electronics,609.71,355,3.0
166,Toys Product 166,Sports,298.82,97,4.7
167,Home Product 167,Sports,140.92,413,4.3
168,Beauty Product 168,Electronics,653.38,24,3.2
169,Electronics Product 169,Beauty,739.9,492,3.0
170,Clothing Product 170,Toys,319.05,283,4.3
171,Sports Product 171,Beauty,646.61,448,3.7
172,Electronics Product 172,Sports,398.16,368,5.0
173,Home Product 173,Home,714.64,300,4.8
174,Sports Product 174,Electronics,203.22,67,4.4
175,Clothing Product 175,Sports,890.76,6,4.4
176,Clothing Product 176,Sports,290.97,304,5.0
177,Beauty Product 177,Toys,370.95,136,4.7
178,Sports Product 178,Electronics,62.8,163,4.4
179,Beauty Product 179,Toys,115.95,82,3.2
180,Electronics Product 180,Electronics,518.28,384,5.0
181,Toys Product 181,Toys,271.25,137,3.1
182,Toys Product 182,Beauty,836.3,419,3.7
183,Toys Product 183,Home,19.62,72,2.7
184,Sports Product 184,Home,382.2,236,4.4
185,Toys Product 185,Electronics,340.66,45,4.1
186,Electronics Product 186,Clothing,24.23,105,4.6
187,Beauty Product 187,Sports,128.75,415,2.6
188,Sports Product 188,Sports,416.57,287,4.9
189,Beauty Product 189,Electronics,495.4,261,3.4
190,Sports Product 190,Toys,407.27,175,3.9
191,Beauty Product 191,Clothing,533.28,165,4.7
192,Clothing Product 192,Beauty,597.16,144,4.2
193,Beauty Product 193,Toys,14.87,329,4.3
194,Toys Product 194,Toys,466.77,369,4.6
195,Clothing Product 195,Electronics,963.68,282,4.3
196,Beauty Product 196,Electronics,521.44,53,3.7
197,Sports Product 197,Sports,679.15,177,3.9
198,Sports Product 198,Electronics,315.3,418,4.2
199,Sports Product 199,Electronics,775.12,243,3.3
200,Home Product 200,Electronics,774.06,340,4.8
201,Electronics Product 201,Sports,523.69,126,4.2
202,Sports Product 202,Beauty,976.13,408,4.1
203,Clothing Product 203,Beauty,129.92,411,5.0
204,Sports Product 204,Electronics,21.86,366,3.9
205,Home Product 205,Sports,771.31,270,3.9
206,Toys Product 206,Beauty,808.12,131,3.6
207,Clothing Product 207,Toys,124.61,92,4.3
208,Home Product 208,Beauty,269.25,378,4.2
209,Toys Product 209,Beauty,22.46,72,3.5
210,Clothing Product 210,Sports,296.84,410,3.9
211,Beauty Product 211,Toys,774.28,409,3.5
212,Electronics Product 212,Sports,520.37,402,3.4
213,Electronics Product 213,Electronics,351.36,247,2.6
214,Home Product 214,Home,374.88,347,3.8
215,Toys Product 215,Beauty,6.35,272,2.6
216,Electronics Product 216,Home,303.3,42,3.6
217,Toys Product 217,Sports,648.23,376,3.5
218,Toys Product 218,Sports,974.32,40,4.8
219,Home Product 219,Sports,847.83,169,3.2
220,Home Product 220,Home,28.48,433,3.4
221,Home Product 221,Sports,899.07,211,3.7
222,Electronics Product 222,Electronics,784.28,492,3.5
223,Home Product 223,Sports,781.47,167,5.0
224,Electronics Product 224,Clothing,460.71,38,3.1
225,Home Product 225,Home,401.02,368,3.7
226,Sports Product 226,Clothing,306.4,244,4.3
227,Toys Product 227,Sports,70.37,150,4.7
228,Home Product 228,Electronics,232.09,110,3.7
229,Clothing Product 229,Beauty,250.37,479,2.5
230,Toys Product 230,Toys,486.66,435,3.9
231,Toys Product 231,Toys,748.71,46,5.0
232,Home Product 232,Sports,476.44,62,4.2
233,Beauty Product 233,Electronics,62.56,224,4.2
234,Home Product 234,Home,958.0,365,3.1
235,Toys Product 235,Clothing,943.01,68,3.1
236,Clothing Product 236,Clothing,786.26,298,4.0
237,Toys Product 237,Clothing,991.37,431,2.9
238,Clothing Product 238,Home,546.76,289,4.6
239,Electronics Product 239,Toys,962.95,295,3.3
240,Sports Product 240,Electronics,80.23,202,4.0
241,Toys Product 241,Home,368.85,60,2.5
242,Home Product 242,Clothing,229.25,433,3.7
243,Electronics Product 243,Sports,199.85,450,3.1
244,Sports Product 244,Beauty,145.1,317,2.1
245,Home Product 245,Home,624.3,313,4.4
246,Beauty Product 246,Home,782.42,160,5.0
247,Home Product 247,Electronics,580.41,330,4.9
248,Clothing Product 248,Electronics,151.23,15,4.5
249,Clothing Product 249,Home,812.07,337,3.7
250,Beauty Product 250,Clothing,637.77,93,4.6
251,Electronics Product 251,Beauty,391.22,303,5.0
252,Sports Product 252,Electronics,675.76,137,4.1
253,Home Product 253,Clothing,263.61,337,3.1
254,Clothing Product 254,Sports,348.47,37,3.6
255,Electronics Product 255,Electronics,917.9,126,5.0
256,Beauty Product 256,Clothing,294.05,274,3.9
257,Toys Product 257,Clothing,472.64,163,1.3
258,Clothing Product 258,Beauty,890.69,442,2.8
259,Beauty Product 259,Beauty,709.18,318,3.7
260,Home Product 260,Sports,66.89,76,4.8
261,Sports Product 261,Clothing,151.57,173,3.8
262,Clothing Product 262,Toys,12.8,386,4.8
263,Clothing Product 263,Clothing,632.77,457,3.6
264,Home Product 264,Beauty,450.44,357,2.4
265,Toys Product 265,Toys,138.6,320,3.6
266,Electronics Product 266,Electronics,958.14,375,4.3
267,Sports Product 267,Electronics,532.01,90,4.2
268,Clothing Product 268,Home,245.68,237,3.0
269,Sports Product 269,Beauty,503.1,263,3.7
270,Clothing Product 270,Home,681.22,178,5.0
271,Sports Product 271,Toys,80.86,493,3.0
272,Beauty Product 272,Beauty,278.33,489,4.5
273,Clothing Product 273,Sports,807.93,208,2.3
274,Sports Product 274,Clothing,462.37,72,4.7
275,Electronics Product 275,Sports,548.84,389,3.3
276,Beauty Product 276,Toys,435.65,106,4.3
277,Beauty Product 277,Beauty,48.68,344,3.0
278,Electronics Product 278,Toys,169.92,294,4.2
279,Sports Product 279,Clothing,448.31,368,3.3
280,Home Product 280,Electronics,213.14,443,3.4
281,Electronics Product 281,Electronics,54.73,283,4.4
282,Sports Product 282,Toys,844.43,352,3.7
283,Electronics Product 283,Home,981.29,181,4.3
284,Electronics Product 284,Beauty,794.18,36,3.8
285,Clothing Product 285,Beauty,854.52,136,4.1
286,Sports Product 286,Electronics,245.77,337,4.4
287,Home Product 287,Sports,960.82,55,3.7
288,Clothing Product 288,Clothing,200.94,186,3.2
289,Electronics Product 289,Sports,951.67,340,3.6
290,Toys Product 290,Sports,994.85,257,5.0
291,Electronics Product 291,Toys,713.16,444,4.1
292,Electronics Product 292,Electronics,981.24,57,3.3
293,Sports Product 293,Electronics,571.69,362,4.3
294,Sports Product 294,Electronics,263.24,122,4.4
295,Clothing Product 295,Toys,439.81,187,4.4
296,Home Product 296,Home,595.59,229,3.2
297,Clothing Product 297,Sports,77.72,167,3.5
298,Beauty Product 298,Toys,624.23,419,3.5
299,Electronics Product 299,Beauty,981.27,113,3.7
300,Toys Product 300,Clothing,194.16,251,4.4
301,Electronics Product 301,Home,793.63,106,4.2
302,Electronics Product 302,Beauty,908.36,36,4.3
303,Clothing Product 303,Sports,943.98,334,5.0
304,Toys Product 304,Electronics,960.33,91,4.6
305,Toys Product 305,Sports,523.85,17,3.9
306,Toys Product 306,Toys,977.42,353,3.1
307,Clothing Product 307,Clothing,758.52,62,3.4
308,Electronics Product 308,Toys,165.86,149,3.8
309,Clothing Product 309,Home,479.52,138,4.7
310,Sports Product 310,Home,719.74,185,4.0
311,Sports Product 311,Clothing,251.1,184,3.5
312,Clothing Product 312,Beauty,642.41,204,3.4
313,Toys Product 313,Beauty,668.27,259,3.9
314,Electronics Product 314,Home,166.89,213,4.7
315,Clothing Product 315,Home,567.26,255,5.0
316,Clothing Product 316,Electronics,772.77,134,3.8
317,Clothing Product 317,Beauty,501.4,60,4.0
318,Beauty Product 318,Clothing,17.04,362,3.0
319,Sports Product 319,Beauty,13.99,309,5.0
320,Toys Product 320,Electronics,360.24,87,2.9
321,Home Product 321,Toys,926.56,323,4.9
322,Toys Product 322,Home,232.53,475,3.7
323,Home Product 323,Home,636.19,206,3.5
324,Beauty Product 324,Electronics,225.97,128,3.1
325,Clothing Product 325,Clothing,325.06,310,5.0
326,Beauty Product 326,Home,848.8,2,4.2
327,Beauty Product 327,Sports,730.22,461,4.0
328,Electronics Product 328,Home,99.92,421,4.7
329,Sports Product 329,Sports,431.56,241,3.5
330,Home Product 330,Electronics,34.02,120,4.0
331,Clothing Product 331,Electronics,483.49,384,4.0
332,Home Product 332,Home,664.12,101,3.6
333,Toys Product 333,Beauty,122.91,37,5.0
334,Home Product 334,Sports,292.44,340,3.8
335,Toys Product 335,Clothing,400.85,495,2.8
336,Sports Product 336,Home,919.93,412,3.8
337,Toys Product 337,Clothing,993.29,132,4.2
338,Home Product 338,Home,49.69,496,3.3
339,Home Product 339,Beauty,762.2,201,3.3
340,Toys Product 340,Beauty,374.87,347,3.6
341,Beauty Product 341,Beauty,395.5,20,5.0
342,Sports Product 342,Toys,755.49,241,3.6
343,Electronics Product 343,Beauty,918.83,454,5.0
344,Clothing Product 344,Electronics,951.17,450,3.5
345,Home Product 345,Electronics,579.24,108,4.3
346,Clothing Product 346,Toys,360.34,302,3.6
347,Electronics Product 347,Sports,788.61,83,4.6
348,Clothing Product 348,Clothing,254.75,82,3.1
349,Electronics Product 349,Home,566.25,290,4.6
350,Toys Product 350,Home,361.79,451,4.1
351,Beauty Product 351,Toys,658.35,68,3.5
352,Home Product 352,Electronics,244.2,128,3.9
353,Electronics Product 353,Home,195.63,195,5.0
354,Clothing Product 354,Electronics,918.65,139,4.1
355,Home Product 355,Sports,106.29,443,3.4
356,Beauty Product 356,Clothing,508.43,282,3.0
357,Toys Product 357,Sports,224.75,311,4.4
358,Home Product 358,Toys,43.74,233,4.2
359,Electronics Product 359,Beauty,40.84,22,4.6
360,Beauty Product 360,Beauty,179.35,152,2.8
361,Clothing Product 361,Beauty,867.44,276,3.1
362,Beauty Product 362,Sports,286.07,60,4.9
363,Beauty Product 363,Home,950.71,318,4.3
364,Sports Product 364,Clothing,583.71,377,4.4
365,Beauty Product 365,Beauty,439.43,51,3.2
366,Beauty Product 366,Toys,582.19,343,3.2
367,Home Product 367,Toys,519.11,152,4.8
368,Clothing Product 368,Beauty,759.98,236,4.8
369,Home Product 369,Beauty,286.08,310,3.1
370,Home Product 370,Clothing,356.29,301,3.0
371,Electronics Product 371,Beauty,894.62,31,3.9
372,Home Product 372,Clothing,946.72,54,3.4
373,Sports Product 373,Toys,893.1,351,3.3
374,Sports Product 374,Beauty,422.35,388,3.0
375,Electronics Product 375,Sports,781.46,35,3.6
376,Toys Product 376,Sports,478.95,109,3.1
377,Clothing Product 377,Toys,500.05,489,3.1
378,Clothing Product 378,Clothing,208.66,176,4.2
379,Home Product 379,Sports,593.17,361,4.0
380,Home Product 380,Clothing,190.21,313,4.4
381,Toys Product 381,Sports,334.91,294,2.7
382,Home Product 382,Sports,855.76,335,4.0
383,Clothing Product 383,Clothing,211.04,96,5.0
384,Beauty Product 384,Home,75.8,368,3.7
385,Sports Product 385,Sports,73.66,212,4.7
386,Beauty Product 386,Beauty,941.08,316,4.7
387,Beauty Product 387,Toys,509.39,136,4.7
388,Clothing Product 388,Home,412.37,5,4.1
389,Beauty Product 389,Clothing,811.82,498,4.5
390,Toys Product 390,Home,836.65,108,4.6
391,Electronics Product 391,Electronics,335.53,34,4.5
392,Home Product 392,Electronics,695.15,38,3.1
393,Electronics Product 393,Sports,772.27,149,2.6
394,Sports Product 394,Sports,656.38,424,2.8
395,Home Product 395,Beauty,155.84,117,3.8
396,Beauty Product 396,Toys,876.5,260,4.5
397,Sports Product 397,Home,541.4,425,3.1
398,Home Product 398,Electronics,286.06,86,4.7
399,Toys Product 399,Sports,428.1,464,3.6
400,Toys Product 400,Toys,42.38,75,3.6
401,Toys Product 401,Home,132.23,470,3.3
402,Toys Product 402,Sports,766.72,463,2.5
403,Beauty Product 403,Sports,5.01,450,4.2
404,Electronics Product 404,Electronics,419.48,413,5.0
405,Home Product 405,Electronics,524.9,312,3.9
406,Beauty Product 406,Sports,59.36,382,2.5
407,Toys Product 407,Clothing,973.21,213,4.6
408,Electronics Product 408,Sports,229.99,456,2.7
409,Sports Product 409,Toys,307.68,284,3.0
410,Sports Product 410,Sports,307.42,238,3.8
411,Sports Product 411,Beauty,234.26,164,4.1
412,Toys Product 412,Beauty,6.47,86,3.2
413,Sports Product 413,Beauty,730.7,140,3.8
414,Clothing Product 414,Clothing,967.01,159,4.6
415,Home Product 415,Clothing,228.17,45,4.7
416,Home Product 416,Sports,664.73,371,5.0
417,Toys Product 417,Beauty,743.19,494,5.0
418,Clothing Product 418,Clothing,849.18,111,4.6
419,Beauty Product 419,Electronics,425.52,406,3.8
420,Beauty Product 420,Sports,306.42,44,4.7
421,Sports Product 421,Toys,328.67,400,4.4
422,Electronics Product 422,Home,714.06,246,4.4
423,Beauty Product 423,Sports,817.7,103,4.1
424,Electronics Product 424,Home,185.71,84,3.3
425,Home Product 425,Beauty,374.09,449,3.2
426,Electronics Product 426,Home,902.43,484,3.9
427,Home Product 427,Beauty,807.66,133,4.1
428,Clothing Product 428,Electronics,984.93,107,3.5
429,Clothing Product 429,Home,755.48,17,4.3
430,Toys Product 430,Sports,396.23,93,5.0
431,Toys Product 431,Beauty,592.68,149,2.6
432,Sports Product 432,Sports,662.71,245,4.5
433,Beauty Product 433,Clothing,83.06,288,3.9
434,Sports Product 434,Beauty,546.77,413,4.4
435,Home Product 435,Home,710.77,208,3.7
436,Sports Product 436,Beauty,171.48,125,3.9
437,Electronics Product 437,Sports,781.73,234,4.1
438,Home Product 438,Electronics,585.85,415,3.8
439,Toys Product 439,Beauty,952.46,425,2.8
440,Clothing Product 440,Home,47.21,498,3.8
441,Toys Product 441,Clothing,269.0,461,2.9
442,Beauty Product 442,Toys,603.55,121,4.5
443,Home Product 443,Electronics,300.08,137,2.5
444,Home Product 444,Clothing,715.85,494,4.8
445,Electronics Product 445,Beauty,760.21,114,4.3
446,Beauty Product 446,Sports,107.0,419,4.3
447,Clothing Product 447,Sports,516.29,161,2.3
448,Home Product 448,Home,511.35,200,3.7
449,Home Product 449,Sports,372.43,233,4.9
450,Electronics Product 450,Electronics,933.26,27,3.6
451,Sports Product 451,Sports,828.37,10,3.1
452,Clothing Product 452,Home,698.72,205,3.5
453,Toys Product 453,Toys,715.76,166,3.9
454,Beauty Product 454,Beauty,464.41,246,3.3
455,Home Product 455,Beauty,921.39,46,5.0
456,Home Product 456,Sports,696.12,245,3.9
457,Toys Product 457,Clothing,730.34,126,3.6
458,Clothing Product 458,Beauty,862.38,146,3.0
459,Sports Product 459,Toys,277.7,117,4.4
460,Home Product 460,Sports,808.04,398,4.4
461,Clothing Product 461,Home,199.26,381,3.4
462,Toys Product 462,Toys,348.62,411,2.2
463,Electronics Product 463,Sports,338.93,151,4.3
464,Sports Product 464,Toys,978.63,71,3.9
465,Beauty Product 465,Beauty,857.25,362,4.3
466,Home Product 466,Home,702.66,136,5.0
467,Clothing Product 467,Sports,728.42,174,4.0
468,Electronics Product 468,Electronics,564.26,288,3.6
469,Beauty Product 469,Home,947.36,445,3.1
470,Clothing Product 470,Electronics,498.78,480,3.8
471,Clothing Product 471,Toys,383.62,18,4.1
472,Beauty Product 472,Clothing,167.22,194,4.0
473,Electronics Product 473,Home,787.27,329,5.0
474,Toys Product 474,Toys,735.77,423,4.4
475,Electronics Product 475,Electronics,387.43,174,3.9
476,Sports Product 476,Beauty,30.07,489,3.4
477,Home Product 477,Beauty,839.8,448,4.2
478,Beauty Product 478,Clothing,16.36,412,3.3
479,Toys Product 479,Home,705.18,433,4.1
480,Beauty Product 480,Home,970.41,353,4.4
481,Beauty Product 481,Home,440.47,498,3.8
482,Electronics Product 482,Toys,238.8,140,3.5
483,Home Product 483,Clothing,706.35,245,2.3
484,Sports Product 484,Home,818.04,384,4.9
485,Clothing Product 485,Toys,548.7,417,4.3
486,Clothing Product 486,Beauty,967.2,92,4.3
487,Beauty Product 487,Electronics,56.41,431,2.8
488,Home Product 488,Toys,507.27,238,5.0
489,Toys Product 489,Beauty,719.86,204,3.6
490,Electronics Product 490,Beauty,863.33,47,3.8
491,Home Product 491,Electronics,183.36,432,3.1
492,Home Product 492,Beauty,801.0,244,2.6
493,Electronics Product 493,Clothing,554.94,319,4.9
494,Beauty Product 494,Electronics,399.57,316,5.0
495,Home Product 495,Beauty,136.06,412,3.9
496,Clothing Product 496,Sports,865.97,294,3.5
497,Electronics Product 497,Toys,161.49,127,3.7
498,Toys Product 498,Beauty,313.24,343,3.7
499,Sports Product 499,Clothing,293.6,281,3.0
500,Beauty Product 500,Home,872.06,16,3.8
