order_id,user_id,order_date,status,total_amount
287,388,2025-06-07,delivered,387.9
288,50,2025-05-08,delivered,121.77
289,850,2024-10-07,delivered,461.89
290,517,2025-02-24,delivered,300.36
291,916,2024-10-19,delivered,196.16
292,855,2024-12-30,delivered,255.95
293,638,2025-03-23,delivered,306.48
294,587,2025-01-24,delivered,284.35
295,677,2025-08-10,delivered,248.34
296,278,2025-08-16,delivered,257.42
297,954,2025-07-28,delivered,96.44
298,836,2024-12-25,delivered,408.24
299,989,2025-08-19,delivered,275.46
300,300,2024-10-03,delivered,74.23
301,802,2025-04-10,shipped,385.42
302,589,2024-12-01,delivered,466.9
303,810,2025-05-05,delivered,474.18
304,649,2025-01-16,delivered,190.82
305,618,2025-09-05,returned,76.4
306,607,2024-11-06,delivered,264.02
307,135,2025-05-30,delivered,65.18
308,580,2025-01-04,returned,467.65
309,147,2024-10-25,delivered,99.95
310,490,2025-06-19,delivered,133.86
311,478,2025-08-02,delivered,209.25
312,159,2025-05-20,delivered,197.75
313,384,2025-08-19,shipped,399.38
314,163,2025-01-25,delivered,233.6
315,441,2024-10-30,delivered,93.68
316,853,2025-07-16,delivered,140.93
317,189,2025-09-02,delivered,259.47
318,415,2024-09-28,delivered,82.25
319,339,2025-09-05,delivered,309.71
320,607,2025-02-27,delivered,287.22
321,181,2025-08-18,delivered,360.2
322,288,2025-05-22,delivered,469.48
323,834,2025-07-02,shipped,457.0
324,187,2025-03-29,delivered,473.58
325,884,2025-05-13,delivered,129.91
326,138,2025-03-18,shipped,74.47
327,130,2024-11-07,delivered,158.12
328,194,2025-07-02,delivered,448.59
329,316,2025-06-26,shipped,486.31
330,984,2024-10-03,delivered,431.07
331,785,2025-02-05,delivered,63.91
332,864,2025-05-15,shipped,474.24
333,144,2025-01-04,delivered,217.45
334,16,2024-10-12,delivered,14.56
335,302,2025-08-10,delivered,226.77
336,423,2024-10-01,delivered,32.57
337,245,2025-04-30,delivered,276.5
338,927,2025-05-07,delivered,175.89
339,107,2025-06-07,pending,241.98
340,88,2024-11-15,delivered,310.45
341,129,2024-10-10,delivered,435.71
342,907,2024-12-30,pending,334.33
343,887,2025-07-25,delivered,222.68
344,341,2025-08-23,returned,411.52
345,4,2025-01-28,delivered,453.74
346,327,2025-03-14,delivered,68.68
347,410,2024-12-28,delivered,270.65
348,879,2025-06-07,delivered,149.41
349,306,2024-12-28,delivered,33.06
350,908,2025-01-07,delivered,337.59
351,607,2024-11-01,delivered,432.76
352,721,2024-09-28,delivered,89.82
353,225,2025-07-14,delivered,408.08
354,971,2024-11-23,delivered,428.16
355,348,2024-09-20,returned,458.03
356,992,2025-07-08,delivered,139.99
357,321,2025-07-15,shipped,452.94
358,559,2025-05-21,delivered,167.12
359,988,2024-10-27,delivered,280.65
360,181,2025-03-07,shipped,34.75
361,618,2025-05-07,delivered,31.5
362,711,2025-02-01,delivered,362.98
363,386,2025-06-29,delivered,227.8
364,618,2025-05-04,delivered,135.58
365,792,2025-08-13,delivered,103.3
366,772,2024-12-15,delivered,338.28
367,108,2025-03-03,shipped,10.2
368,531,2024-11-22,returned,404.89
369,410,2024-09-14,delivered,48.83
370,971,2025-03-23,delivered,103.83
371,296,2025-06-15,delivered,199.26
372,818,2025-07-02,delivered,247.58
373,171,2025-04-05,delivered,183.95
374,331,2024-10-29,shipped,167.15
375,493,2024-12-30,shipped,482.32
376,195,2024-09-27,delivered,324.37
377,12,2024-11-17,delivered,21.48
378,195,2025-07-21,delivered,220.79
379,490,2025-06-15,delivered,438.75
380,795,2025-01-23,shipped,157.71
381,881,2025-05-28,delivered,56.33
382,182,2025-08-04,delivered,381.61
383,962,2024-12-07,delivered,306.95
384,817,2024-11-10,returned,289.45
385,656,2025-06-12,delivered,36.25
386,898,2025-09-03,shipped,78.84
387,316,2024-10-10,delivered,315.05
388,694,2025-07-07,delivered,111.83
389,30,2024-11-09,delivered,256.99
390,596,2025-06-18,returned,276.99
391,678,2024-12-24,shipped,148.92
392,796,2025-08-12,shipped,474.73
393,793,2024-12-24,delivered,422.81
394,96,2024-09-08,delivered,363.96
395,381,2025-06-18,shipped,48.22
396,778,2025-06-04,pending,62.0
397,444,2024-11-11,pending,251.46
398,298,2025-04-19,delivered,88.75
399,808,2024-11-21,shipped,489.35
400,737,2025-07-02,delivered,87.67
401,845,2025-02-21,delivered,248.86
402,361,2024-12-04,delivered,188.42
403,374,2024-12-26,pending,323.3
404,554,2025-05-13,delivered,73.23
405,303,2025-07-26,pending,220.86
406,421,2025-07-10,delivered,144.61
407,246,2025-07-07,delivered,445.0
408,720,2024-09-13,delivered,29.89
409,237,2025-04-16,delivered,457.73
410,534,2024-12-11,delivered,418.17
411,185,2024-10-10,delivered,155.81
412,468,2024-11-12,delivered,396.75
413,754,2025-07-11,delivered,25.29
414,363,2025-06-10,delivered,483.76
415,283,2024-10-09,delivered,268.03
416,553,2025-07-21,delivered,158.61
417,336,2025-04-07,returned,187.67
418,162,2025-08-20,delivered,42.54
419,160,2024-09-20,delivered,494.78
420,474,2025-01-23,delivered,29.25
421,601,2025-06-11,returned,330.9
422,322,2025-07-24,shipped,226.94
423,12,2025-05-19,delivered,474.97
424,424,2024-11-07,delivered,130.54
425,73,2025-01-20,delivered,270.72
426,588,2025-03-09,delivered,246.35
427,858,2025-04-15,returned,354.4
428,201,2025-01-06,shipped,43.33
429,522,2025-04-19,delivered,104.96
430,864,2025-04-13,shipped,115.14
431,505,2024-09-28,shipped,371.69
432,738,2025-06-06,delivered,102.68
433,688,2024-09-15,delivered,291.01
434,788,2024-12-23,delivered,115.47
435,39,2025-08-30,delivered,432.2
436,60,2025-07-19,shipped,471.67
437,578,2025-03-09,delivered,264.06
438,321,2025-04-29,returned,182.63
439,435,2025-08-25,delivered,124.69
440,636,2024-12-12,delivered,34.39
441,676,2024-10-09,delivered,141.57
442,408,2024-10-27,delivered,330.58
443,923,2025-07-12,pending,271.47
444,386,2025-08-24,delivered,472.58
445,671,2025-05-17,delivered,204.18
446,569,2024-12-05,shipped,349.99
447,78,2025-08-22,shipped,249.77
448,194,2024-11-03,returned,261.16
449,285,2025-01-09,delivered,141.21
450,527,2024-12-31,pending,232.93
451,524,2025-02-09,delivered,240.68
452,613,2024-09-08,delivered,356.25
453,156,2024-10-08,delivered,470.91
454,340,2025-04-08,delivered,171.37
455,125,2025-08-20,returned,30.68
456,871,2025-04-23,delivered,253.18
457,280,2024-10-08,delivered,276.79
458,917,2025-07-05,delivered,92.54
459,906,2024-10-19,delivered,382.63
460,622,2024-11-23,shipped,492.62
461,846,2025-07-12,returned,473.43
462,869,2024-12-31,delivered,106.58
463,658,2025-06-19,delivered,438.93
464,728,2025-06-15,delivered,355.2
465,910,2024-12-04,delivered,232.38
466,674,2024-12-15,delivered,274.9
467,128,2025-07-13,delivered,426.3
468,314,2025-03-19,delivered,245.27
469,332,2025-06-07,returned,192.87
470,150,2025-01-25,delivered,251.69
471,454,2025-03-07,delivered,293.77
472,36,2024-10-01,delivered,102.65
473,685,2024-11-22,shipped,451.44
474,420,2024-11-27,delivered,340.35
475,22,2025-04-26,delivered,320.3
476,206,2025-06-29,delivered,58.75
477,639,2025-05-29,delivered,306.05
478,848,2025-05-05,delivered,69.27
479,957,2025-02-19,delivered,48.56
480,356,2025-05-31,delivered,268.38
481,440,2024-11-12,delivered,207.36
482,729,2025-08-17,delivered,298.52
483,96,2025-03-03,delivered,53.72
484,929,2025-02-18,delivered,221.18
485,941,2025-04-05,delivered,95.65
486,164,2025-02-13,delivered,493.68
487,148,2024-10-08,pending,284.96
488,530,2024-11-16,delivered,346.84
489,294,2025-03-15,delivered,169.45
490,195,2024-12-06,delivered,56.42
491,663,2024-12-26,returned,488.18
492,480,2025-07-20,delivered,150.27
493,877,2024-10-24,delivered,217.67
494,123,2024-10-20,shipped,328.43
495,400,2025-06-30,delivered,22.1
496,699,2024-10-20,delivered,407.03
497,965,2024-11-02,delivered,272.92
498,452,2024-09-15,delivered,146.33
499,661,2025-07-02,delivered,40.19
500,104,2024-11-08,shipped,89.62
501,755,2025-05-03,delivered,448.57
502,462,2024-10-08,delivered,346.15
503,743,2025-08-13,delivered,132.45
504,991,2025-06-02,delivered,42.14
505,718,2025-06-06,returned,348.4
506,710,2024-11-23,returned,290.48
507,396,2025-03-19,delivered,208.21
508,912,2024-10-07,delivered,188.17
509,337,2024-11-30,delivered,116.24
510,599,2024-09-20,returned,338.11
511,142,2024-10-10,delivered,485.63
512,317,2024-12-26,delivered,96.1
513,711,2025-04-22,delivered,302.59
514,558,2025-08-04,delivered,217.85
515,800,2025-01-01,delivered,228.88
516,527,2025-04-10,delivered,134.53
517,556,2024-09-18,shipped,414.32
518,401,2024-11-07,pending,247.78
519,681,2025-05-03,delivered,276.27
520,310,2025-03-28,delivered,159.33
521,495,2025-04-26,delivered,99.09
522,556,2024-09-24,delivered,52.1
523,610,2025-04-08,delivered,359.92
524,773,2025-04-04,shipped,106.15
525,109,2025-05-13,delivered,348.14
526,795,2025-03-29,returned,201.28
527,372,2025-06-08,delivered,213.73
528,855,2024-10-02,delivered,239.9
529,616,2025-04-17,delivered,190.18
530,768,2025-01-30,returned,59.3
531,891,2025-05-26,delivered,161.72
532,206,2025-02-12,delivered,335.23
533,847,2024-12-31,delivered,336.23
534,43,2025-07-16,delivered,150.25
535,865,2025-01-22,shipped,235.45
536,245,2024-11-05,delivered,104.79
537,287,2024-11-17,shipped,113.08
538,355,2024-10-20,delivered,21.29
539,785,2025-07-22,delivered,449.41
540,476,2025-04-15,delivered,113.25
541,83,2024-10-16,delivered,121.49
542,110,2025-05-25,pending,147.0
543,950,2025-04-16,delivered,72.43
544,190,2025-08-08,delivered,323.24
545,983,2025-04-22,delivered,46.82
546,800,2024-09-19,shipped,75.76
547,936,2025-03-23,returned,325.93
548,909,2024-11-03,shipped,176.43
549,251,2024-10-02,shipped,356.89
550,724,2025-05-23,delivered,283.14
551,291,2024-11-28,delivered,135.45
552,645,2024-11-18,delivered,328.91
553,201,2025-01-07,shipped,66.97
554,797,2025-02-04,delivered,272.84
555,326,2025-04-11,delivered,224.2
556,511,2025-06-14,delivered,141.26
557,409,2025-07-19,delivered,305.96
558,607,2025-06-02,delivered,436.95
559,790,2024-11-24,delivered,499.46
560,962,2024-10-11,delivered,307.8
561,941,2025-02-23,delivered,208.31
562,837,2024-11-02,returned,120.35
563,508,2024-12-04,returned,135.98
564,731,2025-06-27,delivered,244.93
565,601,2025-02-19,delivered,189.97
566,72,2025-08-13,shipped,457.77
567,247,2025-08-05,delivered,190.46
568,641,2025-05-06,delivered,192.99
569,724,2025-02-06,delivered,197.93
570,940,2025-03-13,delivered,419.94
571,855,2024-09-25,delivered,328.89
572,608,2024-12-30,delivered,310.94
573,587,2025-08-30,delivered,173.73
574,935,2025-06-08,delivered,410.77
575,566,2025-08-12,delivered,28.8
576,344,2025-06-02,shipped,436.69
577,971,2024-10-01,delivered,261.25
578,925,2025-08-24,pending,205.14
579,54,2025-03-12,delivered,253.61
580,730,2024-10-08,delivered,337.03
581,528,2024-09-09,delivered,16.26
582,611,2025-08-04,delivered,437.06
583,532,2025-05-17,delivered,228.9
584,558,2024-11-28,delivered,178.05
585,963,2025-05-31,delivered,77.74
586,193,2025-04-05,delivered,225.34
587,895,2025-08-21,delivered,253.2
588,58,2025-04-11,delivered,207.79
589,437,2024-10-10,returned,342.54
590,111,2025-05-03,delivered,216.24
591,129,2024-10-19,delivered,481.09
592,849,2025-08-15,delivered,303.65
593,706,2025-03-20,delivered,405.66
594,925,2025-07-10,shipped,63.58
595,852,2025-06-28,delivered,204.67
596,326,2025-03-10,delivered,175.06
597,8,2024-12-26,delivered,289.05
598,29,2024-09-18,delivered,431.95
599,112,2025-01-07,delivered,48.39
600,947,2025-07-17,delivered,45.56
601,673,2025-08-07,delivered,426.66
602,131,2024-09-16,delivered,114.3
603,188,2024-10-18,delivered,337.69
604,675,2024-12-06,delivered,276.01
605,709,2025-06-12,shipped,418.12
606,475,2024-11-23,delivered,71.29
607,364,2025-07-05,delivered,73.59
608,204,2024-11-05,delivered,282.84
609,212,2024-09-13,shipped,473.73
610,621,2025-06-28,delivered,213.35
611,276,2025-08-15,delivered,170.2
612,73,2024-12-10,delivered,307.28
613,679,2024-12-19,delivered,465.92
614,772,2025-07-12,shipped,420.09
615,243,2024-12-16,delivered,497.79
616,787,2025-04-23,delivered,21.06
617,102,2025-01-25,delivered,65.3
618,987,2025-02-18,shipped,308.64
619,685,2024-09-15,delivered,412.08
620,171,2025-03-15,delivered,149.77
621,653,2024-10-04,delivered,127.21
622,909,2024-12-13,shipped,395.62
623,188,2025-08-18,delivered,37.63
624,441,2025-03-25,delivered,191.0
625,86,2025-03-08,delivered,257.85
626,476,2025-07-01,delivered,284.57
627,52,2025-02-03,delivered,367.02
628,111,2025-01-16,delivered,183.87
629,949,2024-09-27,pending,310.22
630,877,2025-07-22,delivered,296.83
631,854,2025-06-09,shipped,278.33
632,43,2025-03-16,delivered,323.84
633,211,2025-02-28,delivered,137.13
634,968,2025-01-17,delivered,51.48
635,200,2025-06-23,shipped,68.44
636,810,2025-06-05,delivered,120.05
637,858,2024-11-03,delivered,255.1
638,752,2025-01-22,shipped,421.82
639,627,2025-06-06,shipped,353.63
640,26,2025-08-04,shipped,396.63
641,919,2025-05-16,delivered,181.98
642,299,2025-03-02,delivered,208.28
643,77,2024-11-03,delivered,202.9
644,924,2024-12-01,shipped,104.02
645,137,2024-10-04,delivered,40.0
646,20,2025-07-22,delivered,299.55
647,440,2025-01-29,delivered,494.72
648,211,2025-06-25,delivered,91.75
649,752,2025-06-21,shipped,32.88
650,551,2024-11-25,shipped,391.97
651,435,2024-10-20,pending,133.77
652,780,2025-02-05,delivered,416.53
653,207,2024-09-15,shipped,354.93
654,991,2025-07-26,delivered,473.38
655,439,2024-11-20,delivered,210.37
656,974,2025-05-20,delivered,334.37
657,779,2025-03-17,delivered,237.78
658,666,2025-05-12,delivered,318.99
659,42,2025-03-19,delivered,230.3
660,411,2025-06-14,shipped,102.43
661,523,2024-10-04,delivered,258.87
662,806,2024-10-11,delivered,269.01
663,610,2025-05-16,delivered,407.2
664,427,2025-08-02,delivered,370.41
665,275,2025-05-23,returned,335.26
666,448,2025-06-21,delivered,65.56
667,902,2025-06-30,delivered,363.1
668,942,2024-09-26,delivered,255.15
669,884,2025-01-05,pending,448.11
670,742,2025-07-01,delivered,460.74
671,369,2025-08-16,delivered,37.03
672,938,2025-05-30,delivered,412.11
673,220,2025-06-25,returned,28.47
674,577,2025-02-22,returned,189.91
675,867,2025-07-30,shipped,275.73
676,232,2024-09-17,delivered,82.57
677,328,2024-11-16,delivered,375.69
678,443,2025-06-27,delivered,14.09
679,52,2025-08-03,shipped,92.61
680,886,2025-04-15,delivered,294.59
681,943,2025-04-30,returned,360.05
682,376,2025-01-30,delivered,459.16
683,263,2025-08-04,delivered,355.69
684,267,2025-07-01,pending,339.17
685,359,2024-11-23,delivered,203.23
686,317,2024-09-28,delivered,10.63
687,324,2025-02-16,delivered,68.88
688,921,2025-02-06,delivered,271.93
689,908,2025-08-08,shipped,340.81
690,666,2025-03-03,delivered,214.55
691,870,2024-09-13,delivered,368.03
692,878,2024-09-10,delivered,265.71
693,652,2025-01-17,delivered,46.35
694,939,2025-04-23,delivered,104.09
695,563,2025-04-28,delivered,421.6
696,629,2024-12-23,shipped,365.21
697,421,2025-02-08,returned,448.43
698,46,2025-08-25,delivered,67.6
699,821,2025-04-24,delivered,495.21
700,600,2025-08-06,delivered,112.61
701,720,2025-07-27,delivered,15.77
702,889,2025-02-06,delivered,498.74
703,269,2025-02-06,delivered,147.73
704,601,2025-05-29,delivered,337.33
705,381,2025-04-27,delivered,96.57
706,118,2024-12-09,shipped,294.31
707,566,2025-08-05,delivered,452.98
708,953,2025-06-09,pending,166.89
709,116,2024-10-28,delivered,338.42
710,630,2025-06-29,delivered,102.07
711,260,2024-12-10,delivered,316.15
712,75,2024-11-28,delivered,174.86
713,480,2025-05-30,delivered,113.49
714,305,2025-03-03,shipped,163.46
715,7,2024-09-28,delivered,97.63
716,366,2024-09-16,delivered,451.94
717,634,2025-03-15,delivered,204.62
718,523,2024-10-16,delivered,130.19
719,348,2025-06-20,delivered,229.72
720,438,2025-05-27,delivered,167.06
721,215,2025-01-06,delivered,374.77
722,429,2025-03-27,delivered,485.9
723,791,2025-07-19,shipped,224.64
724,498,2024-09-08,shipped,431.91
725,540,2025-07-05,delivered,287.27
726,747,2024-09-15,delivered,87.05
727,367,2025-04-18,delivered,348.41
728,313,2025-03-16,pending,261.58
729,538,2025-08-07,delivered,328.8
730,921,2025-08-25,delivered,445.95
731,54,2024-09-30,delivered,225.81
732,541,2024-12-20,delivered,451.58
733,467,2025-05-17,shipped,377.83
734,865,2024-09-23,delivered,249.42
735,164,2025-04-10,delivered,305.58
736,782,2025-02-15,shipped,169.53
737,334,2024-11-20,shipped,491.96
738,547,2024-12-10,shipped,337.0
