order_id,user_id,order_date,status,total_amount
105,6004,2024-10-09,delivered,96.87
106,33560,2025-06-17,delivered,186.75
107,39736,2024-10-21,delivered,87.96
108,29554,2025-01-30,pending,285.08
109,36582,2025-03-27,delivered,119.94
110,39389,2024-10-08,delivered,496.87
111,33790,2025-05-13,delivered,465.16
112,24428,2025-06-30,delivered,339.83
113,6125,2025-01-08,delivered,203.56
114,41440,2025-03-26,delivered,84.24
115,16056,2025-07-18,delivered,117.43
116,11792,2025-08-14,delivered,364.46
117,41936,2025-01-23,delivered,141.96
118,47409,2025-08-06,delivered,244.42
119,19630,2024-12-15,delivered,331.68
120,19115,2025-04-22,delivered,122.21
121,4968,2025-05-25,delivered,330.62
122,39764,2024-12-28,shipped,95.03
123,10078,2025-07-10,delivered,27.81
124,24495,2024-09-17,shipped,66.08
125,648,2025-01-27,delivered,477.5
126,7095,2024-11-17,delivered,332.48
127,49904,2024-10-19,delivered,91.18
128,20715,2025-06-28,shipped,234.1
129,49335,2025-01-31,delivered,110.48
130,24300,2024-12-29,delivered,463.43
131,765,2024-10-14,delivered,416.52
132,10344,2024-11-12,delivered,220.73
133,3062,2024-12-02,delivered,240.02
134,13538,2025-05-06,returned,132.42
135,47869,2025-07-06,delivered,72.96
136,26479,2025-05-04,delivered,353.56
137,24064,2025-02-17,delivered,482.26
138,161,2025-01-25,delivered,97.21
139,45799,2024-09-06,delivered,457.42
140,1263,2024-12-20,delivered,456.08
141,41289,2025-07-10,delivered,96.32
142,49838,2025-01-21,delivered,252.13
143,13702,2025-05-20,shipped,433.75
144,42899,2025-02-09,shipped,28.94
145,37302,2025-04-10,shipped,28.22
146,1130,2024-10-25,delivered,116.35
147,38195,2025-08-29,delivered,467.22
148,31181,2025-07-10,pending,298.65
149,30960,2025-06-18,delivered,69.88
150,769,2025-01-04,delivered,455.58
151,33747,2025-08-23,pending,465.91
152,9328,2024-09-23,delivered,355.93
153,40399,2025-07-17,delivered,310.66
154,39177,2025-01-04,delivered,164.54
155,2001,2024-12-03,delivered,218.52
156,19122,2025-03-17,delivered,206.04
157,1898,2025-02-03,delivered,118.62
158,15987,2025-05-29,delivered,454.22
159,48030,2025-05-08,delivered,364.38
160,29327,2024-09-14,delivered,18.68
161,7103,2024-10-03,shipped,87.15
162,39112,2025-05-16,delivered,279.77
163,33115,2025-05-14,delivered,317.19
164,8369,2024-10-19,shipped,183.54
165,27396,2025-05-11,shipped,466.98
166,11798,2025-05-08,delivered,285.07
167,13553,2025-02-21,delivered,441.32
168,42750,2025-01-04,delivered,176.79
169,8765,2025-07-21,delivered,126.18
170,33548,2025-03-12,delivered,466.81
171,21904,2025-08-29,pending,377.14
172,16805,2025-06-17,delivered,249.01
173,17339,2025-08-28,delivered,104.24
174,13954,2024-11-21,delivered,180.02
175,31061,2024-12-06,delivered,494.28
176,8397,2025-07-11,delivered,412.7
177,44960,2025-04-30,delivered,165.16
178,33029,2025-01-26,delivered,477.06
179,753,2025-02-17,shipped,137.41
180,12770,2025-03-03,delivered,83.52
181,29649,2025-04-27,delivered,366.31
182,25850,2025-01-20,delivered,449.55
183,3995,2024-10-21,delivered,27.55
184,20802,2024-09-20,pending,392.51
185,24292,2024-09-10,delivered,73.29
186,28017,2025-01-06,shipped,176.61
187,11976,2025-06-30,delivered,209.61
188,12608,2024-10-23,delivered,442.54
189,24574,2025-03-27,delivered,266.19
190,20432,2025-06-03,shipped,396.41
191,27214,2024-09-27,delivered,137.03
192,27556,2025-08-07,pending,192.49
193,48424,2025-09-03,delivered,313.69
194,32572,2025-01-04,delivered,27.17
195,28572,2024-10-09,delivered,393.83
196,29122,2025-02-28,delivered,474.05
197,42733,2025-06-05,delivered,300.22
198,13908,2025-07-20,delivered,115.07
199,22932,2025-06-27,delivered,442.4
200,34468,2025-01-26,delivered,209.63
201,17136,2025-02-23,returned,475.66
202,31053,2025-07-02,delivered,409.14
203,23830,2025-05-14,delivered,313.59
204,48712,2025-02-07,pending,248.39
205,18648,2024-11-13,delivered,215.75
206,15955,2025-03-24,delivered,272.99
207,12257,2024-10-17,delivered,396.9
208,33995,2025-08-28,shipped,368.8
209,26705,2025-03-16,delivered,352.21
210,1074,2025-04-11,shipped,397.72
211,43993,2025-04-21,delivered,312.14
212,41302,2024-09-14,delivered,15.43
213,18171,2024-09-26,delivered,348.01
214,1447,2025-01-16,delivered,203.16
215,28787,2025-01-05,delivered,413.84
216,19727,2024-09-21,returned,282.73
217,38702,2025-02-22,shipped,299.11
218,20959,2024-10-13,delivered,300.18
219,40415,2025-04-26,pending,26.49
220,2775,2024-12-20,delivered,117.76
221,35996,2025-04-18,shipped,60.15
222,46180,2025-07-28,delivered,50.16
223,3072,2025-03-15,delivered,313.32
224,46276,2024-09-16,delivered,206.17
225,22846,2025-06-09,delivered,103.81
226,49120,2025-04-12,delivered,332.28
227,15927,2025-01-10,delivered,15.28
228,10814,2025-04-19,delivered,276.32
229,10490,2025-04-26,shipped,412.04
230,12882,2024-09-27,pending,40.68
231,19965,2025-04-30,shipped,305.2
232,38428,2025-07-14,delivered,485.53
233,8505,2025-03-10,delivered,250.14
234,43511,2025-04-05,delivered,375.49
235,49681,2025-04-22,pending,214.58
236,49108,2025-05-18,delivered,41.65
237,6133,2024-10-02,shipped,481.24
238,48383,2025-03-17,shipped,391.51
239,40367,2025-05-10,returned,449.54
240,38526,2024-11-28,delivered,276.78
241,42891,2025-05-23,delivered,241.95
242,27499,2025-06-23,delivered,129.03
243,30590,2024-09-19,delivered,379.53
244,14536,2025-07-26,shipped,192.32
245,2556,2024-09-20,delivered,23.41
246,4073,2025-08-10,delivered,203.08
247,37922,2025-01-06,delivered,215.0
248,47780,2025-06-11,delivered,31.41
249,935,2024-11-09,shipped,495.34
250,3341,2025-07-09,delivered,101.87
251,40907,2025-08-20,delivered,487.45
252,26726,2025-04-07,delivered,166.74
253,45775,2025-05-10,delivered,99.59
254,3729,2024-10-01,delivered,344.28
255,41284,2025-02-26,delivered,444.84
256,20332,2025-02-28,delivered,341.01
257,27685,2024-12-31,pending,151.36
258,19362,2025-06-10,shipped,404.06
259,49434,2024-09-11,shipped,299.99
260,34128,2025-05-02,delivered,255.02
261,25618,2025-07-24,shipped,116.07
262,8150,2025-02-05,delivered,388.09
263,3011,2025-08-08,returned,106.25
264,40891,2025-04-13,delivered,467.98
265,30146,2025-04-30,shipped,263.75
266,47306,2025-02-14,delivered,123.85
267,25521,2025-03-31,delivered,349.39
268,44943,2025-08-14,delivered,232.97
269,47123,2025-05-06,delivered,476.5
270,40630,2024-10-17,delivered,437.28
271,15423,2024-10-03,pending,124.84
272,18740,2025-06-02,delivered,246.21
273,6601,2025-07-25,delivered,114.17
274,20205,2025-06-08,shipped,435.28
275,13238,2025-08-27,delivered,267.02
276,4874,2024-09-18,pending,189.21
277,3799,2024-12-02,shipped,153.55
278,25659,2025-04-25,delivered,148.13
279,1223,2025-07-03,delivered,455.12
280,3159,2024-09-27,returned,346.64
281,35850,2025-05-17,delivered,444.31
282,37610,2025-01-07,returned,135.63
283,43272,2025-03-17,pending,197.33
284,8508,2025-06-18,delivered,319.61
285,49498,2024-09-19,delivered,236.96
286,11332,2024-10-30,shipped,122.5
287,42395,2025-04-13,returned,178.62
288,31031,2025-08-06,delivered,167.8
289,15274,2024-09-24,shipped,218.68
290,17039,2025-05-10,delivered,289.37
291,41183,2025-02-10,delivered,344.97
292,33377,2025-02-15,pending,93.29
293,27872,2024-10-27,delivered,420.83
294,8081,2025-06-30,returned,214.02
295,20467,2024-10-29,pending,202.29
296,28903,2025-05-29,returned,355.34
297,17189,2025-01-10,delivered,342.18
298,27217,2025-06-27,delivered,77.76
299,29377,2025-03-22,delivered,86.65
300,5246,2025-03-18,delivered,452.66
301,10188,2024-12-03,delivered,312.11
302,45347,2024-11-11,delivered,445.66
303,3818,2025-07-19,pending,256.18
304,17942,2025-04-30,delivered,140.33
305,32680,2024-09-09,delivered,344.43
306,23402,2025-03-06,returned,54.91
307,5600,2024-09-11,delivered,355.34
308,31520,2024-10-27,delivered,128.53
309,212,2024-11-21,shipped,489.87
310,24855,2025-05-07,delivered,472.18
311,38071,2024-09-09,delivered,406.33
312,33326,2024-10-23,delivered,391.83
313,49989,2025-08-02,delivered,169.35
314,14109,2024-09-19,shipped,465.03
315,39928,2025-01-26,delivered,67.86
316,34598,2024-12-08,shipped,54.68
317,25711,2025-06-29,returned,34.49
318,49273,2025-08-21,delivered,396.27
319,17419,2025-08-22,delivered,110.47
320,29403,2025-04-09,delivered,243.72
321,39911,2025-01-08,delivered,421.61
322,38333,2025-05-18,shipped,495.53
323,21485,2024-09-26,delivered,390.05
324,4772,2025-08-18,delivered,273.23
325,6092,2025-01-07,delivered,382.79
326,10868,2025-05-01,delivered,112.61
327,26953,2024-10-11,delivered,367.81
328,31331,2024-11-30,delivered,239.45
329,31630,2025-08-11,delivered,197.83
330,39018,2024-12-14,delivered,51.87
331,11953,2024-10-21,delivered,376.97
332,30117,2025-04-12,shipped,401.8
333,1251,2024-09-25,delivered,181.23
334,2520,2025-01-12,shipped,461.76
335,13166,2025-06-23,delivered,250.46
336,5057,2024-10-16,delivered,314.29
337,43008,2025-01-29,delivered,104.49
338,45840,2024-10-31,delivered,39.51
339,12479,2025-03-15,delivered,354.42
340,20264,2025-05-13,delivered,319.75
341,28243,2025-02-09,delivered,124.89
342,47324,2025-08-28,delivered,123.11
343,2061,2025-08-23,delivered,18.82
344,10179,2025-02-13,returned,499.48
345,2520,2025-07-25,delivered,46.15
346,14139,2025-07-03,delivered,466.85
347,22724,2025-02-14,delivered,147.14
348,26444,2024-10-16,shipped,324.83
349,10356,2025-03-30,delivered,447.65
350,14216,2024-11-29,shipped,358.51
351,38331,2024-11-12,delivered,288.79
352,48642,2025-06-06,delivered,333.49
353,38267,2024-12-14,pending,351.63
354,10867,2025-04-22,delivered,54.17
355,15140,2024-12-09,pending,369.84
356,12144,2024-11-30,delivered,420.31
357,1447,2024-09-14,delivered,472.91
358,48570,2024-12-01,delivered,77.35
359,6664,2025-08-07,delivered,323.85
360,32239,2025-06-01,delivered,179.49
361,640,2025-01-03,delivered,318.07
362,35993,2025-09-02,delivered,21.62
363,11122,2025-08-21,delivered,353.82
364,19421,2025-07-09,delivered,101.21
365,4410,2024-11-11,returned,232.07
366,28186,2025-08-07,delivered,382.83
367,6705,2024-09-29,delivered,328.28
368,8296,2025-06-05,delivered,436.27
369,21460,2024-09-23,delivered,185.65
370,8427,2024-11-26,delivered,469.53
371,170,2024-10-15,delivered,437.15
372,19608,2024-12-08,delivered,89.96
373,22774,2025-01-02,delivered,354.98
374,6768,2025-08-10,pending,132.18
375,6091,2025-07-07,delivered,323.72
376,43313,2024-11-18,shipped,264.24
377,2821,2025-03-24,delivered,495.34
378,20230,2025-06-08,delivered,284.04
379,12923,2025-01-11,pending,285.81
380,33762,2025-04-02,delivered,43.34
381,4687,2025-08-30,delivered,339.59
382,10405,2025-02-03,delivered,144.48
383,25472,2025-04-06,delivered,142.38
384,6849,2025-06-19,delivered,274.56
385,15473,2025-03-05,delivered,264.21
386,9789,2024-12-30,pending,278.01
387,40485,2024-09-12,returned,54.34
388,14823,2025-08-31,delivered,428.04
389,36466,2024-12-16,delivered,399.95
390,9883,2025-05-21,delivered,409.55
391,44467,2024-09-08,delivered,80.14
392,19046,2025-08-07,delivered,347.01
393,16418,2024-11-19,delivered,282.68
394,39634,2025-02-02,delivered,206.5
395,36478,2025-08-31,shipped,141.18
396,20340,2025-03-05,delivered,91.31
397,27071,2024-11-07,returned,24.43
398,3693,2025-06-27,delivered,161.11
399,49712,2025-07-28,delivered,340.31
400,27336,2025-02-15,shipped,155.3
401,1107,2025-02-21,delivered,320.06
402,7091,2025-05-07,returned,303.43
403,1437,2025-05-04,delivered,322.55
404,43099,2025-06-02,pending,262.74
405,3895,2025-01-04,delivered,237.08
406,3993,2025-02-02,shipped,69.92
407,40841,2025-02-08,delivered,400.96
408,25365,2025-03-09,shipped,52.42
409,20378,2025-04-07,delivered,197.05
410,45113,2025-02-02,pending,186.51
411,5717,2024-09-22,shipped,340.18
412,37914,2024-10-31,delivered,255.41
413,1472,2025-05-12,delivered,424.86
414,37924,2024-09-11,delivered,474.68
415,48364,2024-10-05,pending,10.23
416,34765,2025-07-05,shipped,100.75
417,28061,2025-02-08,delivered,65.36
418,45854,2025-06-17,delivered,448.37
419,20495,2024-10-15,delivered,266.49
420,26180,2024-12-05,shipped,203.0
421,20157,2025-05-16,delivered,84.33
422,30919,2025-09-04,delivered,361.28
423,45709,2024-10-26,pending,115.91
424,10229,2024-10-30,delivered,411.38
425,2147,2024-10-16,delivered,394.39
426,49066,2025-06-21,pending,312.16
427,31647,2025-03-01,shipped,392.83
428,36672,2024-11-08,delivered,231.68
429,11621,2024-11-16,delivered,441.2
430,40811,2024-10-23,delivered,332.68
431,11,2025-04-27,delivered,106.64
432,45165,2024-12-13,delivered,84.67
433,31251,2024-09-08,delivered,322.26
434,24691,2025-01-05,delivered,275.74
435,17798,2025-07-16,shipped,423.94
436,23724,2025-07-30,delivered,167.15
437,1572,2025-05-06,delivered,383.59
438,45448,2025-07-27,delivered,299.14
439,42648,2025-07-19,delivered,217.09
440,39336,2024-11-17,delivered,54.43
441,18892,2025-02-23,delivered,96.59
442,1244,2024-12-28,delivered,168.19
443,12690,2025-01-23,delivered,236.76
444,15781,2025-03-10,delivered,182.75
445,22718,2024-12-06,delivered,169.28
446,6266,2025-08-16,delivered,255.11
447,10331,2025-04-23,delivered,16.65
448,17717,2025-01-21,shipped,383.61
449,49073,2024-09-08,delivered,119.65
450,49343,2025-07-31,delivered,149.82
451,770,2025-04-23,returned,220.76
452,22621,2025-08-30,delivered,70.02
453,47296,2024-09-13,shipped,495.0
454,24632,2025-08-08,delivered,331.68
455,33403,2025-01-05,delivered,356.97
456,7798,2024-11-19,delivered,191.13
457,4538,2024-09-14,delivered,424.67
458,27700,2025-08-31,delivered,421.73
459,20901,2025-07-15,delivered,467.82
460,43445,2025-06-03,delivered,316.44
461,39982,2025-04-24,delivered,484.77
462,33251,2025-09-03,delivered,380.62
463,29555,2025-04-27,delivered,375.49
464,29968,2025-08-24,delivered,214.67
465,30630,2025-08-02,shipped,389.87
466,41790,2024-10-24,delivered,253.31
467,43693,2025-02-08,delivered,410.08
468,42114,2025-04-25,delivered,196.72
469,41880,2025-08-21,delivered,257.73
470,44776,2025-04-30,delivered,190.06
471,9944,2025-07-20,delivered,440.45
472,3275,2024-09-07,delivered,258.57
473,15719,2025-03-11,delivered,262.34
474,30226,2025-05-29,delivered,91.34
475,19864,2024-11-05,delivered,365.69
476,18212,2025-05-06,shipped,315.76
477,13067,2025-08-19,delivered,214.66
478,237,2024-10-28,shipped,155.89
479,26179,2025-07-03,delivered,395.56
480,13166,2024-12-01,delivered,267.88
481,30835,2024-09-12,delivered,397.5
482,44123,2024-10-03,delivered,166.41
483,31707,2024-12-02,pending,203.69
484,45074,2024-11-05,delivered,198.6
485,34143,2025-05-05,delivered,387.54
486,7438,2025-05-21,delivered,67.99
487,45149,2025-04-28,delivered,490.12
488,8627,2025-06-22,delivered,347.56
489,49705,2025-07-05,delivered,236.15
490,27363,2025-07-01,delivered,468.18
491,44091,2024-09-06,shipped,276.64
492,29315,2025-08-02,pending,17.85
493,14668,2025-02-18,delivered,260.29
494,16983,2024-12-28,delivered,352.35
495,37892,2025-07-18,returned,361.47
496,21311,2025-05-15,delivered,204.95
497,44945,2024-12-14,delivered,352.88
498,45118,2025-07-20,delivered,437.86
499,6430,2025-06-20,shipped,75.13
500,40976,2025-01-07,delivered,460.42
501,4024,2025-08-31,returned,133.32
502,40769,2025-03-11,delivered,400.51
503,45362,2025-01-14,pending,114.47
504,22362,2024-10-03,delivered,433.01
505,3294,2025-04-18,delivered,422.05
506,48932,2024-09-04,delivered,416.84
507,12630,2025-04-29,delivered,180.53
508,44644,2025-08-23,delivered,418.62
509,24420,2024-11-26,delivered,374.79
510,7861,2024-12-08,pending,479.88
511,25866,2024-12-24,delivered,388.8
512,44758,2025-03-01,delivered,42.01
513,786,2025-08-01,delivered,142.26
514,24960,2024-11-09,delivered,417.3
515,42010,2025-03-08,delivered,492.01
516,30908,2024-11-22,delivered,51.4
517,3779,2025-08-31,delivered,151.72
518,44484,2024-10-01,delivered,106.03
519,12444,2025-02-28,delivered,125.83
520,32604,2025-01-17,delivered,417.04
521,8932,2024-11-16,delivered,64.81
522,10643,2025-02-28,delivered,127.63
523,17068,2024-09-06,returned,89.77
524,24566,2024-09-25,delivered,252.94
525,17903,2024-10-08,delivered,205.13
526,30559,2025-04-26,delivered,254.3
527,10065,2025-04-07,delivered,52.35
528,47652,2024-09-28,shipped,219.28
529,44534,2025-06-07,delivered,302.1
530,31637,2025-01-10,shipped,322.23
531,20243,2025-02-02,returned,479.78
532,6556,2025-01-03,delivered,206.06
533,37456,2025-07-06,delivered,50.3
534,37506,2025-02-23,shipped,126.95
535,41224,2025-08-09,shipped,60.92
536,10029,2025-05-22,delivered,200.19
537,1508,2024-10-15,returned,168.09
538,34389,2024-09-22,pending,81.45
539,19022,2025-07-20,delivered,366.22
540,36412,2024-12-15,delivered,132.91
541,8765,2024-12-02,delivered,123.75
542,22994,2024-11-06,delivered,244.46
543,40420,2025-08-29,delivered,262.15
544,45708,2025-07-10,delivered,257.63
545,33528,2025-05-19,delivered,72.11
546,24668,2025-07-07,delivered,362.69
547,48917,2024-11-12,delivered,220.78
548,22294,2025-08-22,shipped,236.64
549,33934,2025-07-25,delivered,402.72
550,36126,2025-01-24,delivered,346.77
551,32564,2025-05-16,delivered,62.67
552,13259,2025-01-14,delivered,106.95
553,47825,2025-08-14,delivered,294.89
554,45574,2025-07-25,shipped,264.43
555,34286,2025-07-26,delivered,321.71
556,23760,2025-06-27,delivered,253.29
557,33538,2025-05-28,delivered,19.73
558,30793,2025-02-16,delivered,330.72
559,45138,2025-05-14,shipped,397.75
560,1277,2025-03-27,delivered,252.99
561,21127,2024-10-06,delivered,391.39
562,15753,2025-02-24,delivered,358.21
563,4710,2025-02-24,delivered,306.3
564,7277,2025-05-18,delivered,65.2
565,29720,2024-10-24,delivered,37.0
566,38846,2025-07-10,delivered,184.08
567,15553,2025-07-10,delivered,123.81
568,11855,2025-08-11,delivered,366.01
569,18500,2025-04-03,delivered,66.26
570,27486,2024-10-02,delivered,406.26
571,39314,2025-02-26,delivered,238.8
572,3670,2024-11-14,delivered,373.98
573,45321,2025-05-16,delivered,208.68
574,38584,2024-12-04,returned,437.48
575,45208,2024-09-06,shipped,108.59
576,3896,2025-02-03,delivered,401.16
577,34730,2024-11-20,delivered,110.05
578,23647,2025-01-03,delivered,239.93
579,33253,2025-04-21,delivered,30.86
580,41733,2025-07-03,delivered,361.36
581,43997,2024-11-29,delivered,125.24
582,4059,2025-08-03,delivered,157.37
583,33600,2025-02-23,delivered,289.04
584,28198,2025-01-19,pending,270.04
585,47074,2024-09-13,delivered,128.41
586,34630,2025-03-27,delivered,257.25
587,23211,2024-12-10,delivered,154.01
588,48356,2024-11-13,delivered,141.94
589,15712,2024-10-05,delivered,153.39
590,13213,2025-01-08,delivered,90.68
591,8685,2025-03-23,delivered,66.48
592,10771,2025-02-01,delivered,416.81
593,35247,2025-05-22,delivered,314.58
594,13755,2024-11-23,delivered,118.51
595,12290,2025-06-06,delivered,443.31
596,31091,2025-08-13,delivered,233.22
597,11617,2025-08-24,shipped,141.48
598,3536,2025-07-28,delivered,54.84
599,7093,2024-12-04,shipped,342.99
600,16070,2024-11-11,returned,254.03
601,8953,2024-12-06,delivered,52.52
602,3580,2025-02-18,returned,215.88
603,46568,2024-09-28,delivered,325.93
604,23527,2024-12-12,shipped,22.15
605,38964,2025-08-12,delivered,463.26
606,41952,2025-01-14,shipped,278.27
607,42715,2025-03-30,delivered,190.25
608,38380,2025-06-08,delivered,364.8
609,35598,2025-05-05,shipped,95.56
610,27960,2024-09-25,delivered,216.45
611,311,2024-12-12,delivered,15.97
612,48335,2025-05-21,delivered,183.98
613,21009,2025-06-25,returned,35.29
614,11480,2025-05-29,returned,260.59
615,24590,2024-12-11,delivered,379.27
616,25211,2024-11-07,shipped,66.56
617,31113,2025-04-14,delivered,450.59
618,25455,2025-01-10,delivered,90.36
619,39491,2025-08-09,delivered,57.66
620,20254,2024-10-21,delivered,286.64
621,23852,2025-06-18,delivered,178.61
622,28576,2024-10-08,shipped,33.45
623,22978,2025-08-18,delivered,374.95
624,37864,2025-08-01,shipped,104.84
625,43962,2025-05-16,delivered,105.92
626,7968,2025-01-31,returned,28.96
627,47949,2025-01-23,delivered,303.55
628,45813,2025-03-04,pending,376.55
629,34355,2024-12-19,returned,244.51
630,8161,2025-01-24,pending,463.59
631,43657,2025-02-06,delivered,479.44
632,35616,2024-12-07,delivered,440.13
633,10715,2024-09-26,delivered,412.21
634,439,2025-03-07,delivered,165.1
635,44759,2024-12-26,delivered,451.5
636,43847,2024-10-20,delivered,146.32
637,9547,2024-10-19,delivered,293.88
638,27847,2025-04-29,delivered,47.8
639,19883,2025-08-29,delivered,347.28
640,18625,2024-09-26,delivered,495.22
641,27303,2025-06-30,delivered,126.11
642,14366,2025-01-01,shipped,287.56
643,5966,2025-03-28,delivered,306.0
644,5307,2025-05-25,delivered,329.11
645,456,2025-04-17,shipped,294.34
646,46022,2025-07-25,delivered,484.02
647,21451,2025-02-10,delivered,65.91
648,10042,2025-08-14,delivered,461.26
649,40404,2024-10-26,delivered,349.36
650,29882,2025-06-23,delivered,18.54
651,13787,2024-11-09,delivered,200.02
652,44302,2025-03-08,delivered,73.78
653,11577,2025-06-16,delivered,381.82
654,49468,2025-09-03,delivered,307.46
655,25257,2025-01-29,shipped,117.21
656,37578,2025-02-06,delivered,381.0
657,45667,2025-08-23,shipped,458.83
658,24434,2024-11-15,delivered,215.8
659,35484,2025-01-23,delivered,92.65
660,10968,2025-07-29,delivered,256.49
661,48322,2025-05-04,pending,92.27
662,36569,2025-04-02,delivered,29.55
663,39796,2025-02-13,delivered,368.73
664,4464,2025-06-04,pending,138.02
665,12570,2025-02-05,delivered,81.58
666,48555,2024-12-11,delivered,430.98
667,24839,2024-10-26,delivered,19.56
668,1251,2024-10-19,shipped,107.23
669,5866,2025-02-07,delivered,263.92
670,11163,2024-09-20,delivered,422.81
671,34702,2025-08-17,delivered,187.97
672,5106,2024-09-16,delivered,453.57
673,39246,2024-12-04,shipped,327.55
674,24858,2025-04-13,shipped,434.22
675,11448,2025-01-29,delivered,235.85
676,36267,2025-08-27,delivered,27.93
677,8832,2025-03-04,delivered,382.52
678,21628,2024-10-18,delivered,290.96
679,8237,2024-09-11,delivered,439.48
680,36106,2024-09-21,delivered,322.44
681,41858,2025-04-16,delivered,335.01
682,48835,2024-11-14,delivered,417.65
683,36760,2025-04-17,delivered,442.08
684,36050,2025-02-12,delivered,270.28
685,9229,2025-02-18,delivered,394.61
686,18469,2025-04-09,delivered,442.65
687,978,2024-10-09,delivered,375.17
688,36385,2025-03-29,shipped,118.15
689,39518,2025-03-25,delivered,255.05
690,12388,2025-07-18,delivered,102.25
691,217,2025-03-06,delivered,182.52
692,3326,2025-01-04,delivered,404.51
693,17480,2024-10-30,delivered,69.14
694,11597,2025-04-08,returned,277.56
695,26554,2025-01-06,delivered,420.97
696,10212,2025-09-04,returned,299.53
697,43791,2025-02-14,shipped,390.28
698,37793,2024-09-13,delivered,263.16
699,18033,2025-08-20,delivered,405.23
700,13108,2024-12-25,delivered,442.18
701,31505,2025-03-20,delivered,339.33
702,28821,2024-11-18,shipped,348.98
703,25619,2024-09-18,delivered,357.41
