product_id,name,category,price,stock_quantity,rating
143,Beauty Product 143,Electronics,805.25,316,4.3
144,Toys Product 144,Clothing,379.9,62,3.9
145,Sports Product 145,Electronics,730.93,107,4.5
146,Beauty Product 146,Clothing,775.45,120,3.9
147,Clothing Product 147,Beauty,169.35,428,4.1
148,Electronics Product 148,Clothing,674.58,442,3.7
149,Toys Product 149,Electronics,439.55,265,2.7
150,Toys Product 150,Sports,955.22,37,3.1
151,Clothing Product 151,Clothing,988.07,299,3.2
152,Electronics Product 152,Home,702.02,290,4.1
153,Beauty Product 153,Beauty,565.92,17,4.6
154,Electronics Product 154,Toys,320.98,24,4.4
155,Toys Product 155,Beauty,266.34,244,3.1
156,Clothing Product 156,Clothing,481.77,476,4.8
157,Sports Product 157,Home,537.63,418,4.2
158,Sports Product 158,Home,547.72,203,3.5
159,Home Product 159,Electronics,809.52,198,3.3
160,Toys Product 160,Toys,843.92,179,3.3
161,Clothing Product 161,Beauty,356.89,151,4.5
162,Clothing Product 162,Clothing,513.81,292,4.0
163,Sports Product 163,Home,758.61,472,2.7
164,Beauty Product 164,Clothing,872.5,402,3.1
165,Sports Product 165,Electronics,154.25,418,4.3
166,Home Product 166,Clothing,748.26,429,4.0
167,Home Product 167,Clothing,919.68,223,4.4
168,Clothing Product 168,Toys,254.67,364,3.7
169,Clothing Product 169,Home,491.47,436,5.0
170,Home Product 170,Toys,7.93,53,4.0
171,Clothing Product 171,Home,823.31,178,3.4
172,Toys Product 172,Home,843.41,255,2.3
173,Electronics Product 173,Sports,914.26,202,4.2
174,Home Product 174,Electronics,731.6,371,2.1
175,Home Product 175,Home,342.26,211,4.3
176,Clothing Product 176,Sports,184.97,56,3.7
177,Electronics Product 177,Electronics,341.36,311,2.7
178,Toys Product 178,Toys,231.38,6,3.2
179,Home Product 179,Electronics,112.76,383,3.6
180,Electronics Product 180,Beauty,468.68,206,4.4
181,Home Product 181,Home,208.28,466,3.3
182,Electronics Product 182,Beauty,69.78,304,5.0
183,Sports Product 183,Sports,558.37,380,4.5
184,Home Product 184,Sports,571.55,153,5.0
185,Electronics Product 185,Sports,510.43,211,5.0
186,Sports Product 186,Toys,179.88,162,5.0
187,Clothing Product 187,Clothing,420.92,471,3.7
188,Beauty Product 188,Electronics,704.4,411,5.0
189,Electronics Product 189,Clothing,721.67,180,5.0
190,Sports Product 190,Toys,603.34,465,4.0
191,Toys Product 191,Home,833.79,238,4.5
192,Home Product 192,Toys,619.17,247,3.5
193,Sports Product 193,Beauty,63.85,28,4.0
194,Beauty Product 194,Clothing,771.06,331,3.9
195,Beauty Product 195,Sports,388.46,85,5.0
196,Beauty Product 196,Toys,224.69,402,3.2
197,Clothing Product 197,Beauty,39.72,349,5.0
198,Toys Product 198,Toys,327.4,284,4.0
199,Electronics Product 199,Sports,613.27,495,3.5
200,Toys Product 200,Electronics,853.8,322,3.3
201,Home Product 201,Sports,316.26,351,2.8
202,Electronics Product 202,Sports,509.95,204,4.3
203,Electronics Product 203,Electronics,160.96,242,4.6
204,Clothing Product 204,Home,453.37,264,4.7
205,Home Product 205,Home,287.56,86,5.0
206,Toys Product 206,Clothing,150.2,462,4.7
207,Clothing Product 207,Electronics,492.69,82,4.1
208,Home Product 208,Home,951.52,175,3.6
209,Toys Product 209,Toys,612.9,489,3.6
210,Sports Product 210,Electronics,719.32,494,3.8
211,Toys Product 211,Beauty,224.57,310,4.2
212,Toys Product 212,Home,430.81,198,4.6
213,Home Product 213,Sports,873.99,299,4.5
214,Clothing Product 214,Clothing,433.83,431,2.6
215,Sports Product 215,Toys,311.68,408,3.7
216,Home Product 216,Home,162.44,463,3.3
217,Beauty Product 217,Toys,583.98,293,3.8
218,Clothing Product 218,Home,75.52,436,4.3
219,Sports Product 219,Beauty,191.91,148,3.2
220,Beauty Product 220,Electronics,206.2,461,4.0
221,Sports Product 221,Toys,42.93,83,3.8
222,Toys Product 222,Sports,98.22,437,4.1
223,Home Product 223,Toys,426.76,51,3.7
224,Home Product 224,Sports,12.64,392,2.8
225,Sports Product 225,Beauty,465.47,240,2.0
226,Sports Product 226,Electronics,969.27,473,3.4
227,Home Product 227,Clothing,457.97,111,3.8
228,Electronics Product 228,Electronics,811.9,128,3.8
229,Toys Product 229,Sports,7.71,340,4.7
230,Sports Product 230,Clothing,744.61,382,4.6
231,Electronics Product 231,Sports,462.29,453,2.4
232,Home Product 232,Toys,296.09,285,3.3
233,Beauty Product 233,Home,8.77,201,4.5
234,Beauty Product 234,Sports,589.24,219,4.8
235,Clothing Product 235,Toys,777.52,18,5.0
236,Clothing Product 236,Beauty,174.12,374,3.7
237,Home Product 237,Home,787.78,424,2.2
238,Sports Product 238,Electronics,870.87,191,2.8
239,Beauty Product 239,Home,755.49,186,3.8
240,Sports Product 240,Toys,811.11,85,2.8
241,Electronics Product 241,Electronics,667.19,278,3.1
242,Home Product 242,Electronics,791.48,337,3.5
243,Toys Product 243,Beauty,867.54,243,2.5
244,Clothing Product 244,Clothing,528.34,303,4.2
245,Home Product 245,Sports,832.52,27,5.0
246,Clothing Product 246,Home,791.0,415,4.5
247,Home Product 247,Beauty,198.66,120,4.5
248,Home Product 248,Beauty,290.83,356,4.9
249,Clothing Product 249,Home,877.89,21,5.0
250,Electronics Product 250,Toys,399.33,144,4.3
251,Home Product 251,Clothing,997.21,182,4.8
252,Beauty Product 252,Sports,661.62,182,4.3
253,Home Product 253,Beauty,51.3,120,4.5
254,Sports Product 254,Electronics,389.79,383,3.2
255,Beauty Product 255,Clothing,792.74,95,5.0
256,Sports Product 256,Sports,372.27,463,3.7
257,Clothing Product 257,Home,379.53,42,2.8
258,Clothing Product 258,Beauty,347.43,242,4.5
259,Clothing Product 259,Sports,332.69,381,4.4
260,Toys Product 260,Beauty,198.0,39,3.3
261,Sports Product 261,Sports,193.52,251,3.3
262,Clothing Product 262,Electronics,795.1,383,2.5
263,Beauty Product 263,Sports,617.46,151,4.8
264,Clothing Product 264,Toys,276.94,323,4.5
265,Home Product 265,Electronics,783.78,412,4.9
266,Sports Product 266,Home,597.63,57,4.1
267,Sports Product 267,Clothing,479.61,482,4.1
268,Sports Product 268,Sports,620.25,281,5.0
269,Sports Product 269,Toys,307.61,120,4.2
270,Electronics Product 270,Beauty,742.46,95,3.6
271,Clothing Product 271,Home,240.03,181,5.0
272,Home Product 272,Sports,558.95,269,3.5
273,Home Product 273,Home,844.88,149,3.9
274,Toys Product 274,Home,525.11,312,3.4
275,Sports Product 275,Home,509.83,387,3.0
276,Home Product 276,Home,649.64,62,3.7
277,Clothing Product 277,Beauty,317.35,51,5.0
278,Beauty Product 278,Electronics,989.16,228,5.0
279,Home Product 279,Electronics,702.86,302,2.4
280,Toys Product 280,Toys,339.17,433,3.8
281,Electronics Product 281,Beauty,636.2,242,3.6
282,Sports Product 282,Home,878.63,469,4.6
283,Beauty Product 283,Beauty,843.24,52,3.9
284,Toys Product 284,Home,945.03,438,4.2
285,Beauty Product 285,Toys,158.23,168,4.6
286,Sports Product 286,Home,321.68,55,3.5
287,Sports Product 287,Clothing,945.14,278,4.5
288,Home Product 288,Electronics,653.28,419,3.7
289,Sports Product 289,Beauty,916.88,191,5.0
290,Electronics Product 290,Sports,258.57,405,3.5
291,Clothing Product 291,Toys,743.32,352,4.1
292,Beauty Product 292,Toys,517.55,184,3.1
293,Sports Product 293,Home,652.51,472,3.1
294,Home Product 294,Sports,568.43,132,3.3
295,Sports Product 295,Clothing,732.62,437,4.5
296,Electronics Product 296,Toys,209.54,39,4.2
297,Sports Product 297,Electronics,975.7,422,4.7
298,Electronics Product 298,Home,512.76,412,4.2
299,Sports Product 299,Sports,821.03,338,5.0
300,Clothing Product 300,Clothing,25.16,437,3.1
301,Home Product 301,Electronics,155.78,299,4.2
302,Toys Product 302,Sports,336.48,43,5.0
303,Electronics Product 303,Beauty,710.97,146,4.3
304,Sports Product 304,Home,312.27,327,4.6
305,Beauty Product 305,Clothing,777.76,310,5.0
306,Electronics Product 306,Sports,135.84,286,2.7
307,Clothing Product 307,Beauty,446.74,481,5.0
308,Clothing Product 308,Sports,322.54,361,4.6
309,Beauty Product 309,Clothing,102.82,323,3.5
310,Sports Product 310,Home,726.7,341,5.0
311,Sports Product 311,Electronics,878.55,372,3.4
312,Sports Product 312,Toys,875.53,316,4.8
313,Sports Product 313,Electronics,269.8,478,2.8
314,Toys Product 314,Electronics,967.3,169,2.9
315,Toys Product 315,Clothing,801.66,259,4.0
316,Sports Product 316,Toys,242.88,178,4.3
317,Beauty Product 317,Toys,877.42,29,3.6
318,Toys Product 318,Electronics,195.28,465,3.0
319,Toys Product 319,Home,152.47,153,2.9
320,Clothing Product 320,Clothing,880.6,176,2.0
321,Beauty Product 321,Sports,924.85,159,5.0
322,Home Product 322,Toys,455.23,350,3.8
323,Home Product 323,Toys,655.0,423,4.9
324,Electronics Product 324,Toys,323.68,339,2.6
325,Sports Product 325,Sports,766.26,125,2.6
326,Clothing Product 326,Clothing,838.03,200,2.2
327,Electronics Product 327,Home,204.75,29,3.9
328,Toys Product 328,Clothing,694.54,464,4.3
329,Home Product 329,Clothing,887.34,132,3.8
330,Electronics Product 330,Sports,768.79,349,3.2
331,Toys Product 331,Clothing,794.04,257,4.2
332,Home Product 332,Home,234.04,161,3.8
333,Home Product 333,Electronics,826.85,158,4.3
334,Beauty Product 334,Home,510.47,157,2.8
335,Electronics Product 335,Home,16.89,153,4.0
336,Home Product 336,Sports,669.47,181,4.4
337,Clothing Product 337,Toys,777.02,264,4.2
338,Home Product 338,Electronics,782.88,269,3.9
339,Beauty Product 339,Beauty,933.31,340,3.8
340,Electronics Product 340,Clothing,90.45,30,4.0
341,Home Product 341,Electronics,191.89,7,4.6
342,Sports Product 342,Sports,926.58,439,4.3
343,Sports Product 343,Toys,751.88,446,3.7
344,Home Product 344,Clothing,420.01,411,3.6
345,Electronics Product 345,Sports,142.72,340,4.4
346,Toys Product 346,Clothing,838.06,352,3.8
347,Beauty Product 347,Sports,314.23,150,5.0
348,Clothing Product 348,Sports,834.8,78,3.9
349,Toys Product 349,Sports,559.46,93,3.3
350,Electronics Product 350,Clothing,539.24,406,4.8
351,Beauty Product 351,Beauty,604.61,241,4.7
352,Home Product 352,Toys,422.63,294,3.9
353,Clothing Product 353,Electronics,114.44,488,4.3
354,Electronics Product 354,Clothing,587.88,180,5.0
355,Home Product 355,Beauty,424.51,405,4.3
356,Clothing Product 356,Electronics,461.87,467,3.9
357,Home Product 357,Clothing,602.29,33,4.6
358,Sports Product 358,Electronics,146.3,86,4.1
359,Toys Product 359,Beauty,243.25,378,3.5
360,Sports Product 360,Sports,290.9,261,4.4
361,Beauty Product 361,Toys,380.28,186,3.5
362,Clothing Product 362,Home,101.9,116,4.9
363,Sports Product 363,Electronics,160.62,131,3.9
364,Home Product 364,Clothing,258.75,127,2.3
365,Beauty Product 365,Home,696.27,363,4.1
366,Sports Product 366,Electronics,672.25,238,4.3
367,Beauty Product 367,Electronics,14.12,201,5.0
368,Toys Product 368,Home,75.3,101,3.2
369,Clothing Product 369,Sports,501.52,483,4.1
370,Sports Product 370,Clothing,427.95,139,3.3
371,Sports Product 371,Clothing,297.81,250,3.4
372,Electronics Product 372,Sports,503.19,343,2.0
373,Electronics Product 373,Beauty,203.95,260,3.6
374,Clothing Product 374,Electronics,139.48,487,3.9
375,Clothing Product 375,Beauty,74.33,485,4.9
376,Toys Product 376,Toys,76.39,197,5.0
377,Toys Product 377,Home,201.68,482,3.4
378,Electronics Product 378,Clothing,792.07,362,4.1
379,Sports Product 379,Home,803.57,24,3.4
380,Toys Product 380,Electronics,912.91,132,4.9
381,Beauty Product 381,Clothing,662.94,102,4.1
382,Clothing Product 382,Home,378.98,186,4.4
383,Electronics Product 383,Clothing,132.92,455,4.7
384,Beauty Product 384,Clothing,223.01,15,5.0
385,Electronics Product 385,Clothing,442.45,422,2.4
386,Home Product 386,Beauty,252.99,187,3.5
387,Sports Product 387,Toys,318.5,158,4.3
388,Beauty Product 388,Home,944.4,307,3.1
389,Electronics Product 389,Sports,389.02,335,4.6
390,Beauty Product 390,Clothing,157.31,232,3.5
391,Toys Product 391,Electronics,349.3,450,4.0
392,Home Product 392,Toys,43.05,82,4.9
393,Home Product 393,Beauty,618.62,169,2.7
394,Sports Product 394,Beauty,722.02,189,4.8
395,Electronics Product 395,Toys,406.42,460,2.6
396,Electronics Product 396,Sports,553.48,255,4.5
397,Toys Product 397,Sports,874.5,332,4.2
398,Toys Product 398,Beauty,209.64,389,3.3
399,Electronics Product 399,Beauty,168.81,230,4.8
400,Clothing Product 400,Home,262.37,107,2.8
401,Sports Product 401,Beauty,223.25,278,4.8
402,Home Product 402,Beauty,875.99,40,3.8
403,Sports Product 403,Clothing,50.53,188,3.3
404,Clothing Product 404,Sports,88.91,261,4.7
405,Electronics Product 405,Home,940.91,377,3.8
406,Home Product 406,Beauty,395.39,240,3.5
407,Electronics Product 407,Home,498.0,433,4.4
408,Clothing Product 408,Sports,582.19,323,4.1
409,Clothing Product 409,Beauty,783.49,486,4.8
410,Electronics Product 410,Clothing,713.48,184,3.0
411,Electronics Product 411,Toys,375.62,184,4.0
412,Beauty Product 412,Beauty,802.72,418,5.0
413,Home Product 413,Sports,747.84,190,5.0
414,Home Product 414,Home,879.52,111,4.6
415,Sports Product 415,Clothing,255.63,162,3.8
416,Toys Product 416,Electronics,99.46,16,5.0
417,Sports Product 417,Electronics,110.27,421,2.5
418,Toys Product 418,Sports,547.02,169,3.7
419,Clothing Product 419,Sports,265.68,489,4.2
420,Toys Product 420,Clothing,49.58,374,3.8
421,Home Product 421,Toys,837.61,425,4.2
422,Clothing Product 422,Home,863.12,24,4.2
423,Electronics Product 423,Beauty,370.01,442,4.0
424,Home Product 424,Electronics,135.64,284,4.1
425,Clothing Product 425,Electronics,252.41,5,4.7
426,Beauty Product 426,Sports,679.25,269,3.9
427,Toys Product 427,Sports,689.32,474,4.3
428,Toys Product 428,Home,703.32,427,3.0
429,Beauty Product 429,Clothing,855.86,175,4.9
430,Home Product 430,Toys,884.51,290,4.7
431,Home Product 431,Electronics,989.46,69,3.6
432,Sports Product 432,Home,356.46,311,4.6
433,Toys Product 433,Clothing,913.08,263,4.5
434,Home Product 434,Electronics,643.77,157,4.1
435,Sports Product 435,Beauty,126.76,155,4.2
436,Toys Product 436,Home,595.24,26,4.7
437,Beauty Product 437,Electronics,382.12,126,4.2
438,Beauty Product 438,Clothing,78.45,44,2.6
439,Beauty Product 439,Electronics,250.87,352,5.0
440,Electronics Product 440,Beauty,714.41,345,3.1
441,Home Product 441,Sports,351.25,376,3.1
442,Beauty Product 442,Sports,647.22,399,4.2
443,Sports Product 443,Toys,909.23,269,4.4
444,Sports Product 444,Home,592.41,499,3.9
445,Clothing Product 445,Clothing,953.41,318,3.7
446,Clothing Product 446,Beauty,346.58,187,5.0
447,Electronics Product 447,Clothing,876.91,215,4.0
448,Sports Product 448,Home,963.61,56,4.9
449,Toys Product 449,Beauty,520.45,187,5.0
450,Clothing Product 450,Electronics,366.85,306,4.0
451,Home Product 451,Sports,354.19,350,2.3
452,Home Product 452,Electronics,427.07,448,5.0
453,Home Product 453,Toys,662.51,83,4.4
454,Home Product 454,Electronics,441.46,381,4.0
455,Clothing Product 455,Clothing,764.12,301,3.9
456,Electronics Product 456,Toys,691.95,382,3.9
457,Clothing Product 457,Clothing,328.53,223,3.3
458,Home Product 458,Toys,806.78,277,4.7
459,Beauty Product 459,Home,759.12,23,5.0
460,Toys Product 460,Electronics,619.93,498,2.7
461,Toys Product 461,Electronics,190.94,482,3.4
462,Home Product 462,Electronics,508.65,305,4.8
463,Electronics Product 463,Toys,455.47,321,4.1
464,Sports Product 464,Sports,24.81,389,5.0
465,Sports Product 465,Beauty,991.54,251,4.8
466,Home Product 466,Sports,709.66,384,4.9
467,Electronics Product 467,Electronics,373.03,164,4.3
468,Clothing Product 468,Home,579.17,478,4.6
469,Electronics Product 469,Beauty,891.21,384,4.4
470,Toys Product 470,Toys,42.74,492,4.9
471,Home Product 471,Beauty,262.47,479,4.1
472,Clothing Product 472,Electronics,948.15,152,4.8
473,Sports Product 473,Home,20.64,489,3.0
474,Home Product 474,Sports,583.19,49,5.0
475,Sports Product 475,Clothing,538.86,440,4.2
476,Home Product 476,Sports,980.08,369,4.1
477,Clothing Product 477,Beauty,432.84,321,4.7
478,Electronics Product 478,Home,975.89,168,4.0
479,Toys Product 479,Electronics,16.61,474,4.8
480,Toys Product 480,Sports,342.78,133,3.1
481,Sports Product 481,Beauty,272.73,336,3.6
482,Clothing Product 482,Clothing,150.5,427,3.5
483,Sports Product 483,Electronics,995.85,451,3.4
484,Beauty Product 484,Electronics,972.28,165,4.4
485,Clothing Product 485,Clothing,148.32,399,3.0
486,Clothing Product 486,Sports,525.61,297,3.0
487,Electronics Product 487,Toys,99.99,83,3.5
488,Electronics Product 488,Beauty,128.21,185,4.1
489,Home Product 489,Sports,710.6,99,4.7
490,Electronics Product 490,Clothing,867.7,119,4.3
491,Toys Product 491,Home,606.69,350,4.6
492,Home Product 492,Toys,117.02,118,3.5
493,Toys Product 493,Home,826.65,245,3.3
494,Electronics Product 494,Clothing,863.91,302,3.9
495,Electronics Product 495,Toys,562.31,220,4.1
496,Toys Product 496,Electronics,419.81,448,3.3
497,Home Product 497,Beauty,410.77,249,1.8
498,Beauty Product 498,Beauty,662.66,106,2.1
499,Clothing Product 499,Electronics,915.56,403,4.2
500,Toys Product 500,Toys,908.18,444,4.7
501,Home Product 501,Toys,786.14,425,3.1
502,Beauty Product 502,Home,357.18,26,3.9
503,Toys Product 503,Electronics,405.98,430,5.0
504,Electronics Product 504,Home,728.38,130,4.6
505,Home Product 505,Sports,694.17,31,3.9
506,Beauty Product 506,Clothing,918.67,208,4.2
507,Beauty Product 507,Home,793.26,454,4.2
508,Toys Product 508,Electronics,978.7,437,4.0
509,Toys Product 509,Clothing,225.42,63,2.8
510,Clothing Product 510,Home,922.99,273,3.9
511,Electronics Product 511,Electronics,974.18,40,3.8
512,Toys Product 512,Sports,905.7,252,4.2
513,Sports Product 513,Toys,145.45,378,4.3
514,Toys Product 514,Electronics,941.71,115,3.6
515,Beauty Product 515,Sports,759.0,260,4.5
516,Home Product 516,Clothing,364.94,113,4.5
517,Toys Product 517,Sports,458.07,301,4.5
518,Electronics Product 518,Home,69.64,308,3.3
519,Sports Product 519,Sports,415.34,50,5.0
520,Sports Product 520,Electronics,251.1,175,3.1
521,Sports Product 521,Home,720.79,311,5.0
522,Toys Product 522,Sports,567.09,2,4.4
523,Beauty Product 523,Electronics,934.36,142,4.9
524,Clothing Product 524,Clothing,620.9,267,3.8
525,Sports Product 525,Toys,778.99,161,2.8
526,Sports Product 526,Beauty,813.62,386,3.3
527,Toys Product 527,Toys,71.98,71,4.0
528,Home Product 528,Toys,821.69,298,4.3
529,Sports Product 529,Electronics,168.01,58,4.6
530,Electronics Product 530,Home,224.11,125,2.4
531,Clothing Product 531,Toys,504.23,257,4.1
532,Clothing Product 532,Toys,468.71,402,5.0
533,Sports Product 533,Clothing,954.02,164,5.0
534,Beauty Product 534,Clothing,449.05,351,5.0
535,Beauty Product 535,Clothing,423.52,22,5.0
536,Sports Product 536,Sports,821.47,16,3.9
537,Sports Product 537,Clothing,297.31,291,4.3
538,Toys Product 538,Toys,800.08,191,4.9
539,Beauty Product 539,Clothing,249.22,206,4.8
540,Sports Product 540,Beauty,408.17,364,3.5
541,Home Product 541,Sports,913.69,409,3.8
542,Home Product 542,Electronics,475.47,68,3.3
543,Sports Product 543,Electronics,931.28,27,4.4
544,Beauty Product 544,Home,381.12,233,4.7
545,Home Product 545,Clothing,92.09,152,3.9
546,Toys Product 546,Home,764.15,186,4.3
547,Toys Product 547,Electronics,251.94,426,5.0
548,Beauty Product 548,Clothing,749.83,106,4.4
549,Toys Product 549,Clothing,578.3,397,2.5
550,Sports Product 550,Electronics,974.73,314,4.1
551,Sports Product 551,Clothing,428.74,14,3.8
552,Sports Product 552,Sports,895.31,498,3.7
553,Home Product 553,Clothing,725.15,335,3.7
554,Clothing Product 554,Clothing,149.48,341,2.2
555,Clothing Product 555,Home,713.67,104,5.0
556,Toys Product 556,Beauty,639.38,402,4.3
557,Clothing Product 557,Electronics,977.99,377,5.0
558,Home Product 558,Electronics,459.81,461,2.8
559,Beauty Product 559,Toys,557.68,175,3.5
560,Toys Product 560,Electronics,711.02,226,3.5
561,Clothing Product 561,Home,610.03,474,4.1
562,Clothing Product 562,Toys,617.37,374,3.6
563,Toys Product 563,Clothing,454.51,183,4.4
564,Toys Product 564,Beauty,772.19,435,5.0
565,Electronics Product 565,Home,14.46,333,4.0
566,Toys Product 566,Beauty,161.59,444,4.6
567,Sports Product 567,Sports,852.61,413,3.6
