order_id,user_id,order_date,status,total_amount,order_source,payment_method,shipping_method,promo_code,shipping_address_id,billing_address_id,customer_notes,order_priority,timezone,shipping_region
21,62,2024-10-19,delivered,2870.29,web,credit_card,standard,NEWUSER,309,309,,standard,CST,CST
22,35,2025-07-01,delivered,898.72,mobile_app,apple_pay,standard,,429,429,Gift - please wrap,standard,PST,PST
23,77,2025-02-07,delivered,1251.1,api,debit_card,standard,,999,999,,standard,EST,EST
24,33,2025-08-05,delivered,1353.55,web,credit_card,economy,HOLIDAY15,430,430,,standard,PST,PST
25,49,2025-03-22,delivered,573.61,mobile_app,credit_card,standard,,991,991,,standard,MST,MST
26,45,2025-07-21,returned,635.4,web,credit_card,standard,,711,711,,standard,EST,EST
27,28,2024-09-04,delivered,1529.99,mobile_app,paypal,express,,77,77,,standard,EST,EST
28,66,2025-05-17,delivered,226.03,web,apple_pay,economy,,279,279,,standard,EST,EST
29,37,2025-08-07,returned,1577.23,mobile_app,debit_card,economy,,10,810,,standard,EST,EST
30,89,2025-04-02,delivered,335.7,mobile_web,credit_card,express,,873,873,,high,EST,EST
31,21,2025-03-02,delivered,1560.66,web,credit_card,economy,,299,299,Gift - please wrap,standard,PST,PST
32,93,2025-02-11,delivered,126.79,api,credit_card,economy,,810,810,,standard,EST,EST
33,9,2024-09-25,delivered,1506.84,api,apple_pay,express,,665,665,,standard,Other,Other
34,39,2024-11-15,delivered,2361.93,mobile_app,debit_card,economy,SUMMER25,271,271,,standard,MST,MST
35,12,2025-03-24,delivered,424.66,api,credit_card,standard,,836,836,,standard,PST,PST
36,51,2025-01-22,delivered,255.52,mobile_web,apple_pay,standard,,17,17,,standard,EST,EST
37,16,2025-05-03,delivered,8520.95,mobile_app,debit_card,standard,,764,764,,standard,MST,MST
38,54,2025-06-24,delivered,170.93,mobile_app,paypal,standard,,212,226,,standard,EST,EST
39,68,2025-03-16,delivered,818.82,web,credit_card,standard,,405,405,,standard,EST,EST
40,47,2025-05-04,delivered,91.5,mobile_app,paypal,standard,,96,96,,standard,EST,EST
41,36,2025-02-22,delivered,314.06,web,credit_card,economy,,966,966,,standard,MST,MST
42,18,2025-06-26,delivered,558.03,web,apple_pay,standard,,404,404,,standard,EST,EST
43,57,2024-09-24,delivered,218.23,mobile_web,credit_card,economy,,661,103,,standard,PST,PST
44,74,2024-11-22,delivered,482.02,mobile_web,credit_card,standard,,387,387,Ring doorbell twice,standard,EST,EST
45,14,2024-12-16,shipped,382.72,mobile_app,credit_card,express,,136,136,,standard,EST,EST
46,40,2025-04-05,delivered,278.87,web,credit_card,economy,,981,981,Please leave package at front door,standard,EST,EST
47,78,2024-10-24,delivered,274.31,mobile_web,credit_card,standard,,143,143,,standard,CST,CST
48,52,2025-08-30,shipped,368.21,web,paypal,standard,,340,340,,standard,CST,CST
49,96,2024-12-24,delivered,565.41,mobile_web,apple_pay,standard,,22,106,,high,CST,CST
50,44,2025-02-21,delivered,363.26,mobile_web,credit_card,economy,,2,25,,standard,EST,EST
51,83,2025-08-12,delivered,143.79,web,paypal,economy,,944,394,,standard,EST,EST
52,41,2025-06-02,delivered,255.76,web,credit_card,standard,,113,113,,standard,PST,PST
53,17,2025-03-11,delivered,20.94,web,debit_card,express,FREESHIP,946,87,,standard,MST,MST
54,46,2024-10-21,delivered,319.38,web,credit_card,economy,,615,615,,standard,EST,EST
55,29,2024-09-15,delivered,998.36,web,paypal,express,,294,294,,medium,CST,CST
56,59,2025-05-06,delivered,123.03,mobile_app,credit_card,economy,,831,818,,standard,EST,EST
57,64,2025-04-28,shipped,69.68,mobile_app,apple_pay,economy,,672,672,,standard,MST,MST
58,43,2025-07-11,delivered,453.23,mobile_app,credit_card,economy,,835,835,,standard,MST,MST
59,53,2024-12-05,delivered,3323.18,mobile_web,credit_card,express,,131,131,,medium,PST,PST
60,50,2025-06-06,delivered,675.94,mobile_web,paypal,express,,424,424,,medium,CST,CST
61,56,2024-11-04,delivered,750.23,mobile_app,credit_card,standard,,393,393,,standard,CST,CST
62,30,2025-01-02,delivered,144.72,api,debit_card,standard,,394,394,,standard,EST,EST
63,76,2025-04-05,delivered,223.98,mobile_app,debit_card,standard,,225,225,,standard,PST,PST
64,2,2024-09-09,shipped,384.09,mobile_web,credit_card,overnight,,486,944,Fragile - handle with care,medium,MST,MST
65,86,2025-04-06,delivered,107.33,mobile_app,paypal,standard,,798,302,,standard,PST,PST
66,82,2025-02-09,delivered,644.69,web,apple_pay,standard,,432,432,,standard,MST,MST
67,31,2024-10-10,delivered,1535.27,mobile_app,debit_card,standard,SUMMER25,387,387,,standard,CST,CST
68,79,2024-11-30,delivered,30.04,web,debit_card,standard,WELCOME10,76,76,,standard,EST,EST
69,63,2025-07-27,delivered,1113.57,mobile_web,credit_card,standard,SAVE20,79,79,,standard,Other,Other
70,85,2025-08-24,delivered,236.45,web,paypal,standard,,144,144,,standard,Other,Other
71,71,2024-10-18,delivered,160.82,web,debit_card,standard,,801,801,,standard,PST,PST
72,92,2025-03-02,returned,802.3,web,credit_card,standard,WELCOME10,33,33,,standard,PST,PST
73,75,2024-10-19,delivered,221.86,web,credit_card,express,,971,568,,medium,PST,PST
74,23,2025-05-13,delivered,508.0,mobile_app,debit_card,economy,,233,233,,standard,PST,PST
75,99,2025-07-24,delivered,51.87,mobile_web,credit_card,express,,129,129,,standard,EST,EST
76,100,2024-11-02,delivered,2822.79,mobile_app,credit_card,economy,,1000,1000,,standard,EST,EST
77,13,2025-03-16,delivered,82.29,mobile_app,credit_card,economy,,658,658,,standard,PST,PST
78,90,2025-09-01,shipped,2002.82,web,credit_card,express,FREESHIP,200,200,,medium,CST,CST
79,3,2025-06-09,delivered,263.8,mobile_web,debit_card,economy,,246,246,,standard,MST,MST
80,42,2024-12-26,delivered,586.16,web,credit_card,express,,317,317,,medium,EST,EST
81,34,2025-03-20,delivered,1493.51,web,apple_pay,economy,,584,584,,standard,CST,CST
82,26,2025-06-04,delivered,2446.77,web,paypal,standard,FREESHIP,317,317,,medium,EST,EST
83,94,2024-12-19,delivered,354.35,web,credit_card,economy,,770,770,,standard,CST,CST
84,15,2025-02-12,delivered,194.86,web,apple_pay,express,,919,919,,standard,EST,EST
85,4,2025-07-25,delivered,71.56,web,apple_pay,economy,,392,392,,standard,EST,EST
86,67,2025-03-10,delivered,215.24,mobile_app,credit_card,express,,81,96,,medium,Other,Other
87,61,2025-03-06,delivered,63.48,web,paypal,standard,,145,145,,medium,MST,MST
88,7,2024-12-07,delivered,87.19,web,paypal,economy,,668,668,,standard,EST,EST
89,10,2025-02-28,delivered,909.13,web,apple_pay,standard,FREESHIP,877,41,,standard,PST,PST
90,97,2025-04-06,delivered,161.0,web,paypal,standard,,626,626,,medium,EST,EST
91,24,2024-10-30,delivered,377.24,mobile_app,credit_card,standard,,16,16,,standard,Other,Other
92,20,2025-01-30,delivered,411.22,web,debit_card,standard,,90,90,,standard,EST,EST
93,98,2024-11-17,delivered,176.18,web,credit_card,standard,,591,591,,standard,MST,MST
94,81,2025-08-28,delivered,2860.98,mobile_web,credit_card,standard,,485,782,,standard,EST,EST
95,25,2025-04-24,delivered,472.0,mobile_app,debit_card,economy,WELCOME10,500,500,,standard,EST,EST
96,87,2025-03-20,delivered,247.61,mobile_app,credit_card,standard,,133,133,,standard,EST,EST
97,91,2025-06-20,delivered,38.24,web,credit_card,standard,,424,424,,standard,CST,CST
98,11,2025-08-11,delivered,50.02,mobile_app,credit_card,overnight,,660,660,,medium,PST,PST
99,73,2024-10-27,delivered,778.11,mobile_web,paypal,economy,,108,108,,standard,CST,CST
100,5,2025-08-05,delivered,510.7,web,paypal,standard,HOLIDAY15,686,686,,medium,EST,EST
101,99155,2024-10-01,delivered,181.66,web,apple_pay,standard,,88,88,,standard,CST,CST
102,90339,2024-12-20,delivered,777.51,web,debit_card,express,,412,412,,standard,CST,CST
103,96974,2025-07-01,delivered,914.77,mobile_app,credit_card,standard,,488,488,,standard,CST,CST
104,92973,2025-07-07,delivered,17.77,web,credit_card,express,,219,219,,standard,EST,EST
105,99244,2025-08-01,returned,379.13,web,credit_card,standard,,959,809,,standard,CST,CST
106,99711,2025-02-12,delivered,164.42,web,credit_card,express,WELCOME10,701,701,,standard,CST,CST
107,99443,2025-01-13,delivered,166.45,mobile_app,credit_card,economy,FREESHIP,306,463,,standard,EST,EST
108,94742,2025-09-01,delivered,254.4,web,paypal,express,,266,266,,standard,MST,MST
109,98621,2025-07-06,delivered,989.31,web,credit_card,economy,,305,305,,standard,EST,EST
110,98446,2025-03-20,delivered,295.99,mobile_app,credit_card,standard,,165,448,,standard,PST,PST
111,93191,2024-12-16,delivered,763.69,web,apple_pay,economy,,204,204,Rush delivery needed,standard,EST,EST
112,98289,2025-07-19,delivered,1082.8,web,paypal,standard,,962,962,,standard,CST,CST
113,90370,2024-09-04,delivered,3322.89,mobile_app,debit_card,economy,HOLIDAY15,512,117,,standard,PST,PST
114,95963,2024-12-22,delivered,342.17,mobile_app,debit_card,standard,,462,878,,standard,MST,MST
115,92300,2025-06-12,delivered,508.74,web,debit_card,standard,,224,224,,standard,MST,MST
116,91205,2024-12-28,delivered,1417.08,web,credit_card,economy,,222,222,,standard,EST,EST
117,90769,2025-07-26,delivered,70.59,web,apple_pay,express,,17,17,Leave in mailbox,medium,CST,CST
118,96963,2025-04-19,delivered,675.03,web,debit_card,economy,HOLIDAY15,467,467,,standard,EST,EST
119,93399,2025-04-17,delivered,122.1,web,credit_card,economy,,344,344,,standard,Other,Other
120,97248,2025-05-18,delivered,243.19,mobile_app,credit_card,economy,,556,556,,standard,MST,MST
121,90653,2025-03-13,delivered,417.16,mobile_app,credit_card,standard,,719,719,,medium,CST,CST
122,93153,2025-08-06,delivered,139.07,mobile_web,credit_card,express,,107,107,,standard,EST,EST
123,95395,2024-10-31,returned,2005.66,web,credit_card,standard,,768,768,,high,EST,EST
124,97908,2025-02-24,delivered,1218.19,web,debit_card,economy,,34,34,,standard,EST,EST
125,93187,2025-04-01,delivered,51.13,mobile_web,credit_card,standard,,118,118,,standard,CST,CST
126,96259,2025-03-11,delivered,341.67,mobile_app,credit_card,standard,,423,661,,standard,CST,CST
127,98860,2025-01-16,delivered,297.04,mobile_web,paypal,express,FREESHIP,520,520,,standard,CST,CST
128,96159,2025-01-11,delivered,727.47,web,credit_card,standard,,425,425,,standard,PST,PST
129,92329,2025-04-06,returned,106.29,mobile_app,credit_card,express,,158,158,Please leave package at front door,medium,PST,PST
130,90244,2025-06-27,delivered,572.06,mobile_web,debit_card,standard,,175,441,,standard,EST,EST
131,98701,2025-04-03,delivered,172.31,mobile_app,credit_card,standard,,849,849,,standard,PST,PST
132,90212,2025-01-28,delivered,611.63,web,credit_card,economy,,746,746,,standard,EST,EST
133,98747,2025-02-27,delivered,974.9,web,credit_card,standard,,821,821,,standard,MST,MST
134,95289,2025-09-01,shipped,1536.63,mobile_app,credit_card,standard,,781,781,,standard,PST,PST
135,99391,2025-01-06,delivered,1199.32,mobile_app,credit_card,standard,,96,96,,medium,CST,CST
136,97988,2025-08-07,returned,286.8,mobile_web,debit_card,standard,,633,633,,standard,MST,MST
137,99980,2024-11-16,delivered,488.61,mobile_app,debit_card,standard,,134,650,,standard,EST,EST
138,93507,2025-06-01,delivered,2359.09,mobile_web,paypal,standard,,305,305,,standard,MST,MST
139,97672,2024-12-05,delivered,12.84,mobile_web,debit_card,express,,267,267,,standard,EST,EST
140,94019,2025-04-14,delivered,208.37,mobile_app,credit_card,economy,,594,114,,standard,EST,EST
141,94799,2025-01-30,delivered,39.58,web,credit_card,economy,FREESHIP,185,185,,standard,CST,CST
142,96275,2024-12-03,delivered,1223.99,web,credit_card,express,,503,503,,standard,MST,MST
143,98737,2025-08-02,delivered,277.27,mobile_web,credit_card,economy,,430,430,,standard,EST,EST
144,99841,2025-07-02,delivered,149.21,mobile_web,credit_card,economy,,11,676,,standard,MST,MST
145,97683,2025-02-10,delivered,193.41,web,credit_card,express,FREESHIP,496,615,,medium,MST,MST
146,94178,2024-09-20,delivered,227.5,mobile_web,credit_card,standard,,198,198,,standard,MST,MST
147,94213,2025-01-05,delivered,306.22,web,credit_card,standard,,374,374,,standard,EST,EST
148,97376,2025-06-20,delivered,420.63,web,debit_card,economy,,963,963,,standard,MST,MST
149,92388,2025-03-06,delivered,467.11,web,paypal,express,SUMMER25,302,302,,standard,EST,EST
150,91104,2025-06-04,delivered,4.0,mobile_web,debit_card,economy,,257,257,,standard,EST,EST
151,93546,2025-08-24,delivered,1549.68,api,credit_card,express,,598,598,,standard,PST,PST
152,92872,2025-07-16,delivered,853.44,mobile_web,credit_card,economy,,444,434,,standard,CST,CST
153,92963,2025-01-30,delivered,1400.6,mobile_web,debit_card,economy,,393,393,,standard,MST,MST
154,92336,2025-01-31,delivered,364.08,web,credit_card,standard,,172,982,,medium,MST,MST
155,90420,2025-05-19,delivered,326.56,mobile_app,debit_card,express,,661,544,,standard,CST,CST
156,90178,2025-07-08,delivered,1579.59,mobile_app,credit_card,express,,810,810,,medium,CST,CST
157,99878,2025-07-19,delivered,258.06,mobile_web,apple_pay,economy,,322,322,,standard,CST,CST
158,94278,2025-05-15,shipped,282.81,web,paypal,standard,,815,815,,medium,EST,EST
159,93843,2024-11-02,delivered,34.57,mobile_app,debit_card,express,,223,223,,standard,CST,CST
160,96797,2025-03-15,delivered,31.99,mobile_web,debit_card,economy,,77,77,,standard,MST,MST
161,92182,2024-09-18,delivered,3251.28,web,credit_card,economy,,203,203,,standard,CST,CST
162,99500,2024-10-23,delivered,2583.29,web,debit_card,standard,,128,128,,standard,EST,EST
163,97864,2025-03-18,delivered,461.19,web,paypal,standard,,660,660,Please leave package at front door,medium,MST,MST
164,90894,2025-04-21,shipped,946.43,mobile_web,credit_card,economy,,991,991,,standard,CST,CST
165,94176,2025-01-10,delivered,609.05,web,apple_pay,standard,SUMMER25,98,426,Gift message: Happy Birthday!,high,CST,CST
166,98792,2025-08-07,delivered,563.39,web,debit_card,standard,,570,570,,standard,PST,PST
167,99448,2024-10-12,delivered,5426.43,mobile_app,credit_card,standard,,506,991,,standard,PST,PST
168,94674,2025-08-09,delivered,1372.26,web,paypal,standard,,230,230,,standard,EST,EST
169,96134,2025-07-29,returned,416.99,mobile_web,debit_card,economy,FREESHIP,742,742,,standard,CST,CST
170,91670,2025-02-21,delivered,291.18,mobile_web,credit_card,standard,,925,925,,standard,PST,PST
171,99912,2024-10-12,returned,712.13,mobile_web,apple_pay,economy,,905,905,,standard,CST,CST
172,92316,2025-03-27,delivered,514.38,web,credit_card,economy,FREESHIP,811,277,,standard,EST,EST
173,99428,2025-08-23,delivered,207.93,web,credit_card,standard,,327,772,,standard,PST,PST
174,96497,2025-02-28,delivered,1844.2,api,paypal,economy,,685,685,,standard,EST,EST
175,96077,2024-09-09,delivered,128.79,web,credit_card,economy,,330,330,,standard,CST,CST
176,95127,2025-06-11,delivered,219.79,mobile_app,credit_card,standard,,362,362,,standard,EST,EST
177,92306,2024-10-29,delivered,62.38,web,credit_card,standard,,80,80,,standard,CST,CST
178,91765,2025-02-10,delivered,42.44,mobile_web,debit_card,standard,,395,395,,standard,MST,MST
179,92205,2025-08-08,delivered,468.78,web,credit_card,economy,,880,880,,standard,CST,CST
180,91864,2025-05-16,delivered,653.57,web,debit_card,economy,,109,225,,standard,MST,MST
181,97796,2024-11-02,delivered,651.32,mobile_web,paypal,economy,,208,208,,standard,CST,CST
182,93501,2024-10-03,delivered,231.48,mobile_web,credit_card,standard,,891,891,,standard,CST,CST
183,90578,2025-03-05,delivered,1701.05,mobile_app,paypal,economy,WELCOME10,916,916,,standard,PST,PST
184,99691,2025-07-04,delivered,261.94,web,paypal,economy,,122,87,,standard,EST,EST
185,98838,2024-12-15,delivered,869.7,api,credit_card,economy,,342,342,,standard,CST,CST
186,99278,2025-01-13,delivered,138.07,mobile_app,debit_card,economy,,433,433,,standard,MST,MST
187,99950,2025-05-04,delivered,516.05,web,debit_card,standard,,532,532,,standard,EST,EST
188,91739,2025-05-31,delivered,46.41,web,credit_card,economy,,55,590,,standard,Other,Other
189,93962,2025-02-05,delivered,645.68,mobile_app,credit_card,economy,SAVE20,717,717,,standard,PST,PST
190,97583,2025-05-14,delivered,55.49,web,paypal,standard,,275,275,,standard,EST,EST
191,96960,2024-10-05,delivered,63.08,mobile_app,credit_card,economy,,295,295,,standard,PST,PST
192,91539,2025-07-31,delivered,762.55,web,debit_card,express,,313,705,,standard,EST,EST
193,98159,2025-01-09,delivered,1102.25,mobile_app,credit_card,standard,SAVE20,467,467,,standard,CST,CST
194,92244,2025-08-01,returned,126.42,mobile_web,apple_pay,economy,,182,903,,standard,CST,CST
195,92238,2025-05-23,delivered,251.97,mobile_web,credit_card,economy,,993,993,,standard,CST,CST
196,95370,2025-08-03,returned,554.84,mobile_app,credit_card,express,,47,581,,medium,EST,EST
197,95929,2025-03-30,delivered,248.66,web,debit_card,economy,,774,774,,standard,PST,PST
198,95801,2025-01-29,delivered,1294.74,mobile_app,credit_card,economy,,753,753,,standard,CST,CST
199,90914,2025-01-04,delivered,137.33,mobile_web,credit_card,economy,,848,848,,standard,CST,CST
200,98775,2025-05-05,delivered,51.95,web,credit_card,standard,,924,496,,standard,CST,CST
201,92656,2025-06-10,delivered,154.12,mobile_web,credit_card,standard,,877,877,Deliver to back door,standard,EST,EST
202,91295,2025-08-14,delivered,2639.49,mobile_web,debit_card,economy,NEWUSER,997,997,,standard,CST,CST
203,98888,2025-06-25,delivered,563.84,web,credit_card,standard,,111,899,,standard,CST,CST
204,99557,2025-03-12,delivered,913.38,mobile_web,credit_card,standard,,898,898,,standard,MST,MST
205,98622,2025-08-08,delivered,120.56,mobile_web,credit_card,economy,,428,283,,standard,MST,MST
206,98095,2025-04-02,delivered,1723.4,web,credit_card,standard,,628,628,,standard,Other,Other
207,96553,2024-09-17,delivered,735.51,web,debit_card,express,,113,511,,standard,MST,MST
208,95509,2025-05-01,delivered,776.98,api,credit_card,economy,,297,297,,standard,EST,EST
209,90869,2024-09-30,delivered,682.25,web,paypal,standard,,16,16,,standard,EST,EST
210,94084,2024-12-04,delivered,77.29,web,apple_pay,economy,HOLIDAY15,441,441,,standard,CST,CST
211,93727,2025-05-07,delivered,711.6,web,credit_card,express,FREESHIP,515,515,,standard,PST,PST
212,92597,2025-05-27,delivered,795.75,mobile_web,paypal,express,FREESHIP,751,751,,standard,EST,EST
213,97234,2025-08-27,delivered,14.86,web,credit_card,express,,364,364,,standard,CST,CST
214,94959,2024-12-24,delivered,1363.43,web,debit_card,economy,,915,915,,standard,EST,EST
215,90810,2024-12-01,delivered,525.01,web,credit_card,standard,,331,143,,standard,PST,PST
216,92202,2025-06-21,delivered,661.52,web,credit_card,standard,NEWUSER,313,313,,standard,EST,EST
217,96833,2024-10-09,delivered,976.65,mobile_app,credit_card,express,,897,99,,medium,EST,EST
218,90761,2025-02-19,delivered,1404.03,mobile_app,debit_card,economy,,730,730,,standard,PST,PST
219,98512,2024-10-12,delivered,410.18,mobile_web,debit_card,express,,935,935,,standard,PST,PST
220,94951,2025-06-26,delivered,2568.79,web,credit_card,standard,,310,310,,standard,CST,CST
221,94806,2025-05-08,delivered,296.57,web,apple_pay,standard,,899,899,,standard,EST,EST
222,95924,2025-06-04,delivered,1740.93,mobile_app,credit_card,standard,,472,87,Fragile - handle with care,standard,CST,CST
223,98247,2025-08-08,delivered,591.07,web,apple_pay,standard,,100,580,,medium,Other,Other
224,93478,2024-10-13,delivered,125.13,web,credit_card,economy,SUMMER25,524,524,,standard,EST,EST
225,96780,2025-02-23,delivered,3758.18,mobile_app,credit_card,standard,SUMMER25,140,140,,standard,MST,MST
226,95657,2024-11-07,delivered,83.03,web,paypal,standard,,960,960,,standard,CST,CST
227,92670,2025-05-31,delivered,245.69,web,credit_card,standard,WELCOME10,902,902,,medium,EST,EST
228,98787,2024-12-29,delivered,1665.43,web,credit_card,standard,,455,455,,standard,EST,EST
229,97975,2025-08-20,delivered,338.23,web,paypal,standard,,241,560,,standard,CST,CST
230,96585,2024-09-15,delivered,47.17,mobile_app,credit_card,economy,,127,127,,standard,MST,MST
231,98506,2024-09-21,delivered,641.51,mobile_app,credit_card,economy,,175,175,,standard,CST,CST
232,98673,2025-01-07,delivered,2984.28,web,debit_card,express,,103,505,,standard,EST,EST
233,97084,2025-07-10,delivered,3249.52,web,credit_card,economy,,476,476,,standard,PST,PST
234,98370,2024-09-25,delivered,284.9,mobile_app,debit_card,economy,,12,12,,standard,PST,PST
235,96975,2024-12-26,returned,183.22,mobile_web,debit_card,economy,,456,456,,standard,EST,EST
236,96802,2025-01-21,delivered,149.21,web,debit_card,economy,,284,284,,standard,EST,EST
237,96186,2025-01-27,delivered,886.72,web,credit_card,economy,,925,925,,standard,PST,PST
238,97527,2025-02-18,delivered,2875.46,web,paypal,economy,,737,737,,standard,EST,EST
239,91586,2024-10-30,delivered,605.92,mobile_app,debit_card,standard,SUMMER25,404,404,,standard,EST,EST
240,98809,2024-12-07,delivered,225.3,mobile_web,credit_card,standard,,185,185,,medium,CST,CST
241,98719,2025-03-29,delivered,7075.14,mobile_app,credit_card,standard,,332,332,,medium,PST,PST
242,90292,2025-02-11,delivered,678.96,web,paypal,standard,,31,163,,standard,CST,CST
243,98258,2025-04-11,delivered,229.63,mobile_web,credit_card,standard,,332,332,,medium,CST,CST
244,91288,2025-05-26,delivered,954.83,mobile_app,credit_card,standard,,922,746,,standard,EST,EST
245,93351,2025-07-08,delivered,1347.6,web,apple_pay,standard,,627,627,,standard,CST,CST
246,97435,2024-11-12,returned,4791.65,mobile_app,paypal,overnight,,384,384,,medium,CST,CST
247,91607,2024-11-09,delivered,85.22,mobile_web,credit_card,standard,,387,387,,standard,EST,EST
248,98180,2024-11-10,delivered,1139.07,mobile_app,credit_card,overnight,,696,696,,medium,EST,EST
249,98322,2024-10-04,delivered,388.61,mobile_app,credit_card,express,,197,197,,medium,CST,CST
250,95075,2025-04-28,returned,237.94,web,credit_card,standard,,35,915,,standard,PST,PST
251,90063,2025-08-08,returned,157.62,web,credit_card,economy,,886,886,,standard,EST,EST
252,92870,2025-01-30,delivered,436.41,mobile_app,credit_card,economy,,509,509,,standard,PST,PST
253,96169,2025-05-02,delivered,14.99,api,credit_card,standard,,922,922,,standard,PST,PST
254,99812,2025-05-27,delivered,214.57,mobile_web,credit_card,economy,,73,73,,standard,CST,CST
255,96318,2024-12-06,delivered,197.73,web,debit_card,economy,HOLIDAY15,616,616,,standard,PST,PST
256,92598,2025-03-16,returned,330.67,web,credit_card,standard,,849,849,,standard,CST,CST
257,96340,2025-08-24,delivered,261.1,web,debit_card,economy,,77,77,,standard,PST,PST
258,95400,2025-04-18,delivered,218.98,web,credit_card,standard,,634,634,,standard,PST,PST
259,97799,2024-10-29,delivered,681.59,web,credit_card,standard,,270,270,,standard,PST,PST
260,91069,2024-12-03,returned,47.44,web,paypal,economy,,910,910,,standard,EST,EST
261,97611,2025-03-02,delivered,36.01,mobile_web,credit_card,economy,,680,64,,standard,CST,CST
262,95413,2025-05-09,delivered,126.78,web,credit_card,standard,,720,827,,standard,PST,PST
263,99630,2024-12-11,returned,803.23,mobile_web,credit_card,economy,,613,613,,standard,EST,EST
264,93419,2025-03-01,delivered,41.97,web,credit_card,express,,741,741,,medium,CST,CST
265,96326,2024-12-12,returned,4572.53,mobile_app,credit_card,economy,,442,442,,standard,EST,EST
266,99321,2025-05-20,delivered,334.14,mobile_web,credit_card,economy,,27,27,,standard,EST,EST
267,91025,2024-09-07,delivered,85.58,mobile_app,paypal,express,,756,756,,standard,PST,PST
268,99373,2025-08-19,delivered,178.42,web,credit_card,express,,719,719,,standard,EST,EST
269,96879,2025-07-13,delivered,520.61,web,apple_pay,economy,,377,377,,standard,Other,Other
270,90678,2025-03-03,delivered,315.25,api,debit_card,express,,11,11,,standard,EST,EST
271,93009,2025-08-19,delivered,1065.35,mobile_app,paypal,standard,,822,822,,medium,CST,CST
272,97082,2024-12-24,delivered,661.25,web,credit_card,overnight,SAVE20,290,290,,medium,MST,MST
273,90673,2025-05-25,delivered,818.6,mobile_web,debit_card,express,,621,621,,standard,EST,EST
274,95822,2025-04-04,delivered,1051.31,mobile_web,credit_card,express,NEWUSER,723,723,,standard,EST,EST
275,93459,2024-11-04,delivered,938.3,web,apple_pay,economy,,965,965,,standard,PST,PST
276,96209,2024-10-02,delivered,117.58,web,debit_card,express,,327,327,,standard,CST,CST
277,90457,2025-02-22,delivered,376.14,web,credit_card,standard,,637,637,,medium,EST,EST
278,98716,2025-01-16,delivered,454.55,mobile_app,debit_card,standard,,313,313,,standard,EST,EST
279,99735,2025-04-20,delivered,482.27,web,debit_card,standard,,241,241,,standard,EST,EST
280,99689,2024-12-29,delivered,83.85,mobile_app,apple_pay,economy,HOLIDAY15,277,277,,standard,CST,CST
281,97497,2025-05-10,delivered,104.52,web,credit_card,economy,FREESHIP,394,394,,standard,EST,EST
282,91300,2025-02-15,delivered,318.69,mobile_app,credit_card,express,SAVE20,676,676,,medium,MST,MST
283,97583,2025-05-30,delivered,126.11,api,credit_card,standard,,27,773,,standard,CST,CST
284,90245,2024-12-10,delivered,755.17,mobile_app,credit_card,economy,,606,606,,standard,EST,EST
285,90221,2025-02-28,returned,300.94,mobile_web,credit_card,economy,,887,887,,standard,MST,MST
286,93236,2025-07-29,delivered,1233.16,web,apple_pay,standard,WELCOME10,976,976,,medium,MST,MST
287,94886,2024-12-30,delivered,427.99,mobile_app,apple_pay,standard,,587,587,,standard,EST,EST
288,97704,2024-11-20,delivered,519.34,web,debit_card,standard,,947,947,,standard,EST,EST
289,96833,2025-01-31,delivered,508.61,mobile_app,credit_card,economy,,256,256,,standard,CST,CST
