order_id,product_id,quantity,unit_price,total_price,discount_amount,discount_rate,tax_amount,tax_rate,shipping_cost,product_variant,is_gift_wrapped,is_bulk_order,cross_sell_item
49,169,2,148.4,333.53,0.0,0.0,23.74,0.08,12.99,Standard,False,False,False
49,141,1,169.0,174.62,25.35,0.15,11.49,0.08,19.48,Standard,False,False,False
49,146,1,38.58,57.26,0.0,0.0,3.09,0.08,15.59,Standard,True,False,False
50,190,1,99.23,104.08,14.88,0.15,6.75,0.08,12.99,Standard,False,False,False
50,169,1,103.88,91.52,31.16,0.3,5.82,0.08,12.99,Standard,False,False,False
50,128,7,7.33,55.88,12.84,0.25,3.08,0.08,14.29,Standard,False,False,False
50,138,10,14.44,111.78,50.55,0.35,7.51,0.08,10.39,Standard,False,True,False
51,136,6,23.51,143.79,21.16,0.15,9.59,0.08,14.29,Standard,False,False,False
52,32,1,96.41,117.11,0.0,0.0,7.71,0.08,12.99,Standard,False,False,False
52,165,1,128.38,138.65,0.0,0.0,10.27,0.08,0.0,Standard,False,False,False
53,195,1,7.36,20.94,0.0,0.0,0.59,0.08,12.99,Standard,False,False,False
54,99,2,24.57,60.75,4.91,0.1,3.54,0.08,12.99,Standard,False,False,False
54,91,1,253.76,258.63,25.38,0.1,18.27,0.08,11.98,Standard,False,False,False
55,89,15,88.04,998.36,396.18,0.3,73.95,0.08,0.0,Standard,False,True,False
56,34,1,95.88,123.03,0.0,0.0,7.67,0.08,19.48,Standard,False,False,False
57,49,2,27.63,69.68,2.76,0.05,4.2,0.08,12.99,Standard,False,False,False
58,6,2,139.15,312.54,0.0,0.0,22.26,0.08,11.98,Standard,False,False,False
58,125,1,132.04,140.69,19.81,0.15,8.98,0.08,19.48,Standard,False,False,False
59,101,6,219.67,1076.37,329.5,0.25,79.08,0.08,8.79,Standard,False,False,False
59,187,1,19.87,31.23,2.98,0.15,1.35,0.08,12.99,Standard,False,False,False
59,147,1,2244.94,2076.45,336.74,0.15,152.66,0.08,15.59,Standard,False,False,False
59,156,4,44.92,139.13,62.89,0.35,9.34,0.08,12.99,Standard,False,False,False
60,159,1,613.84,675.94,0.0,0.0,49.11,0.08,12.99,Standard,False,False,False
61,78,1,300.07,291.05,45.01,0.15,20.4,0.08,15.59,Standard,False,False,False
61,93,2,99.05,186.87,39.5,0.199,12.69,0.08,15.59,Standard,False,False,True
61,146,3,32.7,105.38,14.95,0.152,6.65,0.08,15.59,Standard,False,False,True
61,174,3,57.99,166.93,28.27,0.163,11.66,0.08,9.59,Standard,True,False,True
62,44,1,115.96,144.72,0.0,0.0,9.28,0.08,19.48,Standard,False,False,False
63,4,17,9.35,119.87,63.57,0.4,7.63,0.08,16.89,Standard,False,True,False
63,139,1,93.68,104.11,4.68,0.05,7.12,0.08,7.99,Standard,False,False,False
64,181,1,50.24,59.11,7.54,0.15,3.42,0.08,12.99,Standard,False,False,False
64,34,1,81.5,94.3,12.22,0.15,5.54,0.08,19.48,Standard,False,False,False
64,25,2,121.03,230.68,34.01,0.14,16.64,0.08,5.99,Standard,False,False,True
65,110,1,91.98,107.33,0.0,0.0,7.36,0.08,7.99,Standard,False,False,False
66,173,1,168.54,176.81,16.85,0.1,12.14,0.08,12.99,Standard,False,False,False
66,101,1,263.6,264.21,26.36,0.1,18.98,0.08,7.99,Standard,False,False,False
66,35,3,37.11,115.3,16.58,0.149,7.58,0.08,12.99,Standard,False,False,True
66,42,3,26.82,88.37,10.65,0.132,5.58,0.08,12.99,Standard,False,False,True
67,26,54,23.54,961.04,381.36,0.3,71.19,0.08,0.0,Standard,False,True,False
67,195,1,6.62,19.43,0.66,0.1,0.48,0.08,12.99,Standard,False,False,False
67,49,16,15.99,168.9,115.16,0.45,11.26,0.08,16.89,Standard,False,True,False
67,159,1,460.38,385.9,115.1,0.25,27.62,0.08,12.99,Standard,False,False,False
68,30,1,25.52,30.04,5.1,0.2,1.63,0.08,7.99,Standard,False,False,False
69,66,1,67.44,71.54,6.74,0.1,4.86,0.08,5.99,Standard,False,False,False
69,137,5,39.86,186.5,39.86,0.2,12.76,0.08,14.29,Standard,False,False,False
69,114,16,65.66,640.91,472.74,0.45,46.22,0.08,16.89,Standard,False,True,False
69,93,1,111.35,123.82,11.13,0.1,8.02,0.08,15.59,Standard,False,False,False
69,100,15,7.09,90.8,31.91,0.3,5.96,0.08,10.39,Standard,False,True,False
70,15,4,22.7,86.52,22.7,0.25,5.45,0.08,12.99,Standard,False,False,False
70,138,6,15.55,79.34,28.0,0.3,5.23,0.08,8.79,Standard,False,False,False
70,181,1,56.14,70.59,2.81,0.05,4.27,0.08,12.99,Standard,False,False,False
71,29,1,168.1,160.82,33.62,0.2,10.76,0.08,15.59,Standard,False,False,False
72,90,3,187.32,432.83,168.59,0.3,31.47,0.08,7.99,Standard,False,False,False
72,47,2,14.75,28.57,3.05,0.103,2.12,0.08,0.0,Standard,False,False,True
72,8,3,122.5,340.9,63.88,0.174,24.29,0.08,12.99,Standard,False,False,True
73,114,2,107.44,221.86,21.49,0.1,15.47,0.08,12.99,Standard,False,False,False
74,60,4,16.11,68.63,6.44,0.1,4.64,0.08,5.99,Standard,False,False,False
74,46,1,196.43,211.13,9.82,0.05,14.93,0.08,9.59,Standard,False,False,False
74,108,1,209.8,228.24,10.49,0.05,15.94,0.08,12.99,Standard,False,False,False
75,137,1,42.36,51.87,6.35,0.15,2.88,0.08,12.99,Standard,False,False,False
76,17,15,205.23,2685.14,615.7,0.2,197.02,0.08,25.33,Standard,False,True,False
76,33,1,124.39,137.65,14.98,0.12,8.75,0.08,19.48,Standard,False,False,True
77,137,1,37.37,43.26,9.34,0.25,2.24,0.08,12.99,Standard,False,False,False
77,146,1,28.94,39.03,7.23,0.25,1.74,0.08,15.59,Standard,False,False,False
78,75,5,99.14,468.21,74.35,0.15,33.71,0.08,13.18,Standard,False,False,False
78,118,10,187.37,1534.61,468.43,0.25,112.42,0.08,16.89,Standard,False,True,False
79,14,1,163.06,147.67,40.76,0.25,9.78,0.08,15.59,Standard,False,False,False
79,93,1,107.32,116.13,14.23,0.133,7.45,0.08,15.59,Standard,False,False,True
80,14,3,195.67,586.16,58.7,0.1,42.26,0.08,15.59,Standard,False,False,False
81,66,1,52.45,45.64,15.74,0.3,2.94,0.08,5.99,Standard,False,False,False
81,136,1,23.51,34.57,3.53,0.15,1.6,0.08,12.99,Standard,False,False,False
81,69,3,31.97,73.31,33.57,0.35,4.99,0.08,5.99,Standard,False,False,False
81,83,57,37.3,1164.98,1063.05,0.5,85.04,0.08,16.89,Standard,False,True,False
81,56,1,169.42,175.01,25.41,0.15,11.52,0.08,19.48,Standard,False,False,False
82,84,1,124.22,120.74,12.42,0.1,8.94,0.08,0.0,Standard,False,False,False
82,147,1,2377.0,2326.03,237.7,0.1,171.14,0.08,15.59,Standard,False,False,False
83,190,3,110.9,354.35,16.64,0.05,25.29,0.08,12.99,Standard,False,False,False
84,103,1,165.99,194.86,0.0,0.0,13.28,0.08,15.59,Standard,False,False,False
85,187,1,22.21,35.78,1.11,0.05,1.69,0.08,12.99,Standard,False,False,False
85,9,1,29.03,35.78,1.45,0.05,2.21,0.08,5.99,Standard,False,False,False
86,173,1,187.27,215.24,0.0,0.0,14.98,0.08,12.99,Standard,False,False,False
87,177,1,46.75,63.48,0.0,0.0,3.74,0.08,12.99,Standard,False,False,False
88,152,3,31.33,87.19,18.8,0.2,6.01,0.08,5.99,Standard,False,False,False
89,137,1,37.37,43.26,9.34,0.25,2.24,0.08,12.99,Standard,False,False,False
89,90,2,240.84,476.18,48.17,0.1,34.68,0.08,7.99,Standard,False,False,False
89,8,2,111.2,193.14,55.6,0.25,13.34,0.08,12.99,Standard,False,False,False
89,186,7,30.14,196.55,42.19,0.2,13.5,0.08,14.29,Standard,False,False,False
90,6,1,125.24,133.71,12.52,0.1,9.02,0.08,11.98,Standard,False,False,False
90,143,6,5.26,27.29,6.32,0.2,2.02,0.08,0.0,Standard,False,False,False
91,26,11,25.22,224.73,69.36,0.25,16.65,0.08,0.0,Standard,False,True,False
91,46,1,165.42,152.51,33.08,0.2,10.59,0.08,9.59,Standard,False,False,False
92,117,3,129.38,411.22,19.41,0.05,29.5,0.08,12.99,Standard,False,False,False
93,104,1,124.38,127.17,18.66,0.15,8.46,0.08,12.99,Standard,False,False,False
93,168,1,39.83,49.01,0.0,0.0,3.19,0.08,5.99,Standard,False,False,False
94,126,23,5.62,107.67,45.26,0.35,6.72,0.08,16.89,Standard,False,True,False
94,3,3,28.15,78.96,16.89,0.2,5.41,0.08,5.99,Standard,False,False,False
94,144,1,59.87,67.95,8.98,0.15,4.07,0.08,12.99,Standard,False,False,False
94,85,24,23.37,410.59,196.29,0.35,29.16,0.08,16.89,Standard,False,True,False
94,114,40,77.6,2195.81,1086.36,0.35,161.4,0.08,16.89,Standard,False,True,False
95,74,5,70.05,335.81,52.54,0.15,23.82,0.08,14.29,Standard,False,False,False
95,185,2,60.04,136.19,6.0,0.05,9.13,0.08,12.99,Standard,False,False,False
96,139,4,73.96,247.61,73.96,0.25,17.75,0.08,7.99,Standard,False,False,False
97,187,1,23.38,38.24,0.0,0.0,1.87,0.08,12.99,Standard,False,False,False
98,16,1,28.28,50.02,0.0,0.0,2.26,0.08,19.48,Standard,False,False,False
99,78,2,353.02,778.11,0.0,0.0,56.48,0.08,15.59,Standard,False,False,False
100,117,6,102.14,510.7,153.21,0.25,36.77,0.08,14.29,Standard,False,False,False
101,36,1,176.66,181.66,26.5,0.15,12.01,0.08,19.48,Standard,False,False,False
102,108,5,176.67,777.51,176.67,0.2,56.54,0.08,14.29,Standard,False,False,False
103,56,4,179.39,716.94,71.76,0.1,51.66,0.08,19.48,Standard,False,False,False
103,144,3,63.39,197.83,19.02,0.1,13.69,0.08,12.99,Standard,False,False,False
104,47,1,16.45,17.77,0.0,0.0,1.32,0.08,0.0,Standard,False,False,False
105,38,4,66.93,258.75,40.16,0.15,18.2,0.08,12.99,Standard,False,False,False
105,59,1,110.48,120.38,11.05,0.1,7.95,0.08,12.99,Standard,False,False,False
106,178,3,54.99,164.42,24.74,0.15,11.22,0.08,12.99,Standard,False,False,False
107,2,1,142.09,166.45,0.0,0.0,11.37,0.08,12.99,Standard,True,False,False
108,195,7,6.62,59.36,4.64,0.1,3.34,0.08,14.29,Standard,False,False,False
108,177,1,39.74,49.47,5.96,0.15,2.7,0.08,12.99,Standard,False,False,False
108,59,1,122.76,145.57,0.0,0.0,9.82,0.08,12.99,Standard,False,False,False
109,136,46,17.98,597.47,289.46,0.35,43.01,0.08,16.89,Standard,False,True,False
109,169,1,126.14,128.79,18.92,0.15,8.58,0.08,12.99,Standard,False,False,False
109,19,1,286.54,263.05,42.98,0.15,19.48,0.08,0.0,Standard,False,False,False
110,164,2,131.02,295.99,0.0,0.0,20.96,0.08,12.99,Standard,False,False,False
111,84,1,110.42,95.4,22.08,0.2,7.07,0.08,0.0,Standard,False,False,False
111,173,4,168.54,668.29,67.42,0.1,48.54,0.08,12.99,Standard,False,False,False
112,73,1,66.21,77.35,6.62,0.1,4.77,0.08,12.99,Standard,False,False,False
112,168,74,21.91,970.71,729.49,0.45,71.33,0.08,7.79,Standard,False,True,False
112,160,1,22.6,34.74,2.46,0.109,1.61,0.08,12.99,Standard,False,False,True
113,64,2,17.35,41.09,8.67,0.25,2.08,0.08,12.99,Standard,False,False,False
113,147,1,2377.0,2326.03,237.7,0.1,171.14,0.08,15.59,Standard,False,False,False
113,23,6,70.39,379.2,84.47,0.2,27.03,0.08,14.29,Standard,False,False,False
113,85,4,30.56,125.2,18.33,0.15,8.31,0.08,12.99,Standard,True,False,False
113,173,3,159.18,451.37,71.63,0.15,32.47,0.08,12.99,Standard,False,False,False
114,135,20,18.82,342.17,75.3,0.2,24.09,0.08,16.89,Standard,False,True,False
115,141,1,169.0,174.62,25.35,0.15,11.49,0.08,19.48,Standard,False,False,False
115,154,4,92.92,334.12,74.34,0.2,23.79,0.08,12.99,Standard,False,False,False
116,27,4,361.13,1417.08,144.45,0.1,104.01,0.08,12.99,Standard,False,False,False
117,181,1,56.14,70.59,2.81,0.05,4.27,0.08,12.99,Standard,False,False,False
118,68,1,100.04,95.11,30.01,0.3,5.6,0.08,19.48,Standard,False,False,False
118,112,3,249.47,538.37,261.94,0.35,38.92,0.08,12.99,Standard,False,False,False
118,16,1,24.04,41.55,3.61,0.15,1.63,0.08,19.48,Standard,False,False,False
119,140,1,98.62,122.1,0.0,0.0,7.89,0.08,15.59,Standard,True,False,False
120,124,5,17.66,85.79,22.07,0.25,5.3,0.08,14.29,Standard,False,False,False
120,76,1,133.71,157.4,0.0,0.0,10.7,0.08,12.99,Standard,False,False,False
121,58,46,11.7,417.16,161.42,0.3,30.13,0.08,10.39,Standard,False,True,False
122,190,1,116.74,139.07,0.0,0.0,9.34,0.08,12.99,Standard,False,False,False
123,165,2,115.54,224.61,23.11,0.1,16.64,0.08,0.0,Standard,False,False,False
123,28,1,538.27,538.79,53.83,0.1,38.76,0.08,15.59,Standard,False,False,False
123,159,2,552.46,1086.96,110.49,0.1,79.55,0.08,12.99,Standard,False,False,False
123,128,2,8.8,30.1,1.76,0.1,1.27,0.08,12.99,Standard,False,False,False
123,85,4,30.56,125.2,18.33,0.15,8.31,0.08,12.99,Standard,False,False,False
124,91,1,253.76,258.63,25.38,0.1,18.27,0.08,11.98,Standard,False,False,False
124,122,1,364.97,370.34,36.5,0.1,26.28,0.08,15.59,Standard,False,False,False
124,28,1,538.27,538.79,53.83,0.1,38.76,0.08,15.59,Standard,False,False,False
124,1,1,62.26,50.43,15.56,0.25,3.74,0.08,0.0,Standard,False,False,False
125,35,1,39.24,51.13,3.92,0.1,2.83,0.08,12.99,Standard,False,False,False
126,170,1,298.32,341.67,0.0,0.0,23.87,0.08,19.48,Standard,False,False,False
127,14,1,184.8,185.24,27.72,0.15,12.57,0.08,15.59,Standard,False,False,False
127,174,1,61.46,68.5,6.91,0.112,4.36,0.08,9.59,Standard,False,False,True
127,146,1,31.46,43.3,5.8,0.184,2.05,0.08,15.59,Standard,False,False,True
128,85,8,21.57,126.11,69.02,0.4,8.28,0.08,14.29,Standard,False,False,False
128,170,5,178.99,601.36,357.98,0.4,42.96,0.08,21.43,Standard,False,False,False
129,3,1,28.15,30.31,5.63,0.2,1.8,0.08,5.99,Standard,False,False,False
129,95,1,13.58,20.31,2.16,0.159,0.91,0.08,7.99,Standard,False,False,True
129,87,1,41.89,55.67,8.38,0.2,2.68,0.08,19.48,Standard,False,False,False
130,158,2,28.5,74.55,0.0,0.0,4.56,0.08,12.99,Standard,False,False,False
130,73,5,66.21,336.09,33.11,0.1,23.84,0.08,14.29,Standard,False,False,False
130,149,1,167.14,161.42,25.07,0.15,11.37,0.08,7.99,Standard,True,False,False
131,124,8,15.3,100.22,42.84,0.35,6.37,0.08,14.29,Standard,False,False,False
131,195,6,5.89,44.81,7.07,0.2,2.26,0.08,14.29,Standard,False,False,False
131,135,1,17.65,27.28,4.41,0.25,1.06,0.08,12.99,Standard,False,False,False
132,182,1,178.81,179.74,26.82,0.15,12.16,0.08,15.59,Standard,False,False,False
132,69,1,41.8,44.37,6.27,0.15,2.84,0.08,5.99,Standard,False,False,False
132,192,1,99.34,94.58,29.8,0.3,5.56,0.08,19.48,Standard,False,False,False
132,5,75,4.58,258.16,120.29,0.35,17.87,0.08,16.89,Standard,False,True,False
132,80,1,23.74,34.78,3.56,0.15,1.61,0.08,12.99,Standard,False,False,False
133,90,4,227.46,843.22,136.48,0.15,61.87,0.08,7.99,Standard,False,False,False
133,162,1,122.84,131.68,12.94,0.105,8.79,0.08,12.99,Standard,False,False,True
134,75,1,104.97,114.01,10.5,0.1,7.56,0.08,11.98,Standard,False,False,False
134,127,45,20.15,695.76,271.97,0.3,50.77,0.08,10.39,Standard,False,True,False
134,67,1,4.07,16.94,0.41,0.1,0.29,0.08,12.99,Standard,False,False,False
134,198,3,195.37,458.69,175.83,0.3,32.82,0.08,15.59,Standard,False,False,False
134,91,1,211.46,183.26,52.87,0.25,12.69,0.08,11.98,Standard,False,False,False
134,135,5,15.29,67.97,26.77,0.35,3.98,0.08,14.29,Standard,False,False,False
135,57,1,863.54,854.95,86.35,0.1,62.17,0.08,15.59,Standard,True,False,False
135,136,6,22.13,129.0,26.55,0.2,8.5,0.08,14.29,Standard,False,False,False
135,93,2,106.97,215.37,28.96,0.135,14.8,0.08,15.59,Standard,False,False,True
136,91,1,267.85,286.8,13.39,0.05,20.36,0.08,11.98,Standard,False,False,False
137,60,8,11.64,71.93,32.58,0.35,4.84,0.08,6.59,Standard,False,False,False
137,13,2,52.79,110.62,10.56,0.1,7.6,0.08,7.99,Standard,False,False,False
137,10,4,83.35,306.06,50.01,0.15,22.67,0.08,0.0,Standard,False,False,False
138,112,11,249.47,1943.3,960.46,0.35,142.7,0.08,16.89,Standard,False,True,False
138,138,3,14.44,38.41,15.17,0.35,2.25,0.08,7.99,Standard,False,False,False
138,68,1,100.04,95.11,30.01,0.3,5.6,0.08,19.48,Standard,False,False,False
138,199,3,63.15,182.09,32.88,0.174,12.53,0.08,12.99,Standard,False,False,True
138,77,1,60.82,68.82,9.12,0.15,4.14,0.08,12.99,Standard,True,False,False
138,124,1,20.01,31.36,3.0,0.15,1.36,0.08,12.99,Standard,False,False,False
139,47,1,13.98,12.84,2.1,0.15,0.95,0.08,0.0,Standard,False,False,False
140,109,1,226.98,208.37,34.05,0.15,15.43,0.08,0.0,Standard,False,False,False
141,18,1,25.92,39.58,1.3,0.05,1.97,0.08,12.99,Standard,False,False,False
142,180,1,25.49,39.14,1.27,0.05,1.94,0.08,12.99,Standard,True,False,False
142,141,15,119.29,1184.85,715.75,0.4,85.89,0.08,25.33,Standard,False,True,False
143,177,1,42.08,53.89,4.21,0.1,3.03,0.08,12.99,Standard,False,False,False
143,38,1,70.87,81.87,7.09,0.1,5.1,0.08,12.99,Standard,False,False,False
143,111,6,28.51,141.51,59.87,0.35,8.89,0.08,21.43,Standard,False,False,False
144,93,1,123.72,149.21,0.0,0.0,9.9,0.08,15.59,Standard,False,False,False
145,141,1,178.94,193.41,17.89,0.1,12.88,0.08,19.48,Standard,False,False,False
146,14,1,206.54,227.5,10.33,0.05,15.7,0.08,15.59,Standard,True,False,False
147,54,1,47.03,61.25,2.35,0.05,3.57,0.08,12.99,Standard,False,False,False
147,104,2,125.36,244.97,35.93,0.143,17.18,0.08,12.99,Standard,False,False,True
148,24,1,397.31,420.63,19.87,0.05,30.2,0.08,12.99,Standard,False,False,False
149,160,1,24.09,37.71,1.2,0.05,1.83,0.08,12.99,Standard,False,False,False
149,187,3,19.13,63.7,10.43,0.182,3.76,0.08,12.99,Standard,False,False,True
149,86,5,48.18,229.93,36.13,0.15,16.38,0.08,8.79,Standard,False,False,False
149,48,2,66.25,135.77,18.81,0.142,9.09,0.08,12.99,Standard,False,False,True
150,143,1,4.94,4.0,1.23,0.25,0.3,0.08,0.0,Standard,False,False,False
151,68,5,128.63,646.56,64.31,0.1,46.31,0.08,21.43,Standard,False,False,False
151,18,47,21.82,903.12,205.15,0.2,65.65,0.08,16.89,Standard,False,True,False
152,104,12,87.8,699.61,421.43,0.4,50.57,0.08,16.89,Standard,False,True,False
152,16,6,24.04,153.83,21.63,0.15,9.81,0.08,21.43,Standard,False,False,False
153,196,15,106.77,1400.6,320.3,0.2,102.5,0.08,16.89,Standard,True,True,False
