order_id,user_id,order_date,status,total_amount
221,84374,2024-10-24,delivered,15.0
222,10028,2024-11-18,delivered,18.49
223,97604,2025-07-10,cancelled,69.79
224,93056,2025-06-15,delivered,60.79
225,88979,2024-12-16,delivered,32.0
226,98035,2025-04-28,delivered,37.0
227,1308,2025-01-06,delivered,118.79
228,10517,2025-01-16,delivered,18.49
229,94555,2024-09-16,delivered,57.79
230,88951,2025-03-10,delivered,27.99
231,88032,2024-10-04,delivered,26.49
232,66178,2024-12-28,returned,99.79
233,39733,2024-09-06,delivered,75.99
234,3862,2025-06-11,delivered,74.99
235,98600,2025-02-22,delivered,122.79
236,89650,2025-04-10,cancelled,33.95
237,48715,2025-01-01,delivered,65.95
238,71528,2024-09-17,returned,24.99
239,95747,2024-11-10,cancelled,45.0
240,82237,2024-10-20,delivered,29.49
241,82907,2025-02-28,delivered,36.49
242,23580,2024-09-24,delivered,60.0
243,76137,2024-12-02,delivered,15.49
244,82775,2025-03-20,delivered,268.79
245,61516,2025-05-11,delivered,15.0
246,17819,2024-11-19,delivered,15.0
247,81897,2024-10-04,delivered,105.0
248,92242,2025-01-03,delivered,73.79
249,69245,2024-11-17,delivered,61.95
250,80125,2025-01-14,delivered,62.99
251,89663,2025-05-19,delivered,32.95
252,95012,2024-11-20,delivered,15.95
253,97185,2025-05-31,delivered,35.95
254,69962,2025-04-24,delivered,16.79
255,90978,2024-10-11,delivered,87.99
256,5554,2024-10-13,delivered,28.95
257,4376,2024-12-16,delivered,15.79
258,81204,2025-07-02,delivered,24.79
259,98130,2024-10-11,delivered,50.49
260,82978,2024-09-11,delivered,18.49
261,26884,2025-01-06,delivered,15.95
262,14629,2025-01-23,returned,42.79
263,97796,2024-11-22,delivered,42.79
264,78127,2025-04-10,delivered,19.99
265,93749,2024-09-21,delivered,20.0
266,98921,2024-12-19,delivered,41.95
267,94341,2025-01-17,delivered,15.49
268,30319,2024-12-20,delivered,15.95
269,94877,2024-12-11,delivered,16.0
270,41047,2025-03-02,delivered,26.49
271,2000,2025-08-12,returned,45.0
272,86901,2024-12-26,returned,144.0
273,37076,2024-11-18,delivered,78.99
274,94176,2024-12-14,delivered,28.79
275,7597,2024-10-16,delivered,32.79
276,84616,2024-12-07,delivered,15.95
277,67561,2025-01-05,delivered,32.49
278,82760,2025-01-22,delivered,24.0
279,30784,2025-04-07,delivered,45.99
280,16931,2024-11-14,delivered,15.49
281,77110,2025-06-10,delivered,55.99
282,89779,2024-09-06,cancelled,153.79
283,93032,2025-08-01,delivered,29.95
284,29742,2025-03-22,delivered,49.49
285,96347,2024-09-11,delivered,66.95
286,76171,2025-07-30,delivered,22.79
287,57627,2024-09-27,delivered,41.0
288,68661,2025-01-07,delivered,33.49
289,98927,2025-01-16,delivered,36.95
290,4333,2025-03-16,delivered,15.95
291,81921,2025-06-30,delivered,33.0
292,75437,2024-11-20,delivered,54.95
293,1010,2024-11-29,delivered,141.99
294,20829,2024-09-25,delivered,86.99
295,36420,2024-12-18,delivered,285.79
296,93580,2025-02-28,cancelled,15.0
297,19875,2025-06-05,delivered,79.49
298,96409,2025-03-13,delivered,39.49
299,97533,2024-11-11,delivered,295.99
300,58624,2025-03-19,cancelled,15.99
301,34119,2025-07-04,cancelled,15.0
302,48485,2024-09-21,delivered,18.49
303,83808,2025-08-20,delivered,15.99
304,85876,2024-11-23,delivered,19.79
305,99126,2025-07-22,cancelled,15.99
306,88119,2024-10-04,delivered,38.99
307,14262,2025-07-07,delivered,46.99
308,83931,2024-10-22,delivered,216.49
309,86105,2025-03-21,cancelled,85.99
310,92043,2025-07-20,delivered,18.49
311,85169,2025-03-23,delivered,15.79
312,98432,2024-11-02,delivered,54.49
313,82959,2025-01-29,delivered,15.79
314,99253,2024-10-05,delivered,206.95
315,91005,2025-07-01,cancelled,107.79
316,65997,2024-12-04,delivered,20.99
317,14694,2025-04-27,returned,15.49
318,99864,2025-07-01,delivered,128.0
319,58715,2025-08-04,delivered,29.0
320,57566,2024-10-03,returned,114.99
321,95232,2025-06-23,delivered,15.0
322,89934,2024-10-05,cancelled,18.49
323,13307,2024-11-28,delivered,33.95
324,61964,2024-11-10,delivered,34.49
325,81945,2025-05-01,delivered,21.49
326,80532,2025-03-22,delivered,61.49
327,89092,2025-02-11,returned,15.79
328,73348,2025-03-24,delivered,28.79
329,87954,2024-09-27,delivered,37.99
330,31730,2024-10-04,delivered,55.0
331,89503,2024-11-15,delivered,67.79
332,20594,2024-10-22,delivered,15.0
333,12101,2024-11-06,delivered,15.0
334,75400,2024-09-07,delivered,118.99
335,28562,2025-02-04,returned,46.79
336,95245,2025-03-30,cancelled,15.79
337,47448,2024-12-15,delivered,156.79
338,91934,2024-11-24,delivered,37.95
339,99309,2025-01-25,delivered,107.79
340,81916,2025-01-14,delivered,35.95
341,90336,2025-02-16,delivered,260.79
342,84137,2025-05-19,delivered,191.49
343,87167,2024-10-16,delivered,25.49
344,78093,2024-12-08,delivered,87.0
345,4415,2025-05-20,delivered,63.79
346,75983,2025-01-20,delivered,130.99
347,7985,2025-01-24,returned,15.0
348,85662,2024-11-28,delivered,65.49
349,99908,2024-10-19,delivered,95.49
350,84870,2024-10-06,delivered,15.49
351,14547,2025-03-16,delivered,15.49
352,61351,2024-09-17,delivered,15.0
353,98287,2025-08-09,delivered,25.0
354,33561,2024-11-30,delivered,67.79
355,99319,2025-02-26,delivered,148.95
356,91526,2025-01-03,returned,35.0
357,72034,2025-03-17,delivered,168.0
358,57489,2025-02-03,delivered,15.49
359,4401,2024-11-12,cancelled,15.99
360,88806,2025-07-31,delivered,31.0
361,1293,2024-11-13,delivered,48.49
362,96330,2025-01-08,delivered,32.79
363,65272,2025-07-01,delivered,15.79
364,20656,2024-11-02,delivered,30.49
365,2996,2025-03-30,returned,15.79
366,39962,2024-10-23,delivered,64.0
367,90845,2024-11-24,delivered,47.0
368,85013,2025-07-12,cancelled,15.79
369,13450,2025-01-20,delivered,19.49
370,61216,2024-11-15,delivered,15.0
371,98468,2024-09-07,delivered,31.99
372,91819,2025-04-17,delivered,86.79
373,91310,2024-10-17,delivered,15.95
374,76887,2025-02-03,delivered,54.49
375,12716,2025-06-29,delivered,19.95
376,31984,2024-11-17,delivered,15.99
377,20576,2024-10-12,delivered,29.95
378,87475,2025-03-05,delivered,15.49
379,13901,2024-10-27,delivered,19.0
380,99067,2025-06-10,delivered,15.79
381,7669,2025-05-24,delivered,236.79
382,55120,2024-09-26,delivered,34.99
383,71094,2025-05-05,delivered,16.79
384,34494,2025-01-20,delivered,41.0
385,99667,2024-11-21,delivered,29.95
386,73779,2024-10-15,delivered,26.99
387,79003,2024-09-15,cancelled,61.49
388,60669,2025-05-05,delivered,70.0
389,73089,2024-11-16,delivered,19.0
390,88597,2024-10-30,cancelled,18.95
391,19302,2025-02-04,delivered,25.49
392,94051,2024-11-27,delivered,15.95
393,82661,2024-10-02,delivered,15.95
394,98805,2024-09-06,delivered,129.99
395,95512,2025-07-12,delivered,171.0
396,82217,2025-01-17,delivered,25.0
397,85805,2024-11-26,delivered,58.79
398,86113,2025-05-11,cancelled,45.49
399,88128,2024-12-08,delivered,719.79
400,69010,2024-12-13,delivered,101.79
401,88672,2024-10-06,cancelled,29.49
402,88570,2025-01-06,delivered,15.79
403,91125,2025-07-07,delivered,15.49
404,5302,2024-12-06,returned,40.49
405,88403,2025-06-04,delivered,15.95
406,85740,2025-07-09,delivered,15.99
407,72583,2025-01-12,delivered,17.99
408,92694,2025-03-24,delivered,15.49
409,73348,2025-01-24,delivered,178.99
410,27913,2025-04-04,delivered,79.99
411,87356,2025-02-09,returned,32.99
412,89317,2024-11-05,delivered,145.0
413,99002,2024-09-15,delivered,35.95
414,90189,2024-11-04,delivered,15.49
415,81094,2025-06-09,cancelled,151.0
416,80216,2024-10-17,cancelled,56.99
417,93204,2024-11-09,delivered,15.49
418,89114,2025-03-30,delivered,27.99
419,90694,2025-06-05,returned,15.0
420,93134,2025-05-04,delivered,15.79
421,81506,2024-09-22,delivered,83.0
422,96257,2025-01-26,delivered,223.49
423,94968,2025-01-22,delivered,15.95
424,41038,2024-10-06,cancelled,58.0
425,91904,2024-11-05,delivered,17.49
426,86981,2024-11-07,delivered,20.99
427,44429,2025-07-07,returned,18.95
428,92764,2025-05-28,returned,15.79
429,82201,2025-01-28,delivered,34.95
430,47639,2024-10-22,delivered,15.0
431,84182,2024-09-06,delivered,43.49
432,84799,2025-03-21,delivered,31.0
433,60516,2025-01-09,delivered,26.0
434,59911,2025-01-30,delivered,15.99
435,80265,2024-11-19,delivered,18.49
436,83120,2025-02-20,delivered,70.99
437,92623,2025-01-01,delivered,54.99
438,41539,2024-10-12,delivered,15.99
439,97168,2025-08-06,delivered,36.49
440,87764,2025-02-14,delivered,70.79
441,86941,2024-11-01,delivered,15.0
442,34427,2025-03-16,delivered,57.0
443,36569,2024-10-30,delivered,17.0
444,88912,2025-01-03,delivered,58.79
445,10010,2024-10-07,delivered,15.99
446,82159,2024-11-20,cancelled,15.95
447,90247,2024-10-01,returned,15.49
448,83771,2025-03-22,delivered,34.79
449,80172,2025-03-07,returned,42.99
450,31997,2024-11-20,delivered,15.99
451,93630,2025-06-18,delivered,62.49
452,81137,2025-05-05,returned,15.79
453,89891,2025-02-02,delivered,30.99
454,19870,2024-10-03,delivered,15.0
455,82150,2025-01-20,delivered,17.49
456,86044,2024-11-07,delivered,34.99
457,89281,2024-09-23,delivered,15.95
458,86935,2025-02-12,delivered,22.79
459,4791,2025-01-06,delivered,90.49
460,9067,2024-12-04,delivered,18.95
461,87584,2025-03-05,returned,76.0
462,49524,2024-10-19,delivered,15.95
463,82998,2024-10-30,delivered,56.79
464,90477,2024-09-15,delivered,139.0
465,93746,2024-09-27,delivered,15.99
466,85771,2025-02-17,delivered,15.0
467,90188,2025-01-11,returned,58.49
468,81919,2024-09-08,delivered,27.99
469,99024,2025-02-18,delivered,47.95
470,94075,2025-01-26,delivered,18.79
471,98025,2025-02-13,delivered,36.99
472,89292,2024-10-01,delivered,28.99
473,91137,2024-11-06,delivered,106.95
474,44178,2024-11-30,returned,42.79
475,90098,2025-02-02,returned,46.99
476,88684,2025-05-07,delivered,21.0
477,89571,2024-09-21,delivered,20.49
478,7124,2025-05-16,delivered,21.49
479,1414,2024-09-21,delivered,49.79
480,554,2024-10-02,delivered,21.79
481,2572,2025-02-04,delivered,44.79
482,94294,2024-10-13,delivered,263.79
483,83391,2024-10-14,delivered,79.95
484,61516,2024-09-28,delivered,23.99
485,28684,2025-02-03,delivered,110.79
486,99591,2024-10-06,delivered,22.79
487,64428,2024-10-28,delivered,15.99
488,80992,2024-10-10,delivered,15.99
489,96001,2024-11-11,cancelled,15.49
490,50308,2025-03-14,returned,23.95
491,61308,2025-03-11,delivered,33.79
492,83291,2024-10-11,delivered,177.79
493,7561,2025-03-19,delivered,45.49
494,67507,2025-08-03,delivered,26.49
495,4588,2024-09-06,delivered,75.99
496,86222,2024-09-27,delivered,15.79
497,95883,2024-09-23,delivered,41.49
498,98133,2024-12-29,delivered,71.0
499,86971,2025-08-02,delivered,15.95
500,84586,2025-01-17,delivered,103.95
501,88911,2024-11-12,cancelled,46.0
502,81815,2024-09-26,delivered,21.0
503,99004,2025-06-16,delivered,62.79
504,85408,2025-08-15,delivered,320.95
505,81575,2024-10-30,delivered,39.79
506,3054,2024-12-28,delivered,42.99
507,13347,2025-05-19,cancelled,20.99
508,86126,2024-09-10,delivered,15.0
509,80169,2024-12-10,returned,75.95
510,98791,2025-01-08,delivered,15.95
511,97814,2024-12-15,returned,35.79
512,88748,2024-12-29,delivered,20.95
513,94283,2024-11-16,delivered,53.95
514,83224,2024-09-10,delivered,46.95
515,84591,2025-01-18,delivered,93.99
516,55901,2024-12-02,delivered,19.99
517,92087,2024-12-22,delivered,25.79
518,96821,2025-02-03,delivered,15.95
519,11758,2024-09-12,delivered,21.95
520,85310,2024-09-26,cancelled,48.79
521,36694,2025-02-08,delivered,70.99
522,82871,2024-12-09,cancelled,15.0
523,96361,2024-10-20,returned,79.99
524,94808,2024-12-10,returned,128.95
525,90189,2025-05-18,delivered,50.95
526,27551,2025-03-28,delivered,216.79
527,87692,2025-06-02,delivered,15.99
528,87275,2025-07-30,delivered,15.95
529,15456,2025-08-26,delivered,15.95
530,81069,2024-09-23,returned,147.49
531,74852,2025-07-17,delivered,63.95
532,89650,2025-01-11,delivered,31.79
533,88024,2025-04-13,delivered,43.0
534,97306,2025-04-17,delivered,15.79
535,15690,2025-04-13,returned,382.99
536,99108,2025-06-08,delivered,37.79
537,13024,2025-01-11,delivered,36.49
538,16456,2024-11-12,delivered,68.99
539,2699,2024-11-20,returned,53.49
540,52923,2025-01-12,returned,41.95
541,96075,2024-09-30,delivered,15.79
542,30930,2025-02-06,returned,53.49
543,66087,2024-11-15,delivered,217.95
544,36514,2025-03-01,returned,127.0
545,8962,2025-02-07,delivered,162.99
546,81029,2024-11-15,delivered,19.95
547,93930,2024-11-18,delivered,15.49
548,58048,2025-08-22,delivered,29.79
549,95159,2025-03-18,delivered,35.79
550,82376,2024-09-29,delivered,98.79
551,72219,2024-12-12,returned,15.0
552,69991,2025-03-25,delivered,152.0
553,95540,2024-09-23,delivered,28.49
554,80388,2025-04-07,delivered,21.79
555,82777,2024-11-09,delivered,15.49
556,80804,2024-09-21,delivered,15.79
557,11486,2025-04-04,delivered,75.49
558,90262,2024-10-09,delivered,35.79
559,88081,2024-11-08,delivered,15.49
560,83978,2024-11-02,returned,15.79
561,33154,2024-09-07,delivered,23.0
562,96191,2025-03-30,delivered,175.95
563,19957,2024-10-14,cancelled,25.99
564,87642,2025-02-20,cancelled,15.0
565,82320,2025-03-14,delivered,25.95
566,87394,2025-01-02,delivered,25.49
567,97648,2025-02-15,returned,15.49
568,66918,2025-07-25,delivered,31.99
569,57742,2024-12-26,delivered,26.49
570,23253,2024-10-26,delivered,66.49
571,8312,2025-05-13,delivered,210.49
572,3286,2024-10-08,delivered,102.95
573,91146,2024-11-19,delivered,25.0
574,92403,2025-01-30,delivered,15.95
575,88102,2024-09-07,delivered,434.49
576,91071,2025-07-14,delivered,35.99
577,91767,2025-06-01,delivered,33.49
578,30284,2024-12-16,delivered,32.79
579,83090,2024-12-01,delivered,40.79
580,64049,2024-12-25,delivered,28.0
581,83411,2025-01-23,delivered,18.49
582,84323,2024-09-27,cancelled,19.99
583,1307,2025-02-08,delivered,32.79
584,6309,2025-04-14,delivered,19.99
585,90258,2025-05-02,delivered,16.95
586,93894,2024-11-23,delivered,36.99
587,82569,2025-01-27,delivered,25.49
588,95128,2024-12-09,delivered,149.0
589,95128,2024-12-14,returned,15.99
590,90043,2025-01-21,delivered,98.79
591,40489,2025-02-19,delivered,115.95
592,87696,2025-01-08,delivered,15.0
593,17078,2024-11-21,returned,23.0
594,85304,2024-11-12,delivered,22.99
595,41261,2025-04-22,delivered,15.0
596,94051,2024-12-12,returned,15.49
597,20011,2025-07-04,delivered,15.95
598,93338,2024-09-07,delivered,190.49
599,90448,2025-07-12,delivered,84.79
600,82430,2024-10-29,delivered,118.99
601,12217,2025-04-08,returned,68.99
602,26786,2025-07-24,delivered,15.0
603,97570,2024-09-07,returned,19.0
604,86781,2024-11-23,delivered,54.49
605,83406,2024-11-16,returned,15.99
606,25227,2025-03-11,returned,67.0
607,95054,2025-08-13,delivered,26.79
608,25199,2024-11-06,cancelled,22.79
609,87223,2025-02-18,delivered,67.79
610,85708,2024-12-14,delivered,51.99
611,82783,2024-11-16,returned,23.95
612,69392,2024-11-01,delivered,105.95
613,15958,2024-10-17,delivered,15.0
614,85058,2024-09-24,delivered,61.95
615,88524,2025-01-13,delivered,59.0
616,92067,2024-12-07,delivered,24.49
617,95865,2024-11-12,delivered,45.99
618,91118,2024-09-17,delivered,15.49
619,84159,2025-05-07,returned,83.79
620,91181,2025-06-02,delivered,27.49
621,93749,2025-08-05,delivered,19.49
622,98918,2024-09-09,delivered,94.95
623,92569,2025-06-26,delivered,16.95
624,1779,2025-05-20,delivered,15.0
625,61583,2024-09-12,delivered,15.95
626,63496,2025-06-23,delivered,60.0
627,91712,2024-12-13,delivered,15.79
628,94957,2025-03-18,cancelled,191.49
629,97382,2024-11-22,cancelled,15.95
630,41713,2025-03-14,delivered,180.49
631,84357,2024-10-24,delivered,40.95
632,87692,2024-12-07,delivered,30.0
633,93798,2024-12-21,delivered,19.0
634,81184,2025-08-06,delivered,49.99
635,91309,2025-06-21,delivered,31.99
636,16903,2024-11-25,delivered,99.79
637,87821,2025-03-19,delivered,37.79
638,2146,2024-10-25,delivered,38.49
639,236,2025-02-09,delivered,23.99
640,96011,2024-11-25,returned,31.49
641,87455,2025-01-17,delivered,45.0
642,91614,2025-05-18,delivered,15.95
643,83491,2024-12-03,delivered,15.49
644,87962,2024-11-29,delivered,69.95
645,80404,2025-01-01,delivered,39.95
646,77571,2024-11-30,delivered,27.95
647,28480,2024-10-15,delivered,33.0
648,86698,2024-12-19,delivered,46.79
649,59294,2024-09-11,returned,19.95
650,17526,2024-10-16,delivered,15.99
651,85752,2025-06-01,delivered,40.79
652,83358,2024-09-20,delivered,15.79
653,64767,2024-09-14,delivered,49.0
654,13461,2024-09-13,delivered,15.49
655,84172,2025-06-23,delivered,92.0
656,43185,2024-09-27,returned,53.79
657,98231,2025-06-07,delivered,42.0
658,83309,2025-05-27,delivered,88.99
659,99087,2025-01-01,delivered,175.79
660,88420,2024-09-29,delivered,91.49
661,19842,2025-02-15,delivered,15.0
662,82465,2024-10-01,delivered,15.95
663,71063,2025-02-22,delivered,17.49
664,50211,2024-09-08,delivered,33.79
665,53573,2024-09-25,delivered,55.49
666,94037,2024-10-24,delivered,16.79
667,93571,2025-02-27,delivered,39.0
668,98284,2024-10-27,delivered,15.49
669,71430,2025-01-17,delivered,17.95
670,97661,2024-10-04,delivered,15.79
671,92464,2024-12-06,delivered,15.0
672,23843,2024-09-11,delivered,15.49
673,85272,2024-11-17,delivered,15.99
674,93923,2024-10-11,delivered,94.49
675,9760,2024-10-08,delivered,15.95
676,83516,2024-12-24,delivered,460.49
677,94923,2024-09-27,delivered,54.99
678,88900,2024-10-20,returned,39.99
679,30383,2025-01-14,cancelled,15.49
680,94545,2025-03-15,delivered,66.0
681,96347,2024-11-30,delivered,18.49
682,82447,2024-09-12,delivered,37.99
683,92185,2025-03-15,delivered,428.99
684,19335,2025-02-02,delivered,30.49
685,81435,2025-01-12,delivered,104.49
686,84917,2024-09-30,delivered,16.79
687,91504,2024-09-11,delivered,31.99
688,96825,2024-12-26,delivered,194.95
689,92197,2024-12-02,delivered,17.49
690,52666,2025-05-25,delivered,202.99
691,12803,2024-10-09,cancelled,67.0
692,90746,2025-04-05,delivered,18.99
693,89224,2025-04-30,delivered,62.49
694,80948,2024-11-26,delivered,87.95
695,73427,2024-09-19,delivered,61.49
696,89186,2025-01-07,returned,15.99
697,73860,2025-01-31,delivered,16.49
698,60246,2025-07-03,delivered,25.0
699,85750,2024-11-20,delivered,30.49
