order_id,product_id,quantity,unit_price,total_price,discount_amount,discount_rate,tax_amount,tax_rate,shipping_cost,product_variant,is_gift_wrapped,is_bulk_order,cross_sell_item
17,4,3,12.46,45.3,7.48,0.2,2.39,0.08,12.99,Standard,False,False,False
17,151,1,31.65,47.17,0.0,0.0,2.53,0.08,12.99,Standard,False,False,False
18,27,1,361.13,364.01,36.11,0.1,26.0,0.08,12.99,Standard,False,False,False
19,69,1,46.72,53.93,2.34,0.05,3.55,0.08,5.99,Standard,False,False,False
19,187,3,19.67,66.62,9.36,0.159,3.97,0.08,12.99,Standard,False,False,True
20,47,1,13.98,12.84,2.1,0.15,0.95,0.08,0.0,Standard,False,False,False
20,28,1,508.37,482.27,76.26,0.15,34.57,0.08,15.59,Standard,False,False,False
21,102,7,11.31,74.15,23.76,0.3,4.43,0.08,14.29,Standard,False,False,False
21,140,3,88.76,274.41,26.63,0.1,19.17,0.08,15.59,Standard,True,False,False
21,50,6,39.22,192.2,70.6,0.3,13.18,0.08,14.29,Standard,False,False,False
22,158,6,21.38,118.17,32.06,0.25,7.7,0.08,14.29,Standard,False,False,False
22,66,6,56.2,279.71,84.3,0.25,20.23,0.08,6.59,Standard,False,False,False
22,83,8,55.95,376.85,111.9,0.25,26.86,0.08,14.29,Standard,False,False,False
22,43,1,320.64,303.93,48.1,0.15,21.8,0.08,9.59,Standard,False,False,False
23,136,8,22.13,167.24,35.4,0.2,11.33,0.08,14.29,Standard,False,False,False
23,189,88,25.4,1344.83,1006.02,0.45,98.37,0.08,16.89,Standard,False,True,False
23,65,56,14.81,643.97,248.84,0.3,46.45,0.08,16.89,Standard,False,True,False
23,127,3,23.96,72.62,12.04,0.167,4.79,0.08,7.99,Standard,False,False,True
23,49,3,24.24,78.44,12.11,0.167,4.85,0.08,12.99,Standard,False,False,True
24,68,1,142.92,173.83,0.0,0.0,11.43,0.08,19.48,Standard,False,False,False
25,38,1,66.93,74.43,10.04,0.15,4.55,0.08,12.99,Standard,False,False,False
26,86,1,53.85,63.24,2.69,0.05,4.09,0.08,7.99,Standard,False,False,False
26,129,1,73.2,75.1,3.66,0.05,5.56,0.08,0.0,Standard,False,False,False
26,149,1,186.8,199.65,9.34,0.05,14.2,0.08,7.99,Standard,False,False,False
26,74,2,78.29,173.64,7.83,0.05,11.9,0.08,12.99,Standard,True,False,False
26,29,1,199.61,220.39,9.98,0.05,15.17,0.08,15.59,Standard,False,False,False
27,68,1,107.19,106.3,26.8,0.25,6.43,0.08,19.48,Standard,False,False,False
28,83,5,48.49,184.49,84.86,0.35,12.61,0.08,14.29,Standard,False,False,False
28,2,1,106.57,99.31,26.64,0.25,6.39,0.08,12.99,Standard,False,False,False
28,109,11,186.93,1554.49,616.86,0.3,115.15,0.08,0.0,Standard,False,True,False
29,165,4,96.28,311.96,96.28,0.25,23.11,0.08,0.0,Standard,False,False,False
29,168,8,27.88,175.21,66.91,0.3,12.49,0.08,6.59,Standard,False,False,False
29,160,5,17.75,81.39,26.63,0.3,4.97,0.08,14.29,Standard,False,False,False
29,67,15,2.71,43.25,16.27,0.4,1.95,0.08,16.89,Standard,False,True,False
30,29,1,189.11,199.4,18.91,0.1,13.62,0.08,15.59,Standard,False,False,False
30,138,3,18.89,60.0,8.5,0.15,3.85,0.08,7.99,Standard,False,False,False
30,136,3,23.51,77.74,10.58,0.15,4.8,0.08,12.99,Standard,False,False,False
31,162,1,123.57,133.1,12.36,0.1,8.9,0.08,12.99,Standard,False,False,False
32,58,7,13.37,89.64,18.72,0.2,5.99,0.08,8.79,Standard,False,False,False
32,166,1,125.12,114.33,31.28,0.25,7.51,0.08,12.99,Standard,False,False,False
32,14,1,195.67,205.78,19.57,0.1,14.09,0.08,15.59,Standard,False,False,False
32,124,5,18.83,95.64,18.83,0.2,6.03,0.08,14.29,Standard,False,False,False
33,112,1,345.42,348.74,34.54,0.1,24.87,0.08,12.99,Standard,False,False,False
33,187,4,16.37,62.48,19.64,0.3,3.67,0.08,12.99,Standard,False,False,False
34,162,1,123.57,133.1,12.36,0.1,8.9,0.08,12.99,Standard,False,False,False
34,185,2,54.02,112.72,15.69,0.145,7.39,0.08,12.99,Standard,False,False,True
34,90,3,235.95,682.07,83.71,0.118,49.93,0.08,7.99,Standard,False,False,True
34,69,3,41.8,121.12,18.81,0.15,8.53,0.08,5.99,Standard,False,False,False
34,142,3,166.71,445.66,93.02,0.186,32.57,0.08,5.99,Standard,False,False,True
35,136,6,16.6,78.82,39.83,0.4,4.78,0.08,14.29,Standard,False,False,False
35,104,1,102.43,90.43,30.73,0.3,5.74,0.08,12.99,Standard,False,False,False
35,24,1,355.49,339.33,53.32,0.15,24.17,0.08,12.99,Standard,False,False,False
36,164,1,91.71,82.33,27.51,0.3,5.14,0.08,12.99,Standard,False,False,False
36,175,3,30.3,90.53,18.18,0.2,5.82,0.08,11.98,Standard,False,False,False
37,192,3,134.82,434.47,20.22,0.05,30.74,0.08,19.48,Standard,False,False,False
38,138,7,13.33,69.26,37.33,0.4,4.48,0.08,8.79,Standard,False,False,False
38,156,6,51.83,266.2,77.75,0.25,18.66,0.08,14.29,Standard,False,False,False
39,191,2,96.02,199.65,19.2,0.1,13.83,0.08,12.99,Standard,False,False,False
39,67,8,3.62,39.28,5.79,0.2,1.85,0.08,14.29,Standard,False,False,False
39,97,1,48.25,54.69,9.64,0.2,3.09,0.08,12.99,Standard,False,False,True
39,164,3,111.37,319.69,50.12,0.15,22.72,0.08,12.99,Standard,False,False,False
40,122,3,304.14,754.65,228.1,0.25,54.75,0.08,15.59,Standard,False,False,False
40,93,1,104.1,110.19,16.51,0.159,7.01,0.08,15.59,Standard,False,False,True
40,174,3,60.48,180.73,22.96,0.127,12.68,0.08,9.59,Standard,False,False,True
40,177,4,42.08,176.58,16.83,0.1,12.12,0.08,12.99,Standard,False,False,False
41,10,6,83.35,459.1,75.02,0.15,34.01,0.08,0.0,Standard,False,False,False
42,94,6,32.49,143.43,68.22,0.35,10.14,0.08,6.59,Standard,False,False,False
42,49,3,23.53,74.68,13.47,0.191,4.57,0.08,12.99,Standard,False,False,True
42,136,1,23.15,33.92,3.77,0.163,1.55,0.08,12.99,Standard,False,False,True
43,132,39,18.68,646.33,145.7,0.2,46.63,0.08,16.89,Standard,False,True,False
43,49,2,23.34,53.46,9.21,0.197,3.0,0.08,12.99,Standard,False,False,True
44,95,39,11.3,343.71,132.27,0.3,24.69,0.08,10.39,Standard,False,True,False
44,170,1,268.49,280.45,26.85,0.1,19.33,0.08,19.48,Standard,False,False,False
44,171,1,476.14,478.4,47.61,0.1,34.28,0.08,15.59,Standard,False,False,False
45,23,4,79.19,320.88,31.68,0.1,22.81,0.08,12.99,Standard,False,False,False
45,138,2,19.25,44.01,5.15,0.134,2.67,0.08,7.99,Standard,False,False,True
45,100,1,8.15,15.06,1.6,0.196,0.52,0.08,7.99,Standard,False,False,True
46,177,1,44.41,58.56,2.22,0.05,3.38,0.08,12.99,Standard,False,False,False
47,23,1,74.79,81.65,11.22,0.15,5.09,0.08,12.99,Standard,False,False,False
47,85,8,32.36,265.88,25.88,0.1,18.64,0.08,14.29,Standard,False,False,False
48,9,1,22.92,24.56,5.73,0.25,1.38,0.08,5.99,Standard,False,False,False
48,192,24,99.34,1827.83,715.28,0.3,133.52,0.08,25.33,Standard,False,True,False
48,139,1,73.96,67.9,18.49,0.25,4.44,0.08,7.99,Standard,False,False,False
48,35,2,37.43,82.41,10.59,0.141,5.14,0.08,12.99,Standard,False,False,True
49,132,7,21.02,157.28,14.71,0.1,10.59,0.08,14.29,Standard,False,False,False
49,102,2,13.95,38.99,3.82,0.137,1.93,0.08,12.99,Standard,False,False,True
50,120,7,8.26,37.45,23.12,0.4,2.77,0.08,0.0,Standard,False,False,False
50,200,4,30.15,97.64,42.21,0.35,6.27,0.08,12.99,Standard,False,False,False
50,183,2,32.04,71.82,9.61,0.15,4.36,0.08,12.99,Standard,False,False,False
50,46,2,144.74,228.44,86.84,0.3,16.21,0.08,9.59,Standard,False,False,False
50,11,1,159.36,158.27,23.9,0.15,10.84,0.08,11.98,Standard,False,False,False
50,57,1,815.57,764.28,122.33,0.15,55.46,0.08,15.59,Standard,False,False,False
51,35,1,41.42,55.49,2.07,0.05,3.15,0.08,12.99,Standard,False,False,False
51,34,6,67.12,325.87,120.81,0.3,22.55,0.08,21.43,Standard,False,False,False
52,6,1,139.15,162.26,0.0,0.0,11.13,0.08,11.98,Standard,False,False,False
52,26,1,33.63,36.32,0.0,0.0,2.69,0.08,0.0,Standard,False,False,False
53,12,1,58.64,66.82,8.8,0.15,3.99,0.08,12.99,Standard,False,False,False
54,96,1,154.65,138.26,38.66,0.25,9.28,0.08,12.99,Standard,False,False,False
54,91,1,253.76,258.63,25.38,0.1,18.27,0.08,11.98,Standard,False,False,False
55,109,1,240.34,233.61,24.03,0.1,17.3,0.08,0.0,Standard,False,False,False
55,94,1,44.98,49.71,4.5,0.1,3.24,0.08,5.99,Standard,False,False,False
55,85,6,23.37,112.71,49.07,0.35,7.29,0.08,14.29,Standard,False,False,False
55,168,6,25.89,115.64,54.37,0.35,8.08,0.08,6.59,Standard,False,False,False
56,173,1,187.27,215.24,0.0,0.0,14.98,0.08,12.99,Standard,False,False,False
56,42,3,24.98,78.37,14.39,0.192,4.84,0.08,12.99,Standard,False,False,True
56,92,1,26.19,41.28,0.0,0.0,2.1,0.08,12.99,Standard,False,False,False
57,155,3,55.96,163.19,16.79,0.1,12.09,0.08,0.0,Standard,False,False,False
58,68,1,142.92,173.83,0.0,0.0,11.43,0.08,19.48,Standard,False,False,False
59,199,1,64.95,72.61,9.74,0.15,4.42,0.08,12.99,Standard,True,False,False
59,112,2,309.18,550.98,120.22,0.194,39.85,0.08,12.99,Standard,False,False,True
59,107,2,302.51,595.69,65.49,0.108,43.16,0.08,12.99,Standard,False,False,True
60,94,7,37.48,219.13,65.6,0.25,15.74,0.08,6.59,Standard,False,False,False
60,174,1,58.85,63.62,8.83,0.15,4.0,0.08,9.59,Standard,True,False,False
61,114,29,77.6,1596.61,787.61,0.35,117.02,0.08,16.89,Standard,False,True,False
62,60,8,13.42,93.58,26.85,0.25,6.44,0.08,6.59,Standard,False,False,False
63,155,3,46.64,113.32,34.98,0.25,8.39,0.08,0.0,Standard,False,False,False
63,93,3,103.42,295.72,50.9,0.164,20.75,0.08,15.59,Standard,False,False,True
63,174,1,56.08,58.65,10.66,0.19,3.63,0.08,9.59,Standard,False,False,True
64,187,1,16.37,25.36,4.91,0.3,0.92,0.08,12.99,Standard,False,False,False
64,89,1,106.9,98.14,16.04,0.15,7.27,0.08,0.0,Standard,False,False,False
64,24,3,334.58,880.21,200.75,0.2,64.24,0.08,12.99,Standard,False,False,False
64,106,4,168.25,600.95,134.6,0.2,43.07,0.08,19.48,Standard,False,False,False
65,78,3,282.42,747.61,169.45,0.2,54.22,0.08,15.59,Standard,False,False,False
66,147,1,1980.83,1620.06,495.21,0.25,118.85,0.08,15.59,Standard,False,False,False
66,146,1,31.79,43.87,5.6,0.176,2.1,0.08,15.59,Standard,False,False,True
66,93,1,104.48,110.89,16.24,0.155,7.06,0.08,15.59,Standard,False,False,True
67,22,1,115.91,125.66,11.59,0.1,8.35,0.08,12.99,Standard,False,False,False
67,50,2,50.43,111.02,10.09,0.1,7.26,0.08,12.99,Standard,False,False,False
67,156,1,51.83,54.97,12.96,0.25,3.11,0.08,12.99,Standard,False,False,False
67,60,1,16.11,21.65,1.61,0.1,1.16,0.08,5.99,Standard,False,False,False
68,15,19,18.16,240.43,137.99,0.4,16.56,0.08,16.89,Standard,False,True,False
68,93,1,117.53,136.18,5.88,0.05,8.93,0.08,15.59,Standard,False,False,False
69,141,1,149.12,140.26,37.28,0.25,8.95,0.08,19.48,Standard,False,False,False
69,175,1,31.96,41.1,4.99,0.156,2.16,0.08,11.98,Standard,False,False,True
69,102,2,12.12,32.62,6.06,0.25,1.45,0.08,12.99,Standard,False,False,False
69,174,1,62.32,70.16,6.23,0.1,4.49,0.08,9.59,Standard,False,False,False
70,2,3,106.57,271.95,79.93,0.25,19.18,0.08,12.99,Standard,False,False,False
70,160,1,20.29,30.52,4.06,0.2,1.3,0.08,12.99,Standard,False,False,False
70,91,1,267.85,286.8,13.39,0.05,20.36,0.08,11.98,Standard,False,False,False
71,99,1,25.94,39.6,1.3,0.05,1.97,0.08,12.99,Standard,False,False,False
71,198,1,223.28,208.5,44.66,0.2,14.29,0.08,15.59,Standard,False,False,False
71,155,1,59.07,60.61,2.95,0.05,4.49,0.08,0.0,Standard,False,False,False
71,52,1,13.05,19.38,0.65,0.05,0.99,0.08,5.99,Standard,False,False,False
72,199,1,68.77,79.83,6.88,0.1,4.95,0.08,12.99,Standard,False,False,False
72,174,1,51.93,51.65,12.98,0.25,3.12,0.08,9.59,Standard,False,False,False
73,146,1,34.72,49.34,3.47,0.1,2.5,0.08,15.59,Standard,False,False,False
74,2,1,134.99,151.49,6.75,0.05,10.26,0.08,12.99,Standard,False,False,False
75,48,1,77.21,96.38,0.0,0.0,6.18,0.08,12.99,Standard,False,False,False
76,73,5,66.21,336.09,33.11,0.1,23.84,0.08,14.29,Standard,False,False,False
76,170,1,298.32,341.67,0.0,0.0,23.87,0.08,19.48,Standard,False,False,False
77,67,3,3.84,23.57,1.73,0.15,0.78,0.08,12.99,Standard,False,False,False
78,49,1,27.63,41.33,1.38,0.05,2.1,0.08,12.99,Standard,False,False,False
79,38,1,59.05,60.82,14.76,0.25,3.54,0.08,12.99,Standard,False,False,False
80,65,7,14.81,92.68,31.11,0.3,5.81,0.08,14.29,Standard,False,False,False
80,89,5,106.9,490.69,80.18,0.15,36.35,0.08,0.0,Standard,False,False,False
81,177,1,39.74,49.47,5.96,0.15,2.7,0.08,12.99,Standard,False,False,False
81,182,1,178.81,179.74,26.82,0.15,12.16,0.08,15.59,Standard,False,False,False
82,68,1,107.19,106.3,26.8,0.25,6.43,0.08,19.48,Standard,False,False,False
82,19,1,303.4,294.9,30.34,0.1,21.84,0.08,0.0,Standard,False,False,False
83,12,1,68.99,87.5,0.0,0.0,5.52,0.08,12.99,Standard,False,False,False
83,67,4,3.62,25.49,2.89,0.2,0.93,0.08,12.99,Standard,False,False,False
83,187,3,20.59,71.75,7.37,0.119,4.35,0.08,12.99,Standard,False,False,True
84,35,2,43.6,107.17,0.0,0.0,6.98,0.08,12.99,Standard,False,False,False
85,24,2,397.31,828.27,39.73,0.05,60.39,0.08,12.99,Standard,False,False,False
85,177,3,38.3,114.66,20.76,0.181,7.53,0.08,12.99,Standard,False,False,True
85,155,1,59.07,60.61,2.95,0.05,4.49,0.08,0.0,Standard,False,False,False
86,175,1,37.88,52.89,0.0,0.0,3.03,0.08,11.98,Standard,True,False,False
87,36,7,187.06,1294.16,130.94,0.1,94.28,0.08,21.43,Standard,False,False,False
88,154,5,87.11,367.1,108.89,0.25,26.13,0.08,14.29,Standard,False,False,False
89,90,13,187.32,1851.37,730.55,0.3,136.37,0.08,10.39,Standard,False,True,False
90,45,3,121.3,294.58,109.17,0.3,20.38,0.08,19.48,Standard,False,False,False
90,23,10,61.59,482.53,184.78,0.3,34.49,0.08,16.89,Standard,False,True,False
91,103,1,132.79,130.32,26.56,0.2,8.5,0.08,15.59,Standard,False,False,False
91,146,1,32.82,45.74,4.9,0.149,2.23,0.08,15.59,Standard,False,False,True
91,164,3,98.27,251.77,73.7,0.25,17.69,0.08,12.99,Standard,False,False,False
92,124,1,20.01,31.36,3.0,0.15,1.36,0.08,12.99,Standard,False,False,False
92,102,4,15.35,75.99,3.07,0.05,4.67,0.08,12.99,Standard,False,False,False
92,177,3,44.41,149.69,6.66,0.05,10.13,0.08,12.99,Standard,False,False,False
93,157,1,112.56,116.32,16.88,0.15,7.65,0.08,12.99,Standard,False,False,False
93,91,1,281.95,316.49,0.0,0.0,22.56,0.08,11.98,Standard,True,False,False
93,121,1,319.34,308.75,47.9,0.15,21.72,0.08,15.59,Standard,False,False,False
94,40,1,102.97,104.12,15.45,0.15,7.0,0.08,9.59,Standard,False,False,False
94,146,2,30.98,69.34,12.2,0.197,3.98,0.08,15.59,Standard,False,False,True
94,93,1,99.56,102.11,19.44,0.195,6.41,0.08,15.59,Standard,False,False,True
94,164,1,111.37,115.22,16.71,0.15,7.57,0.08,12.99,Standard,False,False,False
95,135,1,22.35,35.92,1.12,0.05,1.7,0.08,12.99,Standard,False,False,False
95,32,19,72.31,1129.7,343.46,0.25,82.43,0.08,16.89,Standard,False,True,False
95,112,3,345.42,1020.23,103.63,0.1,74.61,0.08,12.99,Standard,False,False,False
96,80,5,23.74,123.26,17.81,0.15,8.07,0.08,14.29,Standard,False,False,False
97,7,1,39.16,55.28,0.0,0.0,3.13,0.08,12.99,Standard,False,False,False
98,192,4,113.54,411.86,90.83,0.2,29.07,0.08,19.48,Standard,False,False,False
99,74,5,61.81,264.61,77.26,0.25,18.54,0.08,14.29,Standard,False,False,False
99,8,1,148.27,173.12,0.0,0.0,11.86,0.08,12.99,Standard,False,False,False
99,38,2,66.93,135.87,20.08,0.15,9.1,0.08,12.99,Standard,False,False,False
100,191,4,85.35,307.97,68.28,0.2,21.85,0.08,12.99,Standard,False,False,False
101,158,36,15.68,352.08,253.94,0.45,24.83,0.08,16.89,Standard,False,True,False
102,196,7,93.42,508.68,196.19,0.3,36.62,0.08,14.29,Standard,False,False,False
103,159,1,613.84,675.94,0.0,0.0,49.11,0.08,12.99,Standard,False,False,False
104,127,6,20.15,100.17,36.26,0.3,6.77,0.08,8.79,Standard,False,False,False
105,30,1,31.9,42.44,0.0,0.0,2.55,0.08,7.99,Standard,False,False,False
106,185,42,34.76,884.08,656.96,0.45,64.24,0.08,16.89,Standard,False,True,False
106,178,9,42.05,279.95,132.45,0.35,19.68,0.08,14.29,Standard,False,False,False
106,128,1,8.8,21.55,0.88,0.1,0.63,0.08,12.99,Standard,False,False,False
106,164,4,111.37,421.93,66.82,0.15,30.29,0.08,12.99,Standard,False,False,False
107,71,1,12.01,24.66,1.2,0.1,0.86,0.08,12.99,Standard,False,False,False
108,135,24,15.29,274.57,128.47,0.35,19.09,0.08,16.89,Standard,False,True,False
108,75,1,99.14,102.99,14.87,0.15,6.74,0.08,11.98,Standard,False,False,False
109,120,36,10.32,300.93,92.88,0.25,22.29,0.08,0.0,Standard,True,True,False
110,80,30,18.15,399.22,190.62,0.35,28.32,0.08,16.89,Standard,False,True,False
110,27,1,401.26,446.35,0.0,0.0,32.1,0.08,12.99,Standard,False,False,False
111,52,1,10.3,14.34,2.58,0.25,0.62,0.08,5.99,Standard,False,False,False
112,134,7,11.22,86.39,11.78,0.15,5.34,0.08,14.29,Standard,False,False,False
113,143,3,6.25,19.24,0.94,0.05,1.43,0.08,0.0,Standard,False,False,False
113,76,1,133.71,157.4,0.0,0.0,10.7,0.08,12.99,Standard,False,False,False
114,44,1,110.16,132.51,5.51,0.05,8.37,0.08,19.48,Standard,False,False,False
114,97,3,54.27,171.24,16.28,0.1,11.72,0.08,12.99,Standard,False,False,False
114,141,3,161.89,446.59,90.21,0.186,31.64,0.08,19.48,Standard,False,False,True
115,76,3,127.02,403.97,19.05,0.05,28.96,0.08,12.99,Standard,False,False,False
116,88,3,291.31,770.67,174.79,0.2,55.93,0.08,15.59,Standard,False,False,False
117,83,12,59.68,635.65,143.23,0.2,45.83,0.08,16.89,Standard,False,True,False
118,117,1,129.38,145.73,6.47,0.05,9.83,0.08,12.99,Standard,False,False,False
119,150,1,582.72,456.12,174.81,0.3,32.63,0.08,15.59,Standard,False,False,False
119,146,2,34.63,82.75,7.08,0.102,4.97,0.08,15.59,Standard,False,False,True
119,93,3,102.79,292.28,52.17,0.169,20.5,0.08,15.59,Standard,False,False,True
119,174,3,59.7,176.38,24.67,0.138,12.35,0.08,9.59,Standard,False,False,True
119,42,1,26.27,37.11,3.94,0.15,1.79,0.08,12.99,Standard,False,False,False
120,44,1,104.36,120.92,10.44,0.1,7.51,0.08,19.48,Standard,False,False,False
120,112,1,345.42,348.74,34.54,0.1,24.87,0.08,12.99,Standard,False,False,False
121,173,3,149.82,401.31,89.89,0.2,28.76,0.08,12.99,Standard,False,False,False
121,83,6,55.95,286.21,83.92,0.25,20.14,0.08,14.29,Standard,False,False,False
122,166,1,150.14,158.92,15.01,0.1,10.81,0.08,12.99,Standard,False,False,False
123,23,1,87.99,108.02,0.0,0.0,7.04,0.08,12.99,Standard,False,False,False
124,119,4,98.8,370.77,59.28,0.15,26.87,0.08,7.99,Standard,False,False,False
124,147,1,2377.0,2326.03,237.7,0.1,171.14,0.08,15.59,Standard,False,False,False
124,51,2,37.76,74.17,18.88,0.25,4.53,0.08,12.99,Standard,False,False,False
125,60,4,15.21,61.86,9.13,0.15,4.14,0.08,5.99,Standard,False,False,False
125,14,1,195.67,205.78,19.57,0.1,14.09,0.08,15.59,Standard,False,False,False
125,177,4,39.74,158.91,23.84,0.15,10.81,0.08,12.99,Standard,False,False,False
126,66,5,56.2,234.19,70.25,0.25,16.86,0.08,6.59,Standard,False,False,False
126,122,1,405.52,453.55,0.0,0.0,32.44,0.08,15.59,Standard,False,False,False
127,179,1,13.24,25.86,1.32,0.1,0.95,0.08,12.99,Standard,False,False,False
128,1,1,83.01,89.65,0.0,0.0,6.64,0.08,0.0,Standard,True,False,False
129,120,1,12.38,12.04,1.24,0.1,0.89,0.08,0.0,Standard,False,False,False
129,118,1,224.85,231.54,22.48,0.1,16.19,0.08,12.99,Standard,False,False,False
130,67,5,3.62,29.91,3.62,0.2,1.16,0.08,14.29,Standard,False,False,False
131,46,1,206.77,232.9,0.0,0.0,16.54,0.08,9.59,Standard,False,False,False
132,16,1,28.28,50.02,0.0,0.0,2.26,0.08,19.48,Standard,False,False,False
132,111,2,38.27,91.6,9.76,0.127,5.34,0.08,19.48,Standard,False,False,True
132,87,2,44.06,99.55,13.97,0.159,5.93,0.08,19.48,Standard,False,False,True
133,91,1,211.46,183.26,52.87,0.25,12.69,0.08,11.98,Standard,False,False,False
133,102,10,11.31,102.41,33.94,0.3,6.33,0.08,16.89,Standard,True,True,False
133,73,1,66.21,77.35,6.62,0.1,4.77,0.08,12.99,Standard,False,False,False
133,184,4,284.12,872.16,340.94,0.3,63.64,0.08,12.99,Standard,False,False,False
133,118,1,224.85,231.54,22.48,0.1,16.19,0.08,12.99,Standard,False,False,False
134,165,1,109.12,100.17,16.37,0.15,7.42,0.08,0.0,Standard,False,False,False
134,71,1,13.34,27.4,0.0,0.0,1.07,0.08,12.99,Standard,False,False,False
135,173,1,140.45,126.76,35.11,0.25,8.43,0.08,12.99,Standard,False,False,False
135,35,1,35.98,45.07,6.29,0.175,2.38,0.08,12.99,Standard,False,False,True
136,190,82,87.56,5832.29,1794.88,0.25,430.77,0.08,16.89,Standard,False,True,False
136,125,18,116.5,1723.97,524.27,0.25,125.83,0.08,25.33,Standard,False,True,False
136,152,1,31.33,33.06,6.27,0.2,2.0,0.08,5.99,Standard,False,False,False
137,173,5,149.82,661.5,149.82,0.2,47.94,0.08,14.29,Standard,False,False,False
137,85,1,26.96,34.83,6.74,0.25,1.62,0.08,12.99,Standard,False,False,False
137,42,2,27.69,66.56,5.77,0.104,3.97,0.08,12.99,Standard,False,False,True
137,35,1,38.4,49.52,4.58,0.119,2.71,0.08,12.99,Standard,False,False,True
138,80,8,22.34,168.73,35.75,0.2,11.44,0.08,14.29,Standard,False,False,False
139,96,1,154.65,138.26,38.66,0.25,9.28,0.08,12.99,Standard,False,False,False
139,169,3,120.33,329.1,68.29,0.189,23.42,0.08,12.99,Standard,False,False,True
139,165,2,111.98,210.98,28.61,0.128,15.63,0.08,0.0,Standard,False,False,True
140,20,5,28.7,146.0,21.52,0.15,9.76,0.08,14.29,Standard,False,False,False
141,83,7,67.14,471.11,47.0,0.1,33.84,0.08,14.29,Standard,False,False,False
141,126,2,7.35,26.49,2.21,0.15,1.0,0.08,12.99,Standard,False,False,False
142,67,6,2.94,26.66,6.17,0.35,0.92,0.08,14.29,Standard,False,False,False
142,192,1,127.73,143.63,12.77,0.1,9.2,0.08,19.48,Standard,False,False,False
142,111,1,39.47,57.85,3.95,0.1,2.84,0.08,19.48,Standard,False,False,False
142,128,1,8.8,21.55,0.88,0.1,0.63,0.08,12.99,Standard,False,False,False
143,137,1,49.83,66.81,0.0,0.0,3.99,0.08,12.99,Standard,False,False,False
143,102,1,16.16,30.44,0.0,0.0,1.29,0.08,12.99,Standard,False,False,False
144,10,6,88.25,514.7,52.95,0.1,38.13,0.08,0.0,Standard,False,False,False
145,76,18,93.6,1290.56,505.42,0.3,94.35,0.08,16.89,Standard,False,True,False
146,82,1,170.14,184.86,17.01,0.1,12.25,0.08,19.48,Standard,False,False,False
146,28,1,448.56,378.92,112.14,0.25,26.91,0.08,15.59,Standard,False,False,False
147,174,3,55.39,153.17,33.24,0.2,10.64,0.08,9.59,Standard,True,False,False
147,189,1,39.26,49.03,5.89,0.15,2.67,0.08,12.99,Standard,False,False,False
148,143,2,6.58,14.21,0.0,0.0,1.05,0.08,0.0,Standard,False,False,False
