order_id,user_id,order_date,status,total_amount
59,87,2025-08-25,delivered,362.82
60,93,2025-04-12,delivered,324.16
61,75,2025-03-19,delivered,350.03
62,18,2025-01-07,returned,275.93
63,76,2025-02-02,delivered,133.38
64,9,2024-12-19,delivered,179.39
65,74,2024-11-13,delivered,98.98
66,58,2024-09-15,delivered,455.14
67,17,2025-01-06,shipped,295.86
68,7,2025-04-24,shipped,206.42
69,46,2024-11-29,shipped,236.38
70,13,2024-09-16,shipped,474.17
71,40,2025-08-18,shipped,85.14
72,42,2025-07-16,delivered,297.25
73,9,2025-07-04,shipped,257.89
74,50,2024-12-23,delivered,309.61
75,27,2024-09-27,delivered,18.87
76,66,2025-07-16,delivered,437.34
77,5,2025-03-07,delivered,466.74
78,29,2025-03-29,shipped,286.92
79,37,2025-01-21,shipped,351.36
80,38,2025-06-29,pending,462.02
81,83,2025-04-19,shipped,356.55
82,8,2024-12-04,delivered,84.74
83,65,2024-11-05,shipped,292.38
84,86,2024-10-13,shipped,307.29
85,17,2024-12-10,shipped,217.82
86,71,2025-05-18,delivered,370.86
87,89,2024-12-07,delivered,467.84
88,45,2024-12-17,delivered,463.53
89,4,2025-03-31,delivered,230.91
90,36,2025-07-19,delivered,65.49
91,70,2025-07-09,pending,492.57
92,31,2025-08-27,delivered,421.06
93,19,2025-06-18,delivered,71.08
94,61,2024-09-26,shipped,461.21
95,54,2025-06-28,delivered,436.25
96,39,2024-11-29,delivered,264.23
97,91,2025-04-16,shipped,299.72
98,74,2025-07-30,delivered,205.51
99,90,2025-07-11,delivered,36.83
100,19,2025-02-02,delivered,174.25
101,39,2025-01-20,shipped,403.4
102,67,2025-09-03,delivered,12.27
103,45,2025-07-27,delivered,173.41
104,13,2025-07-30,delivered,205.1
105,92,2024-11-11,delivered,273.32
106,58,2024-11-12,delivered,460.73
107,20,2024-12-05,delivered,179.71
108,92,2025-04-23,delivered,180.01
109,72,2025-01-06,pending,371.38
110,61,2025-07-15,delivered,231.59
111,39,2025-06-18,delivered,120.06
112,1,2025-06-02,delivered,231.7
113,3,2025-01-22,delivered,79.02
114,77,2025-08-25,delivered,96.43
115,92,2025-04-22,shipped,254.2
116,62,2024-09-15,delivered,215.27
117,63,2025-06-05,delivered,458.27
118,25,2025-06-04,delivered,187.57
119,56,2025-01-19,delivered,294.49
120,33,2025-04-13,delivered,319.81
121,38,2025-04-11,pending,16.42
122,6,2024-10-30,delivered,335.13
123,58,2025-04-11,delivered,97.24
124,44,2024-11-17,delivered,480.92
125,45,2025-07-26,shipped,82.84
126,32,2025-07-16,delivered,213.17
127,45,2025-08-13,delivered,51.82
128,61,2025-03-15,delivered,498.47
129,47,2025-04-03,delivered,256.08
130,21,2025-01-03,delivered,301.74
131,80,2024-11-12,shipped,42.87
132,85,2025-03-14,delivered,377.48
133,75,2024-09-19,delivered,112.85
134,36,2024-10-10,delivered,450.05
135,99,2024-09-26,delivered,110.52
136,19,2024-12-04,shipped,103.44
137,20,2025-04-26,delivered,27.91
138,57,2024-11-28,delivered,241.31
139,18,2024-09-12,delivered,286.77
140,47,2025-03-28,delivered,42.2
141,49,2025-03-09,delivered,390.01
142,14,2024-09-05,returned,232.11
143,15,2025-01-11,delivered,266.95
144,31,2025-08-27,delivered,225.97
145,1,2025-05-01,shipped,206.37
146,54,2024-11-22,shipped,284.22
147,3,2025-07-15,delivered,86.07
148,16,2024-10-25,shipped,99.14
149,87,2025-01-15,shipped,432.27
150,57,2025-06-10,delivered,473.6
151,75,2024-11-12,shipped,192.92
152,12,2025-08-27,delivered,142.66
153,74,2025-07-13,shipped,325.56
154,96,2025-07-29,delivered,210.28
155,16,2025-08-08,delivered,22.44
156,72,2025-01-08,returned,86.51
157,76,2024-09-28,shipped,360.83
158,24,2024-09-13,delivered,332.87
159,28,2024-11-01,returned,23.28
160,8,2025-04-20,delivered,118.77
161,92,2025-06-05,delivered,123.23
162,36,2025-08-27,delivered,339.23
163,90,2024-10-30,shipped,19.66
164,8,2025-07-02,delivered,61.01
165,58,2024-10-18,delivered,401.96
166,60,2025-07-30,delivered,97.49
167,50,2025-03-28,delivered,329.85
168,28,2025-08-05,delivered,126.71
169,92,2025-01-24,delivered,58.73
170,41,2024-10-03,shipped,129.15
171,100,2025-01-28,delivered,363.91
172,64,2025-06-05,delivered,429.29
173,27,2025-09-05,delivered,416.81
174,63,2025-05-20,delivered,204.62
175,17,2025-02-05,shipped,337.36
176,73,2025-04-20,delivered,110.44
177,33,2024-10-14,delivered,153.64
178,84,2025-01-13,delivered,449.2
179,77,2024-12-31,shipped,16.37
180,92,2025-01-08,delivered,51.9
181,29,2024-10-27,delivered,111.86
182,13,2024-11-05,shipped,23.0
183,46,2025-06-16,delivered,98.9
184,35,2025-02-21,shipped,295.69
185,6,2025-07-09,shipped,216.5
186,82,2025-05-11,returned,447.41
187,69,2025-03-13,delivered,410.55
188,47,2025-05-15,delivered,177.49
189,25,2025-01-06,delivered,137.12
190,66,2024-11-11,delivered,196.05
191,10,2025-06-06,delivered,299.24
192,56,2025-04-11,delivered,141.35
193,30,2025-06-01,delivered,315.83
194,5,2025-08-16,delivered,210.61
195,33,2025-08-31,delivered,280.5
196,65,2025-05-01,delivered,223.7
197,18,2025-07-07,delivered,154.29
198,96,2025-01-21,returned,474.74
199,49,2024-11-30,shipped,384.17
200,11,2025-05-21,delivered,78.66
