order_id,product_id,quantity
108,170,2
108,13,2
108,183,1
108,52,1
108,144,1
109,136,1
109,135,1
109,199,1
110,178,1
110,51,1
111,170,1
111,121,2
111,190,3
111,196,3
112,169,2
112,129,1
113,86,3
113,100,2
113,80,2
113,42,3
114,144,1
114,176,2
115,146,1
116,16,1
116,72,3
116,156,1
117,23,1
117,94,3
118,73,1
118,114,3
118,142,2
119,45,2
119,117,3
120,16,2
120,166,2
121,93,1
121,82,1
121,84,1
121,108,3
121,192,2
121,114,1
122,130,2
122,22,3
123,150,2
123,109,2
124,57,3
124,98,1
124,136,3
124,72,2
125,50,1
125,162,3
126,186,2
126,80,2
126,17,2
127,179,1
127,5,2
127,145,1
127,4,2
128,98,1
128,55,2
128,190,2
128,41,3
128,15,2
129,129,1
129,160,3
129,39,3
130,193,2
130,196,2
130,119,2
131,9,2
131,31,2
131,162,2
132,163,3
133,200,1
133,176,1
133,5,1
134,98,1
134,17,1
135,140,2
135,34,3
135,149,2
135,25,1
135,58,1
136,91,1
136,113,2
136,149,1
137,43,3
137,147,1
138,88,3
138,175,3
139,176,3
139,142,2
140,98,1
140,157,3
141,141,2
141,45,1
141,39,2
141,15,3
141,89,3
142,93,2
142,122,1
142,177,2
142,106,3
142,17,2
142,65,2
143,189,2
143,190,3
144,45,3
145,142,3
145,3,3
145,176,2
145,188,1
146,136,1
147,155,3
147,170,3
147,87,3
148,122,2
148,101,3
148,86,2
149,153,1
149,156,2
149,198,2
149,75,1
149,172,3
150,168,1
150,43,3
150,122,1
151,36,3
151,30,2
151,146,1
152,162,3
153,62,2
154,163,3
154,67,2
155,95,2
155,12,1
155,142,1
156,163,3
156,54,3
156,117,3
156,83,1
157,97,3
158,49,2
159,94,1
159,199,1
160,198,2
161,77,2
161,20,1
161,26,2
161,130,1
161,34,3
162,111,2
162,33,2
162,23,2
163,84,3
163,184,2
164,2,2
164,55,3
164,143,2
165,118,2
165,31,1
165,163,2
166,128,3
166,89,3
166,142,1
167,127,3
167,66,3
168,22,3
168,64,3
168,182,2
169,181,1
169,100,3
169,11,1
170,98,2
170,138,2
170,164,3
170,183,2
171,155,3
171,114,1
171,119,1
171,16,3
172,91,2
172,168,3
173,81,1
174,168,2
175,18,1
176,177,2
177,97,3
177,181,2
177,114,3
177,16,3
178,80,2
178,91,2
179,179,1
179,17,1
179,175,3
179,191,3
179,157,2
180,143,1
180,161,1
180,123,2
180,72,1
181,116,1
181,109,1
182,189,2
182,32,3
183,193,3
183,75,2
183,61,3
184,32,1
185,122,3
185,141,3
186,106,1
186,138,3
187,80,3
187,131,3
187,139,1
187,119,1
188,39,2
188,181,2
188,75,3
189,200,1
189,40,3
189,87,1
189,92,3
189,188,2
190,1,2
190,152,3
190,158,2
190,23,1
191,136,3
191,128,2
191,198,1
191,196,1
191,88,1
191,99,1
192,66,3
192,158,2
192,175,1
192,64,2
193,92,3
193,181,1
193,98,2
193,28,1
193,139,3
193,60,1
194,16,1
194,9,1
194,97,3
194,169,3
194,118,2
195,31,2
195,107,1
195,86,3
196,160,1
196,161,1
197,69,1
197,62,2
198,33,3
198,112,1
198,61,2
198,155,3
199,191,2
199,186,2
199,139,1
200,27,3
